course_code,course_name,credit_hours,description
CIT 291,Web Developer Internship,3,"Work experience is an integral part of the Web Developer Certificate program. In this course, students are placed in settings that utilize their web installation and development skills as well as business and CIT skills. Students will work 150 hours during the semester in a supervised on-the-job training experience. In addition to the required 150 hours in the internship placement, students participate in semi-monthly seminars. Students must apply one month prior to the semester in which they will complete the internship. Group 2 course."
CIT 292,Support Specialist Internship,3,"Work experience is an integral part of the Support Specialist Certificate program. Students are placed in settings that utilize their technical, business applications, and interpersonal communications skills. Students will work 150 hours during the semester in a supervised on-the-job training experience. Students must meet with their academic advisor and submit a resume for review before enrolling. Group 2 course."
CMT 100,Introductory Craft Skills,2,"This course provides an introduction to essential construction skills. Through structured classroom and hands-on skill building, the student will be introduced to the construction industry, building materials, safety, hand and power tools, print reading, construction math, communication and employability skills. Group 2 course."
CMT 102,Construction Blueprint Reading,3,"Students will learn the skills needed to read and understand construction drawings, as well as an understanding of manufacturers' literature of component parts used in buildings. Both commercial and residential construction materials and drawings are studied. Problems encountered in design development such as site limitations, zoning restrictions, utility availability, coordination of product specifications, adherence to building codes and life safety are explored. Group 2 course."
CMT 107,Construction Supervision,4,"Students will learn the skills needed for construction management including: business management, estimating and job costing, design and building science, contracts, liability and risk management, marketing and sales, project management and scheduling, the Michigan Residential Code, MIOSHA construction safety standards, and effective communication for construction project management. As part of this course, students will earn pre-licensure for the Residential Builders/Maintenance & Alteration Contractors Examination. Group 2 course. Critical Thinking - Direct."
CMT 110,Introduction to 3D Concrete Printing,3,"This course will equip students with the knowledge and skills required for 3DCP construction printing using industry-recognized printing technologies. Participants will learn about materials, design, operation, and workforce development related to 3DCP home printing. Group 2 course."
CMT 207,Construction Cost Estimating,3,"In this course students will explore topics pertaining to the processes of construction estimating and bidding techniques. Those topics will include, but are not limited to, the discussion and exploration of the identification and quantification of construction materials, labor, and equipment for the construction bidding process. Some computer estimation programs and/or cost data publications will be used to develop estimates. Group 2 course. Quantitative Reasoning."
CMT 290,Construction Mgmt. Internship,3,"The purpose of the internship is to provide on-the-job training for the student who wishes to pursue a career in a technical field of study. The internship will be customized to meet the learning needs of the student and the job requirements of the sponsoring firm. Students spend 10-15 hours per week in this paid, supervised on-the-job training experience. In addition to the required 50 hours per credit in a work site, students participate in semi-monthly seminars. Students must apply one month prior to the semester in which they will complete the internship. Group 2 course. Communications - Direct."
CJ 101,Intro to Criminal Justice,4,"The student is introduced to the criminal justice system and the criminal justice process. Includes the history, present structure, current functions and contemporary problems of the police, the prosecution, the courts, corrections, and security agencies. Group 2 course. Communications - Direct, Critical Thinking - Direct."
CJ 202,Police Administration,3,"This course will present an overview of public administration with the emphasis on the vitality and capacity for pragmatic change within our American police system. This understanding will be brought about by the comprehensive and analytical study of the structures, processes, and behavior of the typical police infrastructure in the United States. Group 2 course. Communications - Direct."
CJ 211,Criminal Law,3,"This course will study the history and nature of criminal law, defenses to criminal conduct, and substantive criminal offenses. Group 2 course. Critical Thinking - Direct."
CJ 221,Juvenile Delinquency,3,"This course is a study of juvenile delinquency theories of causation and current preventive programs. It will explore the nature and extent of delinquency and examine suspected causes of delinquent behavior. It will also cover critical issues in juvenile delinquency and examine crucial policies and programs in the Criminal Justice system that addresses juvenile delinquency. It will also include issues facing juvenile probation officers and it will look at the role of police agencies and their relationship to juvenile courts. Group 2 course. Students are encouraged to have good reading, writing, and organizational skills or seek help through the resources available to them through the NMC Writing Center and academic counseling. Communications - Direct."
CJ 231,Survey of Corrections,3,"This course will examine the historical and philosophical development of corrections in the United States. Special consideration is given to the theoretical approaches to changing and controlling criminal behavior. Practical limitations and justification to probation, parole, and the operational functions of institutional supervision are also studied. Group 2 course. Communications - Direct."
CJ 242,Evidence & Criminal Procedures,3,"An overview of the criminal court system and the process of a criminal proceeding from incident to disposition and appeal, including the rules of evidence affecting the trial of a criminal case. It also includes an overview of the criminal procedure rules concerning arrest, search and seizure, and interrogation and confession, which regulate law enforcement and protect citizens' rights of privacy and presumed innocence. The course includes pertinent Supreme Court decisions. Group 2 course. Critical Thinking - Direct."
CJ 290A,Academic Service/Internship,1-4,
CUL 102,Culinary Concepts and Career Management,2,"This course will introduce students to core culinary concepts that will be applied across all classes at GLCI. Topics include culinary math, recipe conversions, and measurement equivalents. Students will also explore various career opportunities within the diverse food industry and explore concepts such as sustainability, plant-forward cuisine, and zero waste initiatives. Students will identify and pursue internships, externships, and mentorships, and begin to navigate their career direction. Students will develop and evaluate their own skills in resume writing, job searches, interviewing, networking and portfolios. Group 2 course. Communications - Direct, Quantitative Reasoning."
CUL 110,Safety and Sanitation,2,"This course is designed for students who wish to pursue a career in culinary arts or hotel and restaurant management. With today's complex safety and health laws, it is essential as well as required by many firms to have an in-depth understanding and certification in safety and sanitation. This course provides the students with both. Students study food service safety including fire safety and kitchen and dining room safety. Students will have the opportunity to earn an American Red Cross certificate in adult CPR. Students also learn all aspects of food service sanitation and earn the NRA Educational Institute ServSafe Sanitation Certificate. Group 2 course. Critical Thinking - Direct."
CUL 111,Professional Cookery,5,"An intensive study of foods and cooking, this course exposes the student to commercial equipment, quality food production, and professional presentation. It provides the chef in training with the practice and theory involved in the preparation of foods in a commercial operation while practicing environmental stewardship and zero or reduced waste initiatives. Basic cooking terminology, methods, and procedures are introduced. The course also includes kitchen safety and sanitation, knife and equipment identification, and technique and preparation of stocks, soups, mother sauces, meats, poultry, seafood, fruits, vegetables, grains, dairy, and the presentation of complete meals. Group 2 course. Quantitative Reasoning."
CUL 118,Intro to Baking and Pastry,3,"This course is designed for students seeking a career in Culinary Arts. In this intensive study of fundamental baking techniques, students will become familiar with baking operation and production. This course covers fundamental pastry and dessert recipes as well as the preparation of yeast dough. Also included are tortes, pies, tarts, and other desserts. Group 2 course. Quantitative Reasoning."
CUL 120,Artisan Bread,3,"This course introduces advanced theory and techniques of artisan bread production while practicing environmental stewardship and zero or reduced waste initiatives. Emphasis is placed on learning about different types of flours, grains, yeasts, and cultures including pre-ferment sours and starters, and how to mix, ferment, shape, bake and store hand-crafted bread. Students learn assembly speed and increase their proficiency in meeting production deadlines with quality products. Group 2 course. Quantitative Reasoning."
CUL 190,Culinary Internship,2,"A culinary internship integrates academics with professional work experience. Students earn college credit while working in varied culinary-focused businesses, gaining valuable hands-on experience. Students are encouraged to contact the internship coordinator at least two months prior to the semester they are requesting placement. Culinary internships require a minimum of 320 hours of work during the enrolled semester. Group 2 course. Communications - Direct."
CUL 191,Culinary Maritime Internship I - Training Ship,2,"This culinary maritime internship integrates academics with professional maritime work experience. Students earn college credit while working on the water in a galley, gaining valuable hands-on experience. Students must meet with the culinary program director and internship coordinator at least one semester prior to requesting internship placement. Culinary maritime internships require a minimum of 240 hours of work during the enrolled summer semester. Signature required by Department Chair. Group 2 course. Communications - Direct."
CUL 192,Sports Performance Internship,2,"This culinary sports performance nutrition internship integrates academics with professional work experience. Students earn college credit while working alongside a sports performance focused dietitians, nutritionists, and team chefs gaining valuable hands-on experience developing menus and recipes for performance nutrition. Students are encouraged to contact the internship coordinator at least two months prior to the semester they are requesting placement. Culinary sports performance nutrition internships require a minimum of 320 hours of work during the enrolled semester. Group 2 course. Communications - Direct."
CUL 193,Culinary Maritime Internship II - Commercial Vessel,2,"This culinary maritime internship takes place on a company vessel and continues to integrate academics with professional maritime work experience. Students earn college credit while working on the water in a galley, gaining valuable hands-on experience. Students must meet with the culinary program director and internship coordinator at least one semester before requesting internship placement. The culinary maritime commercial vessel internship requires a minimum of 320 hours of work during the enrolled semester. Group 2 course. Communications - Direct."
CUL 201,Food and Beverage Operations,3,"This course focuses on the basic principles of management and finance as applied to kitchen and dining room operations. Topics include management techniques, team building, and motivational techniques. Students will also explore accounting, sales, purchasing, and inventory/budgetary systems as it pertains to the foodservice industry. Group 2 Course. Group 2 course. Communications - Direct, Quantitative Reasoning."
CUL 208,Galley Cooking,3,"This course is designed to teach students how to complete meal planning, preparation, and presentation in the constraints of a galley kitchen on large US Flag merchant vessels. Emphasis is placed on sustainable meal planning, ordering, controlling inventory, working in small spaces, zero and reduced waste and environmental stewardship. Group 2 course. Quantitative Reasoning."
CUL 209,Butchery and Fabrication,2,"This course is designed to teach the student how to fabricate wholesale and restaurant cuts of beef, veal, lamb, pork, poultry, fish and seafood. Purchasing specifications and terminology will be a focus of the course. Proper receiving, handling, and storage of these center of the plate products will also be emphasized. Students will experience whole animal butchery and focus on total product utilization and sustainability throughout the process. Students will explore best practices for farming, fishing, and harvesting. Products prepared in class will be used for various retail and restaurant uses and for special events. Group 2 Course. Quantitative Reasoning."
CUL 210,Nutrition for Culinary Arts,2,"This course is designed for students who wish to pursue a career in culinary arts. Healthy eating is attracting more attention as Americans struggle with the problems of obesity and disease prevention. In this atmosphere it is essential for prospective chefs to be aware of the needs of their customers. This course presents the principles of nutrition within the context of professional food preparation. Various ingredients and their role in good nutrition, planning healthy menus and alternative eating styles are discussed. Group 2 course. Communications - Direct, Quantitative Reasoning."
CUL 211,Menu Planning and Purchasing,3,"This course provides the student with the understanding of the menu as the center of the food outlet, around which is built the facility. Menu theme is the driver for food, non-food, and equipment purchases, staffing, location and floor plan. An understanding of this complex item is vital to anyone involved in food service. This course is designed to familiarize the student with all aspects of planning a modern menu - from market research to the physical layout of the document. Various types of menus are covered including A'La Carte, Table d'Hote, Institutional, and Special Occasion. Emphasis will be placed on the incorporation of to-go options, plant forward cuisine offerings, and environmental sustainability and stewardship. Menus will be analyzed for effectiveness and pricing strategies with a focus on sustainable purchasing practices and zero/reduced waste initiatives. Group 2 course. Communications - Direct, Quantitative Reasoning."
CUL 213,World Cuisine,5,"This course comprises the study, preparation and presentation of ingredients, cooking methods and classic dishes from selected countries, based on their current popularity in restaurants. Students develop knowledge and basic understanding of the cuisines of France, Italy, Spain, the Mediterranean region and various Asian and Latin American countries. While practicing environmental stewardship and zero or reduced waste initiatives students prepare selected menus from these cuisines for the dining public in a restaurant setting. This course examines the role of food and its contribution and influence over history, culture, religion, economics, and politics. Food customs and attitudes are also explored, as well as the social awareness of selected food patterns and customs. Group 2 course. Quantitative Reasoning, Degree Req:Cultural Persp/Div."
CUL 215,Garde Manger,3,"Classic and modern techniques of the cold kitchen are the focus of this class. Students will explore topics such as the history, underlying science and fundamental processes of food preservation. Techniques including pickling, canning, fermentation, drying, smoking, curing and charcuterie will be presented through lecture, demonstration and hands-on training. Sustainability, seasonality and total product utilization will be discussed. Students will also experience buffet and banquet planning, preparation and display. Products prepared in class will be used for various retail and restaurant uses and for special events. Group 2 course. Quantitative Reasoning."
CUL 219,Plated Desserts,3,"This course of plated desserts will build upon the design, components, composition, elements of plate presentation, shapes and textures. Students will design and create signature desserts for presentation while practicing environmental stewardship and zero or reduced waste initiatives. This course will also introduce students to the different types of ice creams as well as sorbets. Fundamental techniques for creating desserts without the use of eggs and dairy are explored. Group 2 course. Quantitative Reasoning."
CUL 220,Chocolate and Confections,3,"This course is designed for students that would like to expand their creative talents in areas of chocolate and confection artistry. In this course, students will learn through lecture, demonstrations, and lab work, the characteristics of chocolate, chocolate tempering and modeling, multiple sugar mediums, candies, cream fillings, nougats, centerpieces, molds, and decorations while practicing environmental stewardship and zero or reduced waste initiatives. Fundamental techniques for creating chocolates and confections without the use of eggs and dairy are explored. Group 2 course. Quantitative Reasoning."
CUL 222,"Cafe Ops, Bakery Prod & Mgmt",4,"This course focuses on practical bakery production and management training. Students rotate through bakery stations producing an assortment of baked goods including plant-focus options while applying production and managerial skills while practicing environmental stewardship and zero or reduced waste initiatives. Bakery certificate students practice a variety of baking and pastry skills learned in their program. Other areas covered include recipe construction and costing, the use and care of equipment, the pressure of cafe preparation and timing, and the effective handling and use of supplies. Group 2 Course. Communications - Direct, Quantitative Reasoning. Communications - Direct, Quantitative Reasoning."
CUL 223,Cafe Ops Dining Room Mgmt,4,"Concepts, principles, and applications of cafe dining room management, supervision, and service. Practical service experience and principles of supervision are applied in a live environment. Applications of barista and cafe service, timing of service, menu development, pricing, merchandising, point of sale software usage, customer service, management techniques, team building, motivational techniques, stress and production management, environmental stewardship, and zero or reduced waste initiatives. Other areas covered include beverage recipe construction and costing, use and care of equipment, and effective handling and use of supplies. Group 2. Communications. Group 2 course. Communications - Direct, Quantitative Reasoning."
CUL 224,Bakery Sales with Merchandising and Packaging,2,This course is designed for students who wish to pursue a career in pastry arts as well as to expand their creative talents by operating/owning a cafe/pastry shop. This course will cover all the different styles and costs of packaging as well as how to market products. Group 2 course. Quantitative Reasoning.
CUL 228,Cake Design and Decorating,3,"This course is designed for students who wish to expand their creative talents in areas of cake decorating and artistry. In this course, students will learn through lectures, demonstrations, and lab work how to utilize cake decorating tools, prepare cake boards and columns, etc., while practicing environmental stewardship and zero or reduced waste initiatives. Students will also become familiar with buttercreams, the art of icing cakes, and piping skills. This course will also demonstrate how to create and display wedding cakes, icings, fondants, pastillage, and gum paste. Fundamental techniques for creating specific products without the use of eggs and dairy are explored. Departmental signature required. Group 2 course. Quantitative Reasoning."
CUL 232,Beverage Management,2,"This course will provide comprehensive, detailed information about the origins, production and characteristics of liquor, beer, wine and non-alcoholic beverages. Standard practices in the service and mixology of these items will be discussed and the student will be exposed to the importance of professional management and the application of management functions in the areas of staffing, product control, and legal liability. The course will offer the opportunity to discuss how a beverage management program can support local, plant-based and sustainability initiatives. Students will be instructed on the importance of following state and local guidelines in the safe service of alcohol to guests and will learn procedures for intervening when guests appear to be intoxicated. An opportunity to receive certification in responsible alcohol service training is included. Must be 18 years of age or older. MCL 436.1703 Section 703, (10). Group 2 course. Quantitative Reasoning."
CUL 233,Farm to Table,3,"This course explores plant-forward cooking using seasonally available local ingredients for use at events in Lobdell's, the Great Lakes Culinary lnstitute's teaching restaurant. This course will engage students in growing practices, harvesting, menu planning, preparation and production of food, and the food system. Students will explore how to reduce the carbon footprint of a food system and bring food to the table at its peak of freshness and height of nutritional value. The course includes on-site visits with farmers, food processors, and experts in our local food system to promote understanding of health and sustainability practices related to food safety, water and waste systems, food marketing, distribution, and the local food movement. Group 2 course. Quantitative Reasoning."
CUL 234,Culinary Sports Nutrition,2,"This course will build upon basic nutritional fundamentals with the specialized knowledge needed to create dishes and menus that meet the unique dietary needs of elite athletes. Emphasis will be placed on how the body obtains caloric energy and uses that energy to support optimal health during training, performance, and recovery. Students will learn how to calculate caloric, macronutrient, and fluid needs of the athletes they serve with an emphasis on whole, nutrient-dense, local, and sustainable food preparation to support the vision of GLCI. Group 2 course. Communications - Direct."
CUL 293,Culinary Study Abroad,1,"In this class, students are provided the opportunity to travel to a specified destination affiliated with the corresponding culinary non-trip course. This course will serve to integrate the student learning experience and provide a sense of cultural perspective, diversity and regional awareness. The course is an opportunity for students to explore other areas around the world while applying discipline-specific course content. For a more specific course description, please review the course description of the associated non-trip course. Group 2 course."
CUL 295,Contemp Cuisine Kitchen Mngmt,4,"This course focuses on practical hands-on training in kitchen production and management in a restaurant setting while practicing environmental stewardship and zero or reduced waste initiatives. Students rotate through restaurant kitchen stations in this intensive semester-long course. Menu merchandising is stressed throughout the course. Guest relations and timing of service are also emphasized as advanced students serve lunch to guests in Lobdell's, the Great Lakes Culinary Institute's teaching restaurant. Heart-of-the-house students learn classical food preparation preparing designated menu items. Other areas covered include recipe construction and costing, the use and care of equipment, the pressure of a la carte preparation and service, and the effective handling and use of supplies. Group 2 course. Communications - Direct, Quantitative Reasoning."
CUL 296,Contemp Svc Dining Room Mngmt,4,"This course focuses on practical hands-on training in dining room service and management in a live contemporary restaurant setting. Students rotate through dining room stations and management positions in this intensive semester-long course. Menu merchandising is stressed throughout the course. Guest relations and timing of service are also emphasized as advanced students serve lunch to guests in Lobdell's, the Great Lakes Culinary Institute's teaching restaurant. Other areas covered include beverage recipe construction and costing, the use and care of equipment, the pressure of a la carte service, and the effective handling and use of supplies. Group 2 course. Communications - Direct, Quantitative Reasoning."
DNC 100,Dance Appreciation,3,"This course is designed to introduce a basic historical context of dance and dance as an emblem of cultural identity and expression of cultural mores; dance as an expression of social order; dance as a classical art; dance as a medium of aesthetic fusion; and dance as a creation of individual artists. Group 1 course. Communications - Direct, Critical Thinking - Direct, Degree Req:Cultural Persp/Div, Infused: Writing Intensive."
DNC 101,Beg. Dance: An Exploration,2,"This course will introduce the major disciplines of dance: ballet, jazz, and modern. Basic dance skills will be acquired through the practice of exercises, steps, and techniques. This course is designed for those with little or no background in dance. Group 2 course."
DNC 110,Modern Dance I,2,"This course is designed to introduce students to the physical training and the creative thought process involved in executing modern dance as an art form. This course will consist of technique, improvisation, and creative problem solving through movement. Modern dance and its relationship to music and the historical development of modern dance will also be explored. Group 2 course."
DNC 111,Modern Dance II,2,"This course is designed as an extension of Modern Dance I. This class will consist of increasing proficiency in modern dance through extended studies in technique, improvisation, creative problem-solving, and performance. Dance history and critical perspectives in dance will also be explored. Group 2 course."
HDA 101,Introduction to Dentistry,2,"Students are introduced to the role of the dental assistant and the dental team and opportunities for employment. Students will be informed of the requirements for certification and registration and the various organizations and associations within dentistry and dental assisting. Other areas studied will include dental specialties, dental terminology, applied psychology in the dental office, office preparedness to manage medical and dental emergencies, instrument and equipment identification and charting. The student will have an opportunity to view a dental office to see the set up and to observe the roles of each person on the dental team. Group 2 course."
HDA 102,Introduction to Dentistry Lab,1,"This is the pre-clinical component of Introduction to Dentistry Lecture. Students are introduced, taught, and practice dental office applications and chairside techniques in a fully equipped dental clinic. Students assist and simulate dental procedures, infection control protocols, dental emergency response techniques, and other miscellaneous dental assisting duties in this course. Group 2 Course."
HDA 112,Dental Materials,2,"Students learn the preparation, manipulation, and use of dental materials commonly found in the dental office. There will be discussion regarding the equipment needed, mixing techniques, and proper usage of waxes, restorative materials, impression materials, gypsum products, cements, metals and therapeutic materials. Preparation of each material will be demonstrated. Group 2 course."
HDA 113,Dental Materials Lab,1,"This course familiarizes the student with the handling of dental materials commonly used in the dental office. Opportunities are provided in the laboratory to develop skills in mixing techniques, impression taking, digital scanning, construction of study models, bleach and acrylic trays, and cleaning and polishing appliances. Group 2 course."
HDA 120,Dental Anatomy,3,"The student will learn the anatomy and physiology of the oral cavity, teeth and head. Students will learn the histology of the teeth and surrounding structures, the bones of the skull, the nerves and blood supply of the head and neck, the muscles of mastication, and the names and functions of the teeth and oral structures. This class will also provide detailed information on the anatomy of the individual teeth. Group 2 course."
HDA 140,Oral Pathology/Pharmacology,2,"The purpose of this course is to familiarize the student with disease processes related to the oral cavity and to enable the student to identify these diseases. The student will become familiar with various drugs and their uses in dentistry, prescription writing and documentation, the sources of drugs, routes of administration, and the conditions that modify the reactions of drugs. Group 2 course."
HDA 150,Dental Office Management,2,"Students are acquainted with the procedures necessary for efficient dental office management. Topics include appointment scheduling, accounts receivable and payable, payroll, dental record keeping, third party payment, patient recall, inventory control, telephone techniques, and use of computer hardware and software unique to the dental office. This course is offered in a self-paced format. Group 2 course."
HDA 160,Dental Emergencies,1,"This course acquaints the student with the types of emergencies that may arise in the dental office. The students will learn the procedures to follow when medical and dental emergencies occur, the importance and significance of obtaining accurate and complete patient histories, the proper emergency equipment necessary in a dental office to manage these emergencies and the maintenance of that equipment, and the taking and recording of vital signs. Group 2 course."
HDA 170,Preventive Dentistry,2,"This course deals with educating dental patients in proper oral hygiene and nutrition. The topics of discussion will include vitamins, minerals, fats, carbohydrates, proteins, food groups, fluoride treatments, oral examinations, pit and fissure sealants, public health dentistry, and oral hygiene instructions. Student demonstration and participation is emphasized. A dietary analysis will be performed and analyzed by students. Two community presentations will be designed and presented by each student. Group 2 course."
HDA 240,Chairside Procedures,5,"This course provides the foundation for dental assistant clinical procedures performed in both general and specialty dental offices. Topics include theory and application of four-handed dentistry; application of infection control procedures; an overview of procedures and techniques unique to dental specialties; and background information and technical skills performed by the Registered Dental Assistant. In addition, local dental specialists serve as guest speakers. Group 2 course."
HDA 241,Chairside Procedures Lab,2,This is the clinical component of Chairside Procedures. Students learn and practice operative and specialty chairside techniques in a fully equipped dental clinic. Students assist our staff dentist during simulated dental procedures. Expanded duties for dental assistants are also introduced in this course. Group 2 course.
HDA 242,Dental Radiography,2,"The fundamentals of radiology as applied to dentistry will be presented. Special consideration will be given to radiation physics, hazards, biological effects, protection and quality control methods. Basic interpretation and radiographic anatomy will also be included. While extraoral techniques are discussed, emphasis will be given to the proper techniques for exposing, processing, and mounting traditional and digital intraoral radiographs of diagnostic quality. Group 2 course. Critical Thinking - Direct."
HDA 243,Dental Radiography Lab,1.5,"Clinical component of Dental Radiography lecture. Students will be introduced to a variety of radiography techniques and will learn how to expose, process and mount radiographs of diagnostic quality. Requirements include multiple sets on dental manikins and four FMX sets on dental patients utilizing digital techniques. Group 2 course."
HDA 282,CDA/RDA Written Exam Prep,2,"The purpose of this course is to prepare students for the CDA and RDA written exams. Included are review sessions covering General Chairside, Infection Control, and Radiography for both exams and additional specific topics that relate directly to Michigan's expanded functions for dental assistants. Group 2 course."
HDA 286,RDA Clinical Exam Prep,1,"This course will provide dental assistant students with study/application sessions for the clinical portion of the state licensure exam. Expanded functions of special interest are dental amalgams, temporary crowns, and dental dams. Must be a current dental assisting student or graduate of a post-secondary dental assisting program approved by the State Board of Dentistry. Group 2 course."
HDA 290,Dental Assistant Internship,6,"Students are assigned to two or more dental offices in the community. 300 hours of hands-on experience includes chairside assisting, office management, laboratory techniques and expanded functions. A majority (over 50%) of internship hours must be completed in a general practice and the additional hours can be in a specialty practice. In addition, each student must also observe for four hours in each of the following: endodontics, oral surgery, orthodontics and periodontics. This course includes an orientation session prior to the start of internship, along with 6 hours of internship meetings with the instructor and classmates. During the internship experience, students must show progression from ""O"" (observed) to ""W"" (with assistance) to ""A"" (assisted alone) on their journal entries. Group 2 course."
DD 101,Print Reading and Sketching,3,"Students will learn to read engineering drawings of products and tooling used in today's manufacturing. Basic drawing format and layout are presented using product, tooling assembly, and tooling detail drawings. Students learn methods of three dimensional shape description, dimensioning and tolerancing. Types of fasteners along with related terminology and manufacturing processes, material specifications, and welding symbols are presented. Students learn the presentation skills of orthographic projection, isometric and oblique pictorial drawings using 2D CAD software. Group 2 course. Critical Thinking - Direct."
DD 110,Basic Metallurgy,3,"This course presents the making and forming of steel and the classification of steel and cast iron. Mechanical and physical properties are presented along with hardness labs. Principles of alloying, crystal structure, and the iron-carbon diagram help students understand how annealing, hardening, and tempering processes alter the mechanical properties of steel. Group 2 course."
DD 160,Tolerancing and GD&T,3,"This course first presents conventional tolerancing terminology, expressions, and accumulations in both inch and metric formats. Next, Geometric Dimensioning and Tolerancing (GD&T) presents an international system of symbols used to dimension products or tooling components. The course is based on the current ASME Y14.5M2009 Dimensioning and Tolerancing standard. Engineers, designers, drafters, cost estimators, machinists, and inspectors must understand this system. Group 2 course. Critical Thinking - Direct."
DD 170,CADD/Computer Modeling,4,"Graphic communication course using 3D parametric modeling techniques. Topics include 3D modeling using SolidWorks software in an engineering design environment. Students will also develop 2D drafting skills including proper organization and layout of component drawing views, dimensioning and tolerancing, sectioning and detailing, detail descriptive geometry. As part of this course, students will earn a CSWA Certified SolidWorks Associate certification. Group 2 course. Critical Thinking - Direct."
DD 290,Drafting Internship,3,"The purpose of the internship is to provide on-the-job training for the student who wishes to pursue a career in a technical field of study. The internship will be customized to meet the learning needs of the student and the job requirements of the sponsoring firm. Students spend 10-15 hours per week in this paid, supervised on-the-job training experience. In addition to the required 50 hours per credit in a work site, students participate in semi-monthly seminars. Students must apply one month prior to the semester in which they will complete the internship. Group 2 course."
ECE 101,Early Childhood Education,3,"This course familiarizes students with the history and present state of early childhood education, from birth to 10 years of age. Each age group (infant/toddler, preschooler and school-age) receives a minimum of 10 classroom hours of focused study related to the course content. An overview of child development theories is presented in the context of the role of the educator/caregiver. Resources and careers, and contemporary issues such as school readiness and exploration of various education philosophies are also included. Early Education environment observations and a personal philosophy of education project are required. The observations are set by students to meet their schedules. Group 2 course."
ECE 202,Human Development and Learning,5,"This course focuses on the issues related to child development and learning. It examines the reasons for child study and its influence on families and education. The interactions between education/learning and all the developmental domains will be studied from conception up to adolescence. Each age group (infant/toddler, preschooler and school-age) receives a minimum of 20 classroom hours of focused study related to the course content. Students will become familiar with the most recent research, and design their own field observation and projects that support and test current theories of development. In addition, students will explore how professional work with children is changing and how they can become advocates for the well-being of children and families in their community, nation and the world. Group 2 course. Critical Thinking - Direct."
ECE 203,Curriculum for Child Guidance,4,This course examines the preparation of a positive learning environment. The development and use of positive guidance strategies with children birth through 10 years of age is explored. There is a special emphasis on the development of techniques in personal interactions with children. Current concepts and approaches that directly relate to the mental health of the child and his/her family are explored. Anger management and conflict resolution skills are especially emphasized through the building of positive environments. This course includes 15 observation hours of experiential learning in an early care and education setting for preschoolers. Group 2 course.
ECE 204,Early Childhood Curriculum,4,"An active learning approach is used to develop student's skills in planning, implementing and evaluating developmentally appropriate learning experiences for children ages 1 year to 10 years. Various curriculum areas are covered: science, pre-math, math, drama and music, creative art, sensory, gross and fine motor, social studies and language arts. Basic skills and concepts, resource materials and teaching methods (developmental) are explored for each curriculum area. There is a strong emphasis on individualizing curriculum using the child's interests, modality of learning and intelligence theories. This course includes 15 observation hours of experiential learning in an early care and education setting for Infant/toddlers and preschoolers. Group 2 course."
ECE 206,Infant Toddler Care Curriculum,4,"This course provides an in-depth study of the physical, cognitive, social and emotional development and learning of the infant and toddler. There will be a focus on attachment and bonding and how that relates to brain development and later social and academic development. Students will develop skills to build a respectful and responsive curriculum and learning environment. They will learn how to use best practice methods with infants and toddlers and their families. This course includes 15 observation hours of experiential learning in an early care and education setting for infants or toddlers. Group 2 course."
ECE 210,Observation and Assessment of the Young Child,3,"This course focuses on the use of a variety of observation tools and methods, screening surveys, and assessment systems. Students will hone their skills at observing and recording children’s development, and using that information for planning play experiences to promote children’s development. Collaboration with families and professionals is explored. This course requires 15 hours of observation of young children. (Two hours/week in class and one hour/week observation.) Group 2 course. Critical Thinking - Direct, Degree Req:Cultural Persp/Div."
ECE 220,Early Education Administration,3,"This course provides information and experiences to gain knowledge in program administration for establishing policies, implementing and evaluating programs, assessing, recording and reporting children's progress, scheduling activities, promoting good support systems between home and school. In addition, focus will be aimed at understanding administrative organization, leading and managing personnel, financing and budgeting and contributing to the profession. Course instruction is based on the quality principles/standards required by Child Development Associate Credential and the National Association of the Education of the Young Child (NAEYC). Group 2 course. Critical Thinking - Direct."
ECE 230,Early Literacy and Learning,3,"This course is designed to teach students how to recognize and implement appropriate environmental strategies that support early literacy development and appropriate early experiences with books and writing for infants, toddlers and preschoolers. Each age group receives a minimum of 15 classroom hours of focused study related to the course content. Emphasis is placed on speaking and listening, as well as reading and writing readiness. This group of skills includes expressive and receptive language, concepts of print and appreciation of literature, emergent writing, letter knowledge, and phonological awareness. Upon completion of the course, students will be able to select, plan, implement, and evaluate appropriate early literacy experiences. Group 2 course. Critical Thinking - Direct."
ECE 240,Integrated Arts in Curriculum,3,"The integration of the arts in early education will be explored and implemented for children birth to 10 years of age. Each age group (infant/toddler, preschooler and school-age) receives a minimum of 10 classroom hours of focused study related to the course content. There will be a focus on the integration of studio art, music, dance and drama in early childhood curriculum planning, practice and implementation. Observation and practicum hours in an early care setting will be required. Group 2 course. Critical Thinking - Direct."
ECE 250,Partnership with Families and Communities in ECE,3,"This course examines partnerships between parents, communities and educators working with children ages birth through eight years old. Topics include understanding families’ uniqueness and diversity, promoting parents as a child’s first and most important teacher, effective communication between educators and family members, identifying family protective factors, and community resources. Advocating for children, families, and the early childhood community is explored. The unique area of home visiting in the field of early childhood is examined. 15 hours of required observation and field experience is integrated into the course assignments and outcomes. Group 2 course. Critical Thinking - Direct, Degree Req:Cultural Persp/Div."
