course_code,course_name,credit_hours,description
ENTE 215,Material Science,3,"This course is intended to introduce the student to the materials used in engineering/industry and their properties. The types of material studied will include ferrous and nonferrous metals, plastics, rubber, ceramics, glass, and cement. In addition, material inspection, testing, and the effects of heat treatment and corrosion will be studied. Laboratory experiences will include the testing and inspection of materials. [48-16-64] Lab Fee"
ENGL 151,Freshman Composition,3,"Writing expository prose with emphasis on the thesis sentence, idea development, unity, continuity, coherence, patterns of exposition, and educated usage. Lab Fee"
ENGL 151C,Freshman Composition,3,"This course is designed to improve basic writing skills. Writing assignments are paired alongside ENGL 151 essay assignments, with an emphasis on the writing process, grammar, usage, punctuation, and organization. This course must be taken concurrently with ENGL 151 . Lab Fee"
ENGL 151H,Freshman Composition - Honors,3,"Admitted students will pursue in-depth studies in expository writing, developing a stronger sense of voice and style. Students will produce work that demonstrates an advanced understanding of primary source material, documentation formats, and argumentative/analytical writing. Prospective students must be interested in developing excellence in writing and must meet the Honors Program admissions requirements. Lab fee. Lab Fee Additional Information: Students may enter the Honors course only as part of the Honors Program or with department approval."
ENGL 152,Freshman Composition,3,"A continuation of ENGL 151 , including research writing, examination, and discussion of selected readings. Lab Fee"
ENGL 152H,Freshman Composition - Honors,3,A continuation of ENGL 151H with an emphasis on preparation and writing of a major research paper on a challenging topic. Students read and analyze fiction and nonfiction selections to refine critical thinking skills. The learning experience is often unified around a theme or contemporary topic. Prospective students must meet the Honors program admissions requirements. Lab fee. Additional Information: Students may enter the Honors course only as part of the Honors Program or with department approval.
ENGL 153,Technical English,3,Instruction and practice in writing for industry and technology. Emphasis is on meeting the written communication needs for the technical student. Lab Fee
ENGL 203,Introduction to Creative Writing,3,"Designed to introduce students to the basic elements that govern the creation of short fiction, poetry, and creative nonfiction. Emphasis is on the development of creative style and the development of craft in handling poetic form."
ELL 73,Introductory Reading and Writing,4,"This course has an emphasis on strengthening reading and writing skills. Students will develop reading comprehension skills in English. Emphasis is placed on vocabulary development, active reading strategies including context clues, transitions and identifying supporting statements. Grammar and vocabulary introduced in class will be used to produce well-formed sentences and paragraphs. Students must satisfactorily complete their work with a 73% or higher before advancing to a higher level reading and writing course."
ELL 74,Introductory Grammar and Communication,4,"This class emphasizes improving grammar skills in written and oral communication. Students will study English vocabulary and grammar to expand upon their ability to understand and use spoken and written English. Special attention is given to the appropriate use of the forms studied, including verbs, nouns, pronouns, tense, and gerunds. Students must satisfactorily complete their work before advancing to a higher-level grammar and communication course."
ELL 75,Introductory Speaking and Listening,4,"The focus of this course is on aural and oral communication skills. There will be an emphasis on skills such as making inferences, recognizing time markers, using suffixes and prefixes, note-taking, and intonation. Students must satisfactorily complete their work with a grade of “C” before advancing to a higher level speaking and listening course."
ELL 83,Intermediate Reading and Writing,4,"Students will further develop independent reading comprehension skills for reading in English. Emphasis is placed on vocabulary development, active reading strategies, variable reading rates, independent silent reading and comprehension. Students will learn to internalize both the grammar and vocabulary that they have been studying by using it to produce well-formed sentences and paragraphs. The focus is on strengthening the students’ ability to express themselves in written English. Students must satisfactorily complete their work before advancing to a higher level reading and writing course."
ELL 84,Intermediate Grammar and Communication,4,Students will expand upon their knowledge of English grammar and vocabulary and their ability to understand and use spoken and written English. Special attention is given to the appropriate use of the forms studied.
ELL 85,Intermediate Speaking and Listening,4,"Students will improve their aural and oral communication skills. The three components of the course are a systematic introduction to and practice with the sound system of American English, especially suprasegmentals; extensive listening practice; and introduction to and practice with appropriate conversational skills, such as offering, accepting, and refusing invitations, and asking for and giving opinions."
ELL 93,Advanced Reading and Writing,4,Students will focus on strengthening the academic writing skills needed for American college courses. Emphasis will be on developing ideas in paragraphs and essays. Students will engage in a rigorous study of academic vocabulary needed for college-level writing.
ELL 94,Advanced Grammar and Communication,4,"Students will study sophisticated forms of English grammar, including subject/verb inversion, reduced clauses, and complex verb phrases. Special attention is given to the appropriate use of the forms studied. Successful completion of ELL 84 is required for progressing into classes with native speakers."
ELL 95,Advanced Speaking and Listening,4,"Students will develop the listening, note-taking and speaking skills needed for success in American college classrooms. Instructional activities will include a variety of formal speech acts, such as introducing, announcing and negotiating. In addition to mastering English Phonemes and suprasegmentals, students will focus on the correct pronunciation of high-level vocabulary from the academic word list in the context of formal speaking. Students will develop the listening, note-taking and speaking skills needed for success in American college classrooms. Instructional activities will include a variety of formal speech acts, such as introducing, announcing and negotiating. In addition to mastering English Phonemes and suprasegmentals, students will focus on the correct pronunciation of high-level vocabulary from the academic word list in the context of formal speaking."
FYS 101,First-Year Seminar,1,"In First Year Seminar students will learn and apply strategies for a successful transition to and completion of college. Students will assess self-management skills to build resilience, a learning mindset, and self-advocacy. Students will develop awareness of KCC resources and build a network of support based on their needs. Students will practice and apply college learning strategies. Students will explore career options and major areas of study at KCC that match their interests and support their career goals. Students with defined career goals will investigate options for transition to specialized occupations and consider advanced education and training within their career field. Students will explore diversity, equity, and inclusion, and assess how their views influence them and others. Upon completion of this course, students will be equipped with strategies and resources to reach their academic goals. Additional Information: All Students who obtain an Associate degree or an Associate of Applied Science degree must complete the FYS 101-First-Year Seminar course with a grade of a C or higher. This degree requirement can also be achieved by earning a degree from an accredited institution or transferring 24 or more credits from another accredited institution applicable to their degree. See an Academic Advisor, or connect with the Integrative Learning Department, for course completion and/or any questions pertaining to the FYS course."
GEOG 100,Physical Geography,4,"A one-semester lecture and hands-on laboratory course devoted to the origin and continuous evolution of the planet earth. Areas of consideration include spatial distribution, location and time, the structure of the earth, earth-sun relationship, plate tectonics, soils, gradational processes, elements of weather and climate, and the distribution of vegetation and water resources. The influence of living organisms on all of these processes will be considered as part of the earth’s dynamic state of change. [48-32-80] Lab Fee"
GRDE 103,Introduction to Graphic Design,3,"This course is an orientation to the graphic design field and a preparation for success in the Graphic Design Program. The course will introduce areas inherent to the field including history, contemporary design, work-related occupations, marketing, typography, printing, web design and animation, and software and hardware. In addition, preliminary training will be provided on Macintosh computers, printers and networks. [24-24-48] Lab Fee General Education Requirement: Effective Communication - Applied Core"
GRDE 135,Digital Illustration and Layout,3,"This course provides an overview of the functionality and use of technology for creating digital illustrations and page layout design. Through hands-on lectures, demonstrations, and projects the student will learn the fundamental tools and techniques of current industry-standard vector software used in digital design. Emphasis is given to creating professional-looking design work utilizing the computer as a tool. [32-32-64] Lab Fee General Education Requirement: Effective Communication - Applied Core"
GRDE 145,Digital Imaging,3,"This course provides an overview of the functionality and use of technology for creating and editing digital images. Through hands-on lectures, demonstrations, and projects the student will learn the fundamental tools and techniques of current industry-standard raster software used for digital images. Emphasis is given to creating professional-looking art and graphics work utilizing the computer as a tool. [32-32-64] Lab Fee General Education Requirement: Effective Communication - Applied Core"
GRDE 157,HTML/XML,3,"This course explores the components, terminology, features and uses of HTML/XML. Emphasis is given to creating professional-looking web pages utilizing HTML/XML as the layout vehicle. Through hands-on lectures, demonstrations and projects, the student will learn the essential techniques and functions of the language, while understanding some of the more complex issues that designers face when using HTML/XML. [16-32-48] Lab Fee"
GRDE 204,Typography and Typesetting,3,"This course involves the study of typography and typesetting as an integral element of graphic design. The principles of typography will be examined through the topics of history, fonts and their classifications, and type as image and design element. Layout and typesetting projects will involve various types of documents and publishing with the purpose to achieve successful, informative, and expressive visual communication. [32-32-64] Lab Fee"
GRDE 206,Graphic Design 1,3,"This course involves understanding the various stages of developing layouts in graphic design. A focus on the organization of type and imagery will be emphasized including the basic rules of creativity and brainstorming, applying the principles of design to layout, concept and graphic design project process development, color, grid structure, and beginning application of campaign design. [32-32-64] Lab Fee"
GRDE 208,Graphic Design 2,3,"This course continues the direction established in Graphic Design 1 and further develops the design and marketing abilities of students. It focuses on preparing the student to effectively communicate ideas and information to business and consumer audiences using design. Subjects covered will include target markets, budget and client interaction, logo and identity, branding, advertising and marketing. Students will develop strategies and ideas from concept to completion. [32-32-64] Lab Fee"
GRDE 210,Design for the Web,3,"This course is an introduction to the fundamentals of web design using relevant design and marketing strategies. Through hands-on exercises, students will design and construct webpages from concept to active, using industry-standard development environments. [32-32-64] Lab Fee"
GRDE 211,Design for New Media,3,"This course takes what is learned in Design for the Web and expands beyond it. Through hands-on assignments the student will create and develop projects focusing on the design for web, multimedia and interactive environments. [32-32-64] Lab Fee"
GRDE 261,Graphic Design Practicum,3,This course allows the student to work with the instructor through field-related experiences. The instructor works as the manager with the student on a variety of projects taken from business and industry. The course allows the student to gain experience and understanding of the field in a job-like environment. [16-80-96] Lab Fee
GRDE 271,Graphic Design Internship,3,"This course provides the opportunity for the student to gain relevant career experience by being placed in a non-classroom environment that exposes them to modern business practices. Typically, local advertising agencies, graphic design firms, and printing houses are utilized to provide valid work experience for the student. Students either will be placed by the instructor or can choose an internship location upon approval from the instructor. Additional Information: Program Coordinator approval required."
GRDE 296,Portfolio Review,3,This course focuses on students developing their design portfolio. It will provide the student the opportunity to apply the combined understanding gained from earlier courses and projects to more fully realized work for a portfolio of designs that will prepare them for future design endeavors. A final portfolio review will be held at the end of the semester to provide a full evaluation of the student’s portfolio in preparation for entering the job market. [32-32-64] Lab Fee
GRDE 297,Graphic Design-Special Topics,4,"This course allows the student to explore focus areas such as specific software, publications, printed material, and web page development. Since topics change, this course may be repeated for credit toward graduation up to eight credits. [32-32-64] Lab Fee"
GRDE 298,Independent Study,3,An opportunity for the interested student to pursue independently the study of some subject under the direction of a member(s) of the professional staff. Problems are designed and arrangements made to meet the needs of the individual students. Additional Information: Department approval required.
HIST 103,American Foundations,3,"A survey of the political, economic, and social history of the United States from the colonial era to 1877."
HIST 103H,American Foundations Honors,3,"A survey of the political, economic and social history of the United States from the colonial era to 1877. Honors courses emphasize individual study, personal and group projects with additional learning outcomes common to the Honors Program. Prospective students must meet the Honors program admissions requirements."
HIST 104,Modern America,3,"A survey of the political, economic, and social history of the United States from 1877 to the present."
HIST 104H,Modern America - Honors,3,"A survey of the political, economic, and social history of the United States from 1877 to present. Honors courses emphasize individual study, personal, and group projects with additional learning outcomes common to the Honors Program. Additional Information: Students may enter the Honors course only as part of the Honors Program or with department approval."
HIST 106,Religious History,3,"A comparative study of the historical development, doctrine, and practices of the major varieties of Christianity or of other great world religions. Pertinent social factors and recent events will also be explored. The specific topic to be studied will change from semester to semester, and students may enroll again for up to six credit hours as often as the study topic is changed. With certain topics students must be able to attend religious events or exhibits scheduled in the evening or on weekends."
HIST 151,Western Civilization: Early Western World,3,"This course is a survey of the major developments in European Civilization from the ancient Middle East, Greece and Rome, the medieval period, Renaissance, and Reformation to early modern Europe (the mid-1600s). Selected political, economic, social, religious, intellectual, and aesthetic elements that form present-day western civilization will be emphasized. The course will also emphasize the interchange of ideas between Asia, Africa, and the West, as well as an understanding of our cultural history as essential to the study of other cultures."
HIST 151H,Western Civilization: Early Western World - Honors,3,"This course is a survey of the major developments in European Civilization from the ancient Middle East, Greece and Rome, the medieval period, Renaissance, and Reformation to early modern Europe (the mid-1600s). Selected political, economic, social religious, intellectual, and aesthetic elements that form present-day western civilization will be emphasized. The course will also emphasize the interchange of ideas between Asia, Africa, and the West, as well as an understanding of our cultural history as essential to the study of other cultures. Honors courses emphasize individual study, personal, and group projects with additional learning outcomes common to the Honors Program. Additional Information: Students may enter the Honors course only as part of the Honors Program or with department approval."
HIST 152,Western Civilization: Modern Western World,3,"This course is a survey of the major developments in European Civilization from the mid-1600s to the present. Selected political, economic, social, religious, intellectual, and aesthetic elements from the scientific revolution to the contemporary world will be considered. The impact of revolution, nationalism, and world war upon recent world events will be emphasized. The course will also include the interchange of ideas between Asia, Africa, and the West."
HIST 152H,Western Civilization: Modern Western World - Honors,3,"This course is a survey of the major developments in European Civilization from the mid-1600s to the present. Selected political, economic, social, religious, intellectual, and aesthetic elements from the scientific revolution to the contemporary world will be considered. The impact of revolution, nationalism, and world war upon recent world events will be emphasized. The course will also include the interchange of ideas between Asia, Africa, and the West. Honors courses emphasize individual study, personal, and group projects with additional learning outcomes common to the Honors Program. Additional Information: Students may enter the Honors course only as part of the Honors Program or with department approval."
HIST 201,Global History to 1500,3,"An interdisciplinary study of various world civilizations in Africa, the Americas, Asia, and Europe from 10,000 B.C.E. (Before Common Era) to 1500 C.E. (Common Era). This course will use a comparative approach to study a variety of global themes and patterns over time."
HIST 202,Global History from 1500 to Present,3,"An interdisciplinary study of various world civilizations in Africa, the Americas, Asia, and Europe from 1500 C.E. (Common Era) to the present. This course will use a comparative approach to study a variety of global themes and patterns over time."
HIST 210,History of Michigan,3,"The origin and development of the contemporary political, economic, and social institutions of the State of Michigan. The relation of this history of the state to that of the nation is stressed."
HIST 211,History of England to 1688,3,"This course will examine English history and its culture from the Roman invasions through the English Civil War and the Glorious Revolution. Students will study England’s cultural traditions (legal, religious, and philosophical, as well as artistic and literary) within the political, economic, and social context. Emphasis is placed on the origins and development of the institutions most affecting the heritage of the English-speaking world."
HIST 212,History of England from 1688,3,"Beginning in 1689, this course continues the analysis of political, social, and cultural trends in England to the present time. Emphasis is placed on the recent period of imperial development, breakdown, and resultant problems. Lectures, readings, and individual research comprise course requirements."
HIST 240,African American History,3,"This course will focus on the African American experience since the era of the Civil War. Major emphasis will be placed on the background and development of the civil rights movement of the 1950s and 1960s. An overview of the contributions of African Americans to American culture will be explored, as well as the sociocultural obstacles faced by this minority group."
HIST 250,History of Africa,3,"This course is a study of the historical, geographic, economic, political, and social institutions of the various African countries and territories. The course examines and analyzes factors contributing to the unique conditions of African society, past and present."
HIST 260,History of Middle East and North Africa,3,"This course is a survey of the Middle East and North Africa from antiquity to the present. Major themes include the origin and evolution of monotheism, the rise and fall of various empires, such as the Persian and Ottoman, and the rise of their successor states, American and European influence, Arab nationalism, the Arab-Israeli conflict, and the emergence of radical Islamic movements such as Hamas and al Qaeda."
HIST 265,History of Sports,3,"Students in this course will examine the history of sports across a broad spectrum of themes and events. Topics will include, but not be limited to: race and gender, ethics, international relations, gambling, the business of sports, e-sports, sports as recreation, commodification of athletes, marketing, body image. Specific emphasis will be placed on the impact of sports on American culture and conversely, the impact of American society on sports."
HNRS 110,Honors Seminar,1,"This course provides students with an opportunity to engage in research at a deeper level within a chosen field. Students will collaborate with honors faculty to propose and plan a research project demonstrating advanced critical analysis, cultural and personal engagement, and effective communication. Seminar participants will meet monthly with other Honors Program students to plan, discuss, and begin to shape their specific honors-level project. Prospective students must meet the Honors Program admissions requirements."
HNRS 200,Honors Capstone,1,Students in the Capstone course will take their preliminary research from HNRS 110 and complete their proposed honors project. Honors Capstone participants will meet monthly with other Honors Program students to develop and draft their specific honors-level research project with guidance from honors faculty. Students will present their finished work/projects in an end-of-year symposium. Prospective students must meet the Honors Program admissions requirements.
HOSP 101,Hospitality Management,3,"Hospitality Management is a survey course relating to business, leadership skills, lodging operations, meetings, conventions, and special events. Effective leadership, customer service, sales and marketing, and financial management are some of the topics that will be assessed. This course is an excellent introduction to the world of Hospitality and Tourism management."
HOSP 102,Special Event Management,3,"Special Event Management is a prescriptive and thorough course guiding students through the various stages of event planning - assessment, anticipation and arrival, atmosphere, activity, appetite and amenities, and administration. Students will gain many tools for success throughout the course to be ready to plan any special event."
HOSP 103,Customer Service Excellence,3,"This course will provide a complete overview in the dynamics that encompass enriching and memorable customer service experiences. Competitive advantage lies within customer service excellence, and this course will cover these key components."
HUSE 101,Introduction to Human Services,3,This course introduces the student to the basic conceptual knowledge of social organizations and the role of the human service worker. Included are the beginning skills for social service practice and discussion of the ethical commitments and legal considerations underlying professional helping careers.
HUSE 183,Practicum in Human Services,3,"Supervised practicum designed to provide experience in the integration and application of the knowledge and skills of the human service worker. Additional Information: Departmental approval required. Students need to pass a criminal background check and may need to meet additional site requirements such as a health physical and a TB test if the section is scheduled at a human service site. Students are required to have their own transportation to an approved site, if needed."
HUSE 185,Human Service Internship,3,A course designed to give on-the-job field experiences commensurate with the student’s career objectives. Required are 175 hours of on-the-job experience plus attendance at a two-hour scheduled seminar every other week. Additional Information: Recommend prior to or concurrent: Take HUSE 220 . Departmental approval required. Students are required to pass a criminal background check and may need to meet additional site requirements such as a health physical and a TB test. Students are required to have their own transportation to an approved site.
HUSE 186,Human Service Internship,3,"A course designed to give on-the-job experiences commensurate with the student’s human service career objectives. Required are 175 hours of on-the-job experience. In addition, students attend and complete coursework in a required class seminar. Additional Information: Departmental approval required. Students are required to pass a criminal background check and may need to meet additional site requirements such as a health physical and a TB test. Students are required to have their own transportation to an approved site."
HUSE 200,Psychosocial Approach to Aging,3,"This course explores the social, psychological, economic, and physical aspects of aging. There is an emphasis on the concerns and social options of the aged in contemporary American society."
HUSE 203,Introduction to Substance Abuse,3,This course provides a comprehensive overview of the history of drug use and abuse that explores the theoretical and practical issues and survey treatment modalities and current prevention strategies.
HUSE 204,An Introduction to Report Writing Techniques for the Human Service Worker,3,"This course provides an opportunity for students to learn record keeping and report writing techniques needed by human service workers. Because report writing requires critical professional judgment at all levels, emphasis will be placed on expanding the students’ general information in the human service field."
HUSE 220,Communication Skills in Helping Relationships,3,"This course teaches the psychology of interviewing, as well as the skills for conducting effective interviews. This involves the techniques for establishing rapport, developing counseling responses, identifying behavioral goals, and implementing strategies to bring about change or crisis intervention."
HUSE 225,Culturally-Sensitive Practice,3,"This course will provide the student with the knowledge and strategies to work with the various lifestyles, needs, and problems of different racial and cultural groups. The content of the course incorporates important concepts and empirical findings that pertain to ethnic-sensitive practice. Additional Information: Recommend prior to or concurrent: HUSE 220 ."
HUSE 230,Nutrition,3,"The course includes the study of essential nutrients and their functions as they relate to normal health, as well as the selection of food to meet the identified nutrient requirements."
HUSE 240,Basic Concepts in Social Work,3,"This course introduces the student to the social work profession, its value base, and the code of ethics. There is an emphasis on methods and skills with an overview of social issues and client needs relative to social work practice."
HUSE 250,Introduction to Group Techniques,3,This course introduces the student to the theoretical concepts and principles of group work methodology. There is an emphasis on basic practice skills and intervention techniques.
HUSE 251,Human Services and Behavior Modification,3,This course introduces the student to the theory and application of behavior modification. The focus is on how the behavioral theory works with agencies and other organizations in the community.
HUSE 260,Family Dynamics,3,This course examines the family system as a basic social institution. Emphasis is placed on issues that are important to the individual and the family. The student will also be introduced to theoretical viewpoints and conceptual frameworks that have been proven useful in the intervention of marriage and family issues. Additional Information: Recommend prior to or concurrent: HUSE 220 .
HUSE 270,Selected Topics in Human Services,3,"This course will be offered to cover topics in response to the special interests of students. Topics may include family communication, programming, legal and ethical issues, cross-cultural practice, foster care, burn out, problem assessment, or sign language. Since topics change, students may take this course for up to six credit hours toward graduation."
HUSE 272,"Substance Abuse, Co-Dependency, and the Family",3,"This course provides students an opportunity to understand the relationship between substance abuse, co-dependency, and the family. The focus is on the unique problems facing the families of substance abusers and how they attempt to cope."
HUSE 280,Death and Dying,3,"This is a psychosocial examination of death and dying in contemporary American society, although other societies at other time periods are considered. Medical, ethical, legal, and religious issues will be discussed. Instruction includes lectures, films, tapes, and a student position paper."
HUSE 290,Social Welfare,3,"This course explores the social forces supporting the development of social welfare and social service policy. There is a focus on how people are affected by such problems as poverty, child abuse, alcoholism, crime, mental retardation, overpopulation, and emotional difficulties."
HUMA 151,Encounter with the Arts,3,"This course is designed to introduce students to the performing arts. Students must be able to attend specific exhibits and performances in art, theatre, music, dance, and cinema in the evening and on weekends. Classroom activities will be based on the lecture/discussion format. Lab Fee"
INEL 05010,Electrical Safety,0.17,"Electricians must work on high and low voltage circuits. Sometimes it is necessary to work in situations that are electrically hot. In this module, the student will learn fundamental safety procedures that will make the job safer for the student and those surrounding them."
INEL 10010,Electrical Math 1,0.08,"As an electrician, there will be times when the use of mathematics is needed in order to complete specific tasks for a job. In this module, the student will apply math functions to calculate job costs, material requirements, and component sizing."
INEL 10020,Electrical Math 2,0.25,"As an electrician, there will be times when the use of mathematical formulas is needed in order to complete specific tasks for a job. In this module, the student will apply mathematical formulas to determine voltage, current, and resistance using Ohm’s Law."
INEL 10030,Electrical Math 3,0.25,"As an electrician, there will be times when the use of trigonometry will be needed to solve electrical problems. In this module, the student will use Pythagorean Theorem to find the lengths of a right triangle and their associated angles using trigonometric functions, specifically sine, inverse sine, cosine, inverse cosine, and tangent, and inverse tangent."
INEL 15010,Electrical Theory,0.25,"The basic principles of electrical energy must be studied and thoroughly understood to be an effective electrician. The effects of electrical energy can be predicted using electron flow theory. In this module, the student will learn the basic principles of electrical energy specifically ampere, volt, Ohm, and watt."
INEL 15020,Static Electricity,0.25,"Static electricity can be both helpful and harmful to electricians. The student will learn how static electricity can be used for such applications as spray painting and dust removal, as well as how static must be reduced to prevent explosions and problems in processing."
INEL 15030,Calculators and Electronics,0.25,"The scientific calculator has become a valuable aid to electricians in the field. In this module, the student will learn how to convert different numbering systems into standard numeric systems used by electricians, engineers, and scientists using scientific notation."
INEL 15040,Devices and Symbols,0.25,"Electronic devices and symbols are important in the study of electricity and electronics. In this module, the student will learn how to distinguish between different electrical symbols specifically ampere, volt, Ohm, watt, and the devices used to identify them."
INEL 15050,Multimeter,0.33,"In this module, the student will learn to use the multimeter, one of the most widely used meters today. It is an electronic measuring instrument that combines several measurement functions in one unit. A typical multimeter would include basic features such as the ability to measure voltage, current, and resistance."
INEL 15060,Ohm’s Law,0.33,"In this module, the student will learn basic circuitry and the mathematical laws that apply to them in order to better understand electrical theory."
INEL 15080,Parallel Circuits,0.33,"It is necessary to master parallel circuits before progressing to more complex circuitry in the study of electricity. In this module, the student will continue to use Ohm’s and Kirchoff’s Laws and learn to analyze a parallel resistive circuit."
INEL 15090,Combination Circuits,0.33,"Now that the student understands the principles of series and parallel circuits, a combination of both series and parallel will introduce students to scenarios found in real-world applications."
INEL 15100,Magnetism,0.25,"Magnetism, like electricity, is another invisible force that has been known for centuries. In this module, the student will learn about magnetism, its properties, and applications in the electrical field."
INEL 15110,Alternating Current,0.25,"An alternating current (AC) is more widely used by electricians because of some of its desirable characteristics. In this module, the student will learn the characteristics of alternating current."
INEL 15120,Oscilloscope,0.33,"The oscilloscope, a type of electronic test instrument that allows observation of constantly varying signal voltages, can be a useful tool in electricity and electronics. In this module, the student will learn about the operation and uses of the oscilloscope."
INEL 15130,Inductance,0.42,"Induction causes actions in AC circuits that are not present in DC circuits. In this module, students will learn about these actions and their effects in an AC circuit."
INEL 15140,Capacitance,0.42,"Capacitors are devices used by electricians for filters, tuners, DC blocks, timers, and waveshapers. In this module, the student will learn the effects of capacitors in AC circuitry."
INEL 15150,RLC Circuits,0.33,"It is very common for AC circuits to contain resistors, inductors, and capacitors. In this module, the student will learn to calculate RCL values found in typical AC circuits."
INEL 15160,Conduction,0.33,"The conduction of electrical current through a gas or liquid is somewhat different than conduction through a wire. In this module, the student will become familiar with this process and how it relates to the work of an electrician."
INEL 15170,Theory Overview,0.21,"In this module, the student will complete an electrical theory overview by examination. It is important to have a solid understanding of electrical theory before proceeding in the program to become an electrician."
INEL 20010,Electrical Motor Controls,0.42,"In this module, the student will study the various devices and circuits used to control three-phase electrical motors. This module will also cover the basic operation of the three-phase motor, its power supply circuitry, and safety practices for electricians."
INEL 20020,Manual Motor Controls,0.50,"In this module, the student will learn which components are required to satisfy the most basic safety requirements for motor control circuits. The student will also learn about manual control and overload protection for electrical motors."
INEL 20030,Control Transformers,0.42,"In this module, the student will learn about the construction and operation of control transformers. The student will also learn how to select the appropriate transformer for an application and install a control transformer to provide power for a control circuit."
INEL 20040,Control Ladder Logic,0.67,"Variable Frequency Drives (also referred to as Variable Speed or AC Drives) have been replacing many applications that DC motors are used for as technology progresses. In this module, the student will learn the fundamentals of how a typical variable frequency drive operates."
INEL 20050,Control Relays Motor Starters,0.50,"One of the appealing features of a variable frequency drive (VFD) is that it can vary the speed of an AC motor. However, these capabilities come with some tradeoffs such as reduced torque. In this lab, the student will learn how motor speed is controlled with a VFD, how a motor can be operated above its base speed, and how to compensate for the loss in torque."
INEL 20060,Introduction Troubleshooting,0.33,"Most variable AC drives offer excellent acceleration and deceleration control, as well as various braking methods. In this lab, the student will learn some of the more common acceleration and deceleration methods used in AC drives. An overview of braking methods is also covered."
INEL 20070,Systems Troubleshooting,0.42,"In this module, the student will learn how to troubleshoot circuits that include AC drives. Many faults will not be caused by electrical or mechanical failures but will be program-based. Identification of faults and incorrect parameter setup will be covered."
INEL 20080,Automatic Input Devices,0.42,"In this lab, the student will learn how a Silicon Controlled Rectifier (SCR) functions. SCR’s are efficient solid-state devices used to regulate the speed of a (DC) direct current motor."
INEL 20090,Electronic Sensors,0.33,"Electronic sensors provide the motor control circuit with automatic input devices that can be used in applications where non-touch sensing is needed. In this module, the student will learn about electronic sensors and how they are used in motor control circuits."
INEL 20100,Basic Timer Control,0.33,"Electronic sensors provide the motor control circuit with automatic input devices that can be used in applications where non-touch sensing is needed. In this module, the student will learn about electronic sensors and how they are used in motor control circuits."
INEL 20110,Timers and Counters,0.25,"In this module, the student will learn how one-shot timers, repeat cycle timers, up counters, and down counters function. These devices are used in a variety of common electrical circuits whenever timing or counting is critical to the process."
INEL 25010,Reversing Motor Control,0.33,"Many motor applications require the motor to be reversed at times. This module will cover the most common method used to reverse an electric motor, as well as the most common methods used to provide safety when reversing a motor. Additionally, the student will learn about the different modes of operation that can be selected and the controls used to select these modes."
INEL 25020,Braking Methods,0.42,"Rather than letting motors coast to a stop, many applications require a motor to stop (brake) very quickly, especially in an emergency situation. This module continues the study of electrical motor controls by covering more advanced topics, such as the four categories of motor braking: plugging, electromagnetic, DC injection, and dynamic."
INEL 25030,Reduced Voltage Starting,0.33,"For many applications, especially those involving small horsepower motors, the least expensive and most efficient way of starting an electric motor is by using full voltage motor starters (starters that apply the full line voltage at the motor leads). However, for larger motors, the power cost of full voltage starting can become very expensive. In this module, the student will learn how reduced voltage starting is used to reduce power costs."
INEL 25040,Introduction to Frequency Drives (AC),0.33,"Variable Frequency Drives (also referred to as Variable Speed or AC Drives) have been replacing many applications that DC motors are used for as technology progresses. In this module, the student will learn the fundamentals of how a typical variable frequency drive operates."
INEL 25050,AC Drives: Speed and Torque Control,0.33,"One of the appealing features of a variable frequency drive (VFD) is that it can vary the speed of an AC motor. However, these capabilities come with some tradeoffs such as reduced torque. In this lab, the student will learn how motor speed is controlled with a VFD, how a motor can be operated above its base speed, and how to compensate for the loss in torque."
INEL 25060,AC Drives: Acceleration and Deceleration,0.33,"Most variable AC drives offer excellent acceleration and deceleration control, as well as various braking methods. In this lab, the student will learn some of the more common acceleration and deceleration methods used in AC drives. An overview of braking methods is also covered."
INEL 25070,AC Drives: Troubleshooting,0.33,"In this module, the student will learn how to troubleshoot circuits that include AC drives. Many faults will not be caused by electrical or mechanical failures but will be program-based. Identification of faults and incorrect parameter setup will be covered."
INEL 25080,SCR Motor Control,0.42,"In this lab, the student will learn how a Silicon Controlled Rectifier (SCR) functions. SCR’s are efficient solid-state devices used to regulate the speed of a direct current (DC) motor."
INEL 30010,DC Series Motors,0.25,"In this module, the student will learn about the basic operation of an electric motor and electric motor safety procedures. The student will also learn about the most basic type of DC motor, the DC series motor."
INEL 30020,DC Shunt and Compound Motors,0.33,"In this module, the student will learn about the shunt and compound DC motor configurations. The student will learn how they are connected, their operational characteristics, and their applications."
INEL 30030,Motor Speed and Torque,0.33,"In this module, the student will learn about two important motor characteristics: speed and torque. This will include learning how to measure them and why the student would need to do so."
INEL 30040,Motor Performance,0.25,"In this module, the student will learn how to calculate, measure, and analyze the performance characteristics of electric motors, both AC and DC. These characteristics will include power output, efficiency, and speed/torque relationships."
INEL 30050,Split Phase Motors,0.25,"In this module, the student will begin the study of AC electric motors. Unlike DC motors, AC motors have many different designs; however, they all use alternating current."
INEL 30060,Capacitor Start Motors,0.25,"In this module, the student will learn how power reacts in AC circuits with inductive loads such as motors. The student will learn about power factors in AC circuits, why they are important, and the method used to correct them."
