course_code,course_name,credit_hours,description
BUS 10700,Entrepreneurship and Innovation,3,"Lecture-Lab: 3-0 Offered: F,W Students will begin by exploring their entrepreneurial aptitude by learning to identify and assess opportunities, perform entrepreneurial readiness assessments, and map resources. They will then move through the ideation process, exploring the use of the ideation canvas model for strategic planning. Students will be engaged in the business community, develop a business plan and pitch, as well as research strategic resources."
BUS 10800,Personal Financial Planning,3,"Lecture-Lab: 3-0 Offered: W This course is designed to help students understand the major personal financial planning problems that individuals and families encounter in life including budgeting, taxes, insurance, savings, credit management, investing, retirement and estate planning."
BUS 11600,Business Communications & Presentations,3,"Lecture-Lab: 3-0 Offered: F Students will engage in common forms of business communications and presentations. They will work to gain experience in the technologies of PowerPoint, email and other opportunities where they will demonstrate the critical thinking skills needed to formulate appropriate levels of communication in different scenarios. Skills will be gained that will allow them to pursue Microsoft PowerPoint Certification along with becoming an effective and professional communicator in business environments. Basic computer and keyboarding skills are important for successful participation in this course."
BUS 21000,Principles of Management,3,"Lecture-Lab: 3-0 Offered: F,W A foundation course that provides the principles, concepts and theories of business management. Explores the constraints and challenges of management practices including management of the global environment, diversity, social responsibility and ethics, decision making, planning, organizing, controlling, leading, teamwork, motivating employees and managing operations. Prerequisite or corequisite: BUS 10100 or BUS 10700 ."
BUS 21500,Business Law,3,"Lecture-Lab: 3-0 Offered: F,S Students will explore basic principles of legal environment of business, ethical standards, U.S. judicial systems, contract and commercial law, business organizations, employment and labor law, governmental regulations, and the global business environment. The students will explore case studies that ensure critical thinking development and application of ethical principles. Prerequisite or corequisite: BUS 10100 or BUS 10700 ."
BUS 22300,Introduction to Sports Management,3,"Lecture-Lab: 3-0 Offered: W This course provides an overview of the foundational aspects of sport management in the sports, exercise/fitness, and recreation industry. Students learn about the structure and function of sports organizations (legal, ethical, sociocultural, historical, political, and psychological) and gain an understanding of the professional preparation and career opportunities. Prerequisite: BUS 10100"
BUS 23500,Project Management,3,"Lecture-Lab: 3-0 Offered: F This course will engage students in a business-oriented approach to strategic project management by blending current theory, case studies, hands-on practice and research for the purpose of providing a full range of perspectives in the project management process. Prerequisite or corequisite: BUS 10100 or BUS 10700"
BUS 24500,Human Resource Management,3,"Lecture-Lab: 3-0 Offered: W Provides students and practicing managers with a full and practical review of essential human resource concepts and techniques, with a focus on using human resource practices to improve performance, productivity and profitability within the workplace. Topics include recruitment, placement, talent management, training and development, compensation, ethics, employee relations, labor relations, collective bargaining, employee safety and health and managing global human resources. Prerequisite or corequisite: BUS 10100 or BUS 10700 ."
BUS 29900,"Internship in Business, Marketing or Accounting",3,"Offered: F,W,S This experience is arranged to provide students with an opportunity to explore the reality of business environments. Placement will be arranged so the student receives experience in his/her preferred discipline. Learning objectives will be developed in consideration of the student’s education and career goals. Prerequisite: 2.5 GPA, sophomore standing, business department and advisor approval."
CAP 29901,Internship/Service Learning,1,"Offered: F,W,S This course can be used for technical elective credits in the M-TEC curricula providing students the opportunity to increase the value of their education through a meaningful work experience. This on-the-job training or community service must be mutually agreed upon with the student, advisor, and worksite designee before work commences. This work experience may be paid, voluntary, or community service oriented."
CAP 29902,Internship/Service Learning,2,"Offered: F,W,S This course can be used for technical elective credits in the M-TEC curricula providing students the opportunity to increase the value of their education through a meaningful work experience. This on-the-job training or community service must be mutually agreed upon with the student, advisor, and worksite designee before work commences. This work experience may be paid, voluntary, or community service oriented."
CAP 29903,Internship/Service Learning,3,"Offered: F,W,S This course can be used for technical elective credits in the M-TEC curricula providing students the opportunity to increase the value of their education through a meaningful work experience. This on-the-job training or community service must be mutually agreed upon with the student, advisor, and worksite designee before work commences. This work experience may be paid, voluntary, or community service oriented."
CAP 29904,Internship/Service Learning,4,"Offered: F,W,S This course can be used as technical elective credits in the M-TEC curricula providing students the opportunity to increase the value of their education through a meaningful work experience. This on-the-job training or community service must be mutually agreed upon with the student, advisor, and worksite designee before work commences. This work experience may be paid, voluntary, or community service oriented."
CHE 10000,Chemical Science,4,"Lecture-Lab: 3-2 Offered: F,W Chemical Science with lab presents the elementary principles of inorganic, physical, and organic chemistry. It is intended to introduce college chemistry, or to satisfy course requirements in technical fields such as nursing. Prerequisite: Two semesters of high school algebra (“C” or better) or MTH 12002 , MTH 12500 , or MTH 20601 ; or placement into MTH 12000 or MTH 13000 higher. (Science Credit)"
CHE 10101,General Chemistry I,4,"Lecture-Lab: 4-0 Offered: F General Chemistry I provides a thorough discussion of the topics of atomic structure, stoichiometry, solutions and pH, gas laws, electronic configuration and bonding theories, the periodic tables, and liquids and solids. Prerequisites: Two semesters of HS algebra (“C” or better) or MTH 12002 , MTH 12500 , or MTH 20601 (or placement into MTH 12000 or MTH 13000 or higher) and a year of HS chemistry (“C” or better) or CHE 10000 or permission of the instructor. Prerequisite or corequisite: ENG-10303 or ENG 10305 . Corequisite: CHE 10102 . (Science Credit)"
CHE 10102,General Chemistry I Lab,1,Lecture-Lab: 0-3 Offered: F This is a laboratory course to accompany CHE 10101 . Co-requisite: CHE 10101 . (Science Credit)
CHE 10201,General Chemistry II,4,"Lecture-Lab: 4-0 Offered: W This is a continuation of General Chemistry I, concerned broadly with thermodynamics and kinetics. Topics discussed include kinetics data analysis and reaction mechanisms, chemical equilibrium, electrochemistry, chemical thermodynamics, nuclear chemistry, and some descriptive chemistry of the elements. Prerequisites: CHE 10101 and CHE 10102 . Corequisite: CHE 10202 . (Science Credit)"
CHE 10202,General Chemistry II Lab,1,Lecture-Lab: 0-3 Offered: W This is a laboratory course to accompany CHE 10201 . Prerequisites: CHE 10101 and CHE 10102 . Corequisite: CHE 10201 . (Science Credit)
CHE 20101,Organic Chemistry I,4,"Lecture-Lab: 4-0 Offered: F Modern bonding theory in organic molecules, theory of reactions, stereo-chemical principles, chemistry of alkanes, cycloalkanes, alkenes, dienes, alkynes, aromatics, and alcohols, with special emphasis on reaction mechanisms. Prerequisites: CHE 10201 and CHE 10202 . Corequisite: CHE 20102 . (Science credit)"
CHE 20102,Organic Chemistry I Lab,1,Lecture-Lab: 0-3 Offered: F Fundamental laboratory techniques and preparations. Prerequisites: CHE 10201 and CHE 10202 . Corequisite: CHE 20101 . (Science credit)
CHE 20201,Organic Chemistry II,4,"Lecture-Lab: 4-0 Offered: W Study of ethers and epoxides, carbonyl-containing compounds, aldehydes, ketones, carboxylic acids and their derivatives, carbanion chemistry, aliphatic and aromatic nitrogen-containing compounds, with special emphasis on bioorganic compounds, amino acids and polypeptides, carbohydrates and lipids. Prerequisites: CHE 20101 and CHE 20102 . Corequisite: CHE 20202 . (Science credit)"
CHE 20202,Organic Chemistry II Lab,1,Lecture-Lab: 0-3 Offered: W Fundamental laboratory techniques and preparations. Prerequisites: CHE 20101 and CHE 20102 . Corequisite: CHE 20201 . (Science credit)
CIS 10500,Intro to Computers,3,"Lecture-Lab: 3-0 Offered: F,W,S Students will become familiar with hardware and software terminology/concepts, Windows operating system, word processing, spreadsheet, database management and presentation software. Application software used is the current version of Windows and Microsoft Office Professional. Prerequisite Skills: Basic computer and keyboarding skills are required for successful completion of this course."
CIS 10601,Computer Hardware,3,"Lecture-Lab: 3-0 Offered: F In this course, students will learn about hardware, networking, and mobile devices. Students will work with various computer components to configure hardware and establish networks in virtual lab scenarios. Additionally, students will install hardware and establish networks in virtual lab scenarios. Additionally, students will install and configure laptop hardware and components, explain the function of components within the display of a laptop, use appropriate laptop features, explain the characteristics of various types of other mobile devices. Students will also learn to troubleshoot common hardware and network problems with computers and printers, including mobile devices. Replaces: CIS-10600. Corequisite: CIS 10900 . Note: Basic knowledge of computers, software, and keyboarding skills are expected."
CIS 10700,Introduction to Programming Concepts,3,"Lecture-Lab: 3-0 Offered: F This course will provide the beginning student with a language-independent framework for learning core concepts and useful design techniques. This will provide the student with the base needed to understand the logic behind program design to build effective programming skills. The student will learn core programming concepts including data types, control structures, data file types, control structures, data files and arrays, and program design techniques such as top-down modular design and proper program documentation and style. Problem-solving skills are developed when the student learns how to use basic programming tools and algorithms, which include data validation, defensive programming, calculating sums and averages, and searching and sorting lists. Note: Basic knowledge of computers, software, and keyboarding skills are expected."
CIS 10800,Introduction to Python Coding,3,"Lecture-Lab: 3-0 Offered: F,W Python is an object-oriented programming language that is simplistic yet has great capabilities. This class will focus on instructing students to harness the full power of Python to write exceptionally robust, efficient, maintainable, and well-performing code. This course introduces computer programming using the Python programming language. Emphasis is placed on common algorithms and programming principles utilizing the standard library distributed with Python. Upon completion, students should be able to design, code, test, and debug Python language programs. Prerequisite or corequisite: MTH 12002 or MTH 20601 or placement into MTH 12000 or higher."
CIS 10900,IT Fundamentals,3,"Lecture-Lab: 3-0 Offered: F,W IT Fundamentals is the introduction of skills related to information technology basics, internet fundamentals, network systems, computer maintenance/upgrading/troubleshooting, and computer applications. It prepares students for the TestOut IT Fundamentals Pro (included in the course) and the CompTIA IT Fundamentals certification exams."
CIS 11101,Computer Operating Systems,3,"Lecture-Lab: 3-0 Offered: W The student will learn Windows Operating Systems, other operating systems and technologies, and security. Additionally, the student will study security, software troubleshooting, and operational procedures. The student will troubleshoot PC operating system problems with appropriate tools; troubleshoot common PC security issues with appropriate tools and best practices; troubleshoot common mobile OS and application issues and application security issues with appropriate tools. Prerequisite: CIS 10601"
CIS 11300,Information Security,3,"Lecture-Lab: 3-0 Offered: F The course provides instruction in security for network hardware, software, and data, including using physical security measures, instituting backup procedures, protecting systems against attacks and intrusions, and gaining protection from malware. Prerequisite: CIS 20101 ."
CIS 20101,Introduction to Networking,3,"Lecture-Lab: 3-0 Offered: W Students will learn about network basics, cables and connectors, networking device, ethernet, IP configuration, switch management, routing, and firewalls. Students will also learn about network customization, wireless networking, wide area networks (WANs), network policies and procedures, network security, network hardening, network management, and network optimization. Prerequisite or corequisite: CIS 10900"
CIS 20200,Linux Operating System,3,"Lecture-Lab: 3-0 Offered: F This course provides the student with fundamental concepts of Linux operating systems. The course will cover topics such as the file system, commands, utilities, text editing, shell programming, and text processing utilities. Prerequisites: CIS 10900 ."
CIS 20300,Virtualization,3,"Lecture-Lab: 3-0 Offered: F This course explores implementation and support of virtual data centers by installing, configuring, managing networking, storage, and security in a networked computing environment. Prerequisite: CIS 20101 or instructor permission."
CIS 20901,Introduction to Network Security,3,"Lecture-Lab: 3-0 Offered: W This course will teach the student about network security, compliance and operational security, and threats and vulnerabilities. Student will be able to explain the types of malware; summarize various types of attacks; summarize social engineering attacks and the associated effectiveness with each attack; explain types of wireless attacks; explain types of application attacks; analyze a scenario and select the appropriate type of mitigation and deterrent techniques; use appropriate tools and techniques to discover security threats and vulnerabilities; and explain the proper use of penetration testing versus vulnerability scanning. Prerequisite: CIS 20101 ."
CIS 21000,Internet & Web Page Development,3,"Lecture-Lab: 3-0 Offered: V This course introduces students to the fundamental concepts and techniques required to create dynamic and interactive websites. Focusing on the principles of web design and development, students will learn how to construct engaging web experiences that are both responsive and user-centric."
CIS 21100,Network Client Operating Systems,3,"Lecture-Lab: 3-0 Offered: W This course will give the student instruction and simulated labs in hardware management, network configuration, application management, system access, and resource sharing. The student will learn about devices and drivers; device driver troubleshooting, and related concepts. The student will learn about IP configuration; and Windows firewall and firewall with advanced security (WFAS). The student will become familiar with desktop applications, user account control (UAC), and related concepts. Prerequisite or corequisite: CIS 20101"
CIS 21200,Network Server Operating Systems,3,"Lecture-Lab: 3-0 Offered: F Students in this course will learn about Windows installation, system imaging, mobile computing, system monitoring and maintenance, and system protection. After this course, the student will be proficient with system monitoring and maintenance by utilizing system tools, system events, performance management, resource management and monitoring, reliability and performance maintenance, optimization, remote management, and remote desktop and assistance. Finally, the student will learn to perform system updates, system protection, system backup, system restore, view file history, learn about the recovery environment, and malware protection. Prerequisite: CIS 11101"
CIS 21300,Ethical Hacking,3,"Lecture-Lab: 3-0 Offered: W This course explores the legal aspects of ethical hacking, analyzing vulnerabilities, scanning and system hacking. Processes will be explained while students learn scanning, social engineering, and physical security, while analyzing vulnerabilities in web applications, Wi-Fi, Bluetooth, mobile devices, cloud computing and the Internet of Things (IoT). Virtual labs will allow students to work with tools for and against system protection such as Malware, Sniffers, Denial of Service, Session Hijacking, IDS, Firewalls, and Honeypots. Prerequisite: CIS 20101"
CIS 21500,Web Animation & Multimedia,3,Lecture-Lab: 3-0 Offered: V Students will create animated graphic content for websites.
CIS 22400,UNIX,2,"Lecture-Lab: 2-0 Offered: W Students will learn about the UNIX operating system environment. They will learn about the different UNIX shells and how to issue basic system commands. Students will explore the UNIX file system (partitions, directories, navigation, etc.). Other topics covered include the following: 1) using common editors; 2) basic and advanced file management commands; 3) creating simple and complex shell scripts; 4) using pine for e-mail; 5) using UNIX utilities; and 6) programming in a UNIX environment. System administration will also be covered."
CIS 22500,Microsoft Excel,3,"Lecture-Lab: 3-0 Offered: W Students will learn how to build, save, format, print, and modify spreadsheets. Students will also learn how to develop formulas/functions, charts, link worksheets, link workbooks, utilize auditing features, use database features, and develop macros. Application software is the current commercial version of Microsoft Excel."
CIS 22900,Microsoft Word,3,Lecture-Lab: 3-0 Offered: F This course will prepare students in practical applications of the Microsoft Word program and to take the Microsoft Word Certification Exam. These industry recognized certifications provide the student the ability to prove their skills to future employers while honing their skills in coursework. Basic keyboarding skills and access to current versions of Windows and Microsoft products are necessary for completion of this class.
CIS 23100,Firewalls,3,"Lecture-Lab: 3-0 Offered: F Upon successful completion of this course, students will be able to configure and manage Palo Alto Networks® next-generation firewalls. Students will have hands-on experience configuring, managing, and monitoring a firewall within a controlled environment. Prerequisite: CIS 20101 or instructor’s permission."
CIS 23501,Database Programming,3,"Lecture-Lab: 2-2 Offered: W Students will learn the theoretical knowledge necessary to design and implement effective information databases. Areas such as file layout, data structures, implementation methods, security, and web interfacing will be addressed."
CIS 24200,Data Structures,3,"Lecture-Lab: 3-0 Offered: V This course will focus on the development of data structures as abstract data types in high-level programming language. Explore programming implementation of data structures including lists, stacks, queues, hashes, trees, and graphs, deepening the knowledge in higher level programming. Prerequisite: CIS 27001 or equivalent programming course from another accredited institution, approved by instructor."
CIS 25100,Digital Forensics,3,Lecture-Lab: 3-0 Offered: W This course addresses the comprehension and application of digital forensic investigations. Students will be challenged to evaluate legal and technical issues related to the digital crime and evidence. Critical thinking and problem-solving skills will be further developed as students use various investigative tools. Prerequisite: CIS 10900 or instructor permission.
CIS 27001,Programming in Java,3,"Lecture-Lab: 3-0 Offered: Varies This course introduces computer programming using the JAVA programming language with object-oriented programming principles. Emphasis is placed on event-driven programming methods, including creating and manipulating objects, classes, and using object-oriented tools. Prerequisite: MTH 12002 , MTH 12500 , or MTH 20601 ; or placement into MTH 12000 or MTH 13000 higher."
CIS 27101,C++ Programming: Program Design Including Data Structures,4,"Lecture-Lab: 4-0 Offered: W This course will provide the beginning programmer with a guide to programming concepts and the C++ language. You’ll learn fundamental programming concepts, including decision making, looping, and classes. The student will be able to build useful programs and will understand the basics of structured and object-oriented programming techniques. Prerequisite: MTH 12002 , MTH 12500 , or MTH 20601 ; or placement into MTH 12000 or MTH 13000 or higher."
CIS 27400,Advanced Python Programming,3,"Lecture-Lab: 3-0 Offered: V This course is designed for individuals with a basic understanding of Python who are looking to expand their skills. It covers more complex topics such as advanced data structures, object-oriented programming, and the use of popular Python libraries. Through practical exercises and projects, students will learn to write more efficient and powerful Python code. Prerequisite: CIS 10800"
CIS 27600,Advanced C++ Programming,4,"Lecture-Lab: 4-0 Offered: V This intermediate-level course is designed to build upon the foundational skills acquired in an introductory C++ programming course. Students will delve deeper into the core concepts of C++ programming, exploring advanced features and techniques that enable the development of more complex, efficient, and robust software applications. Emphasizing both theory and practical application, the course includes extensive hands-on programming exercises to reinforce learning and skill acquisition. Prerequisite: CIS 27101"
CIS 29901,Cybersecurity Capstone,3,"Lecture-Lab: 3-0 Offered: F,W Students will apply concepts, protocols and tools acquired through coursework to a real world simulation. By focusing on a whole system approach to information security, students will work with a team to research and present best practice recommendations for establishing and/or improving information security processes for a simulated organization. Prerequisite: Permission of advisor."
CJS 10000,Intro to Criminal Justice,3,"Lecture-Lab: 3-0 Offered: F,W This course introduces students to the social reality of crime, criminal behavior and law as each of these relates to the criminal justice system. Students examine the role of law enforcement, prosecution, defense, court system, corrections and juvenile justice at various levels. Students are challenged to expand both their knowledge and appreciation of the criminal justice system through arranged visits to courts, detention facilities and working law enforcement agencies."
CJS 10900,Intro to Corrections,3,"Lecture-Lab: 3-0 Offered: F,W This course introduces the agencies and processes within the correctional system, beginning with ancient history through the modern era. Correctional legislation and the courts are examined, along with the integral parts they play in sentencing, parole, probation, community corrections, and the correctional officer’s professional work ethics."
CJS 11100,Legal Issues in Corrections,3,"Lecture-Lab: 3-0 Offered: V This course is a study of up-to-date constitutional law and its impact on correctional institutions, the correctional officer, and the inmate. The student will gain a basic understanding of how state and federal court decisions pertaining to inmate rights have affected the writing of policy and procedure within the correctional system."
CJS 11200,Client Growth & Development,3,Lecture-Lab: 3-0 Offered: V This course is designed to assist the student in identifying behaviors and motivations of the inmate. Emphasis will be placed on the needs of the inmate and intervention strategies.
CJS 11300,Intro to Fitness Training,1,"Lecture-Lab: 0-2 Offered: F,W This course will introduce students to the components and requirements of the state mandated Physical Fitness Test for police academy recruits. Physical training will focus on cardio and strengthening the upper body and core. Students will develop a personal fitness plan for instructor approval and will implement it as supplemental training outside the class."
CJS 11400,Juvenile Justice,3,"Lecture-Lab: 3-0 Offered: F,W The history and evolving philosophies of juvenile justice will be introduced along with an overview of the juvenile justice system. Influencing factors such as family, social media, economic status, education, abuse, neglect and gang affiliation will be discussed. Emphasis will be placed on the role of law enforcement and the challenges and issues related to juvenile law enforcement."
CJS 17000,Correctional Institution/Facilities,3,"Lecture-Lab: 3-0 Offered: V Included in this course will be an overview of the different levels of security and their historical development within the correctional system. Facility design, organizational structure, custody, security, and inmate due process rights will be reviewed, as well as future projections for correctional facilities and personnel."
CJS 17200,Client Relations in Corrections,3,"Lecture-Lab: 3-0 Offered: V This course is designed to give the student an understanding of culture and discrimination. Ethics, morals, and professionalism will be examined closely. Affirmative action, social attitudes, and how they affect the correctional systems will also be carefully scrutinized."
CJS 20600,Decision Making in Law Enforcement,3,"Lecture-Lab: 3-0 Offered: F This course will explore a variety of topical issues in law enforcement related to reasoned decision making. The Force Continuum will be introduced. Discussion of subconscious influences on decision making including cultural diversity, personal bias, and emotional intelligence; introduction of methods to self-identify potential detrimental factors and cultivate informed decision making; identification of external influences to decision making including politics, peer pressure, media, bystander video and social media; overview of resources such as dash and body cameras in documenting decisions and actions; ethical dilemmas and decision making. Prerequisite(s) or corequisite(s): HUM 20500 or PHL 21000 ."
CJS 20700,Law Enforcement Communication Fundamentals,3,"Lecture-Lab: 3-0 Offered: F,V This course will discuss the importance of written, verbal and nonverbal communication skills in Law Enforcement. Students will learn basic terminology and acronyms, gather required information through subject interviews and generate various law enforcement reports, prepare and present individual and group projects and participate in mock media interviews. Students will be introduced to verbal judo, nonverbal cues and cultural, regional and generational differences in communication. Prerequisite: ENG 10303 or ENG 10305 ."
CJS 21000,Criminal Evidence Procedure,4,"Lecture-Lab: 3-2 Offered: F The student will identify the basic rules of evidence applicable to the offender as related to the operational level of law enforcement. The student will draw a distinction between admissible and inadmissible evidence and apply the rules of admissibility to the laws of arrest, reasonable force, search and seizure, and other related legal procedures. Students will receive hand-on experience with the various methods of crime scene analysis, evidence collection and preservation, determining modus operandi, and case preparation. Prerequisites: MTH 12002 , MTH 12500 , or MTH 20601 ; or placement into MTH 12000 or MTH 13000 or higher, and CJS 10000 ."
CJS 21800,Criminal Law,3,"Lecture-Lab: 3-0 Offered: V The course is designed to study the elements and provide a foundation for criminal law in Michigan and the United States. Students will understand the elements necessary to establish a criminal act, criminal intent, sources of criminal law, criminal responsibility, and court procedures. Students will use critical thinking skills to apply definitions and elements of a crime. Students will be able to differentiate between the different types of jurisdictions, explore physical and mental requirements to commit criminal acts, compare the affirmative defenses available and understand the basic components of crimes like mens rea and actus rea. All basic types of crimes will be discussed along with their sentences. Prerequisite: CJS 10000"
CJS 24000,Criminology,3,"Lecture-Lab: 3-0 Offered: W This course provides an analysis of crime, criminal behavior, and punishment through a variety of historical and contemporary theoretical perspectives. Prerequisites or co-requisites: ENG 10303 or ENG 10305 and either PSY 10100 or SOC 10100 or permission of instructor."
CJS 24500,Social Deviant Behavior,3,"Lecture-Lab: 3-0 Offered: W This course studies social deviant behavior, including social and ethnic bias, sociopaths, cult behavior, and ethical behaviors within the criminal justice process. Prerequisite: PSY 10100 or SOC 10100 ."
CJS 26600,Police Academy,21,"Lecture-Lab: 42 Offered: F,W This 17-week regional police academy is approved and operated under the authority of the Michigan Commission on Law Enforcement Standards (MCOLES). The program content meets and exceeds minimum training requirements as outlined in the MCOLES Basic Training Curriculum and Training Objectives including coursework, critical skills, attendance and academic performance. Mandatory dress and conduct requirements. Prerequisites: Successful completion of MCOLES mandated entrance requirements and Director’s approval."
CJS 29902,Criminal Justice Internship,2,"Lecture-Lab: 0-2 Offered: F, W This internship course provides CJ students field observation of the various components of Law Enforcement. Students will be assigned to an approved law enforcement agency to participate in patrol ride-alongs and observation of operations and administration. The internship will consist of 100 hours distributed within dispatch, patrol operations, corrections, administration, and the court. There are mandatory dress and conduct requirements. Prerequisite: Approval of the Careers in Public Safety Advisor."
COR 10000,Introduction to Construction Skills,3,"Lecture-Lab: 2-2 Offered: F This course includes the use and inspection of personal protection equipment, hand tools, power tools and rigging equipment, basic math functions including metric and standard measurements, basic geometry used in construction trades, and safe working conditions in the work place. Replaces COR 10001, 10002, 10003, 10004, 10005, 10006, 10009."
COR 10100,Intermediate Construction Skills,3,Lecture-Lab: 4 Offered: W This course builds on the construction knowledge and skills learned in COR 10000; and introduces the electrical and HVAC trades to students. Students will be assigned one or more applied building project(s). Prerequisite: COR 10000 or instructor permission.
COS 12100,Cosmetology I,2.5,"Lecture-Lab: 4 Offered: F,W This course covers the introduction of cosmetology through theory as well as practical applications per State Board requirements. The course will also cover the basic techniques and understanding of hair color. Students obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section."
COS 12200,Cosmetology II,2.5,"Lecture-Lab: 4 Offered: F,W This course continues building on the introduction of cosmetology through theory as well as practical applications per State Board requirements. The course will also cover the basic techniques and understanding of hair cutting. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 12100"
COS 12300,Cosmetology III,2.5,"Lecture-Lab: 4 Offered: F,W,S This course covers the remaining basic techniques pertaining to all aspects tested by the State Board of Cosmetology. It continues building on experience of cosmetology through theory as well as practical applications per State Board requirements. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 12200 ."
COS 12400,Cosmetology IV,2.5,"Lecture-Lab: 4 Offered: F,W,S This course focuses on being prepared for the salon portion by demonstrating efficiency in technique and practicing entry level cosmetology skills. It continues building on experience of cosmetology through theory as well as practical applications per State Board requirements. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 12300 ."
COS 12500,Cosmetology V,2.5,"Lecture-Lab: 4 Offered: F,W,S This course focuses on gradual improvement in all assignments associated with this course. It also focuses on improvement and efficiency in techniques and practicing entry level cosmetology skills. It continues building on experience of cosmetology through theory as well as practical applications per State Board requirements. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 12400 ."
COS 12600,Cosmetology VI,2.5,"Lecture-Lab: 4 Offered: F,W,S This course focuses on gradual improvement in all assignments associated with this course. It also focuses on improvement and efficiency in techniques and practicing entry level cosmetology skills. It continues building on experience of cosmetology through theory as well as practical applications per State Board requirements. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 12500 ."
COS 12700,Cosmetology VII,2.5,"Lecture-Lab: 4 Offered: F,W,S This course will focus on the introduction to the management portion of Cosmetology through time management, scheduling, retail and marketing. It will continue to focus on gradual improvement in all assignments associated with this course. It continues building on experience of cosmetology through theory as well as practical applications per State Board requirements. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 12600 ."
COS 12800,Cosmetology VIII,2.5,"Lecture-Lab: 4 Offered: F,W,S This course will continue to focus on the management portion of Cosmetology through time management, scheduling, retail, and marketing. It will introduce advance techniques into the curriculum. It continues building on experience of cosmetology through theory as well as practical applications per State Board requirements. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 12700 ."
COS 12900,Cosmetology IX,2.5,"Lecture-Lab: 4 Offered: F,W,S This course will continue to focus on the management portion of Cosmetology through time management, scheduling, retail, and marketing. It will introduce advance techniques into the curriculum. It continues building on experience of cosmetology through theory as well as practical applications per State Board requirements. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 12800 ."
COS 13000,Cosmetology X,2.5,"Lecture-Lab: 4 Offered: F,W,S This course will continue to focus on the management portion of Cosmetology through time management, scheduling, retail, and marketing. It will introduce advance techniques into the curriculum. It continues building on experience of cosmetology through theory as well as practical applications per State Board requirements. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 12900 ."
COS 13100,Cosmetology XI,2.5,"Lecture-Lab: 4 Offered: F,W,S This course will continue focus on the final projects needed to complete all requirements for State Board of Cosmetology. This course will also focus on a final advance start to finish project. It will continue to introduce advance techniques into the curriculum as well as prepare students for entry level positions in a salon. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 13000 ."
COS 13200,Cosmetology XII,2.5,"Lecture-Lab: 4 Offered: F,W,S This course will continue focus on the final projects needed to complete all requirements for State Board of Cosmetology. This course will focus on students getting State Board test ready. It will continue to introduce advance techniques into the curriculum as well as prepare students for entry level positions in a salon. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 13100 ."
COS 13300,Cosmetology XIII,2.5,"Lecture-Lab: 4 Offered: F,W,S This course will continue to focus on students getting State Board test ready. It will continue to introduce advance techniques into the curriculum as well as prepare students for entry level positions in a salon. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 13200 ."
COS 13400,Cosmetology XIV,2.5,"Lecture-Lab: 4 Offered: F,W,S This course will continue to focus on students getting State Board test ready. Students will have participated in a graded Mock State board in preparation for completion of program. It will continue to introduce advance techniques into the curriculum as well as prepare students for entry level positions in a salon. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 13300 ."
COS 13500,Cosmetology XV,2.5,"Lecture-Lab: 4 Offered: F,W,S This course will continue to focus on students getting State Board test ready. Students will have participated in a graded Mock State board in preparation for completion of program. It will continue to introduce advance techniques into the curriculum as well as prepare students for entry level positions in a salon. Students must obtain all hours associated with this course and must pass this course with a minimum grade of “C-” to advance to the next section. Prerequisite: COS 13400 ."
COS 13600,Cosmetology XVI,2.5,"Lecture-Lab: 4 Offered: F,W,S This course covers theory review, preparation for the final test, practice of all curriculum, and a simulated state board exam. At 1500 clock hours, eligible students may register for the Cosmetology State Board exam. The final 36 hours are completed with a job shadowing experience at a licensed salon. Prerequisite: COS 13500 ."
COS 14102,Esthetician I,3,"Lecture-Lab: 6 Offered: W In this course, the student will learn how to have a professional image, the history of skin and its cells, and anatomy and physiology. Students will also learn bacteria classifications and safety procedures for a salon. The student will learn the business part of managing a salon and the selling of products and services. Students must pass this course with a minimum grade of “C-” to advance to the next section. This course will be replacing COS 14101. This course will be offered during the Fall semester starting 2025."
