course_code,course_name,credit_hours,description
BIOL 2540,Biotechnology,4.00,"Prerequisites: BIOL 1000 with grade C or better (formerly BTEC-2540) This lecture and laboratory course studies the use of DNA, RNA and proteins to improve the quality of life. Designed for students interested in pursuing careers such as biotechnology, biochemistry, medicine, and pharmacy. (4 contact hrs) Center Campus."
BIOL 2710,Human Physiological Anatomy,6.00,Prerequisites: None Students will NOT receive credit for both BIOL-2710 and BIOL-2310. This course is designed for students in Health and Human Services programs. It is an intensive lecture/laboratory course emphasizing the basic concepts and principles of human anatomy and physiology. BIOL 1000 is strongly recommended as a prerequisite to BIOL-2710 for those planning to transfer to a four-year health science program. (7 contact hrs)
BIOL 2730,Pathogenic Microbiology,4.00,"Prerequisites: None This lecture/laboratory course is designed for students in Health and Human Services programs. An introduction to the study of medically significant microbes from groups such as the viruses, bacteria, and fungi, emphasizing their relationships to mankind, especially pertaining to disease production. (6 contact hrs) Center Campus."
BLAW 1080,Business Law 1,4.00,"Prerequisites: None (formerly BUSN-1080) This fundamentals course is designed to provide a comprehensive overview of the legal and social environment of business, contracts, sales, and lease of goods. (4 contact hrs)"
BLAW 1090,Business Law 2,4.00,"Prerequisites: BLAW 1080 (formerly BUSN-1090) This fundamentals course is designed to provide a comprehensive overview of liability of the parties under negotiable instruments, debtor-creditor relationships, agency and employment, equal employment opportunity law, business organizations, and real property and estates. (4 contact hrs)"
BUSN 1010,Business Enterprise,3.00,"Prerequisites: None A fundamentals course designed to provide a comprehensive overview of American business enterprise, an exposure to business operations (business ownership, management, finance, marketing, accounting, information management), a basis upon which to establish a realistic business-related career objective, and a stepping stone to advanced business courses. (3 contact hrs)"
BUSN 1060,Fundamentals of Global Logistics,3.00,"Prerequisites: None This course focuses on logistics and supply chain activities with emphasis placed on transportation strategies, inventory management, warehousing, facility location, material handling, reverse logistics, and the integration of channel partners. (3 contact hrs)"
BUSN 1210,Entrepreneurship Fundamentals,3.00,"Prerequisites: None This course focuses on the fundamentals of creating a new business venture from an entrepreneurial point-of-view. Emphasis will be placed on the entrepreneurial perspectives, the creation, financing, and growth of a new business opportunity. This is achieved through the completion of case studies, web exercises, current application assignments, and computer simulation exercises. (3 contact hrs)"
BUSN 1220,Franchising Fundamentals,3.00,"Prerequisites: None BUSN-1220 focuses on the important aspects of starting, developing, and managing franchise operations from a franchisor and franchisee perspective. It emphasizes the feasibility of entrepreneurs converting an existing business into a franchising opportunity. It also emphasizes analyzing franchise opportunities, such as identifying locations, financing, royalties, international franchising opportunities, and the legal aspects of franchising. (3 contact hrs)"
BUSN 1240,Corporate Entrepreneurship,3.00,"Prerequisites: None BUSN-1240 focuses on the importance of innovation and developing an environment of entrepreneurship within a corporation and business. Emphasis is placed on the climate and culture of an entrepreneurial organization, strategies for creating new business ventures, and strategies for transforming firms toward a more entrepreneurially focused organization. (3 contact hrs)"
BUSN 1660,Business Negotiations,3.00,"Prerequisites: None This course focuses on understanding and development of the principles, strategies, and tactics of effective negotiation and professional relationship management. Emphasis is placed on the development of negotiation techniques and preparation, buyer-supplier interactions, international negotiations, and conflict resolution. (3 contact hrs)"
BUSN 2000,Global Entrepreneurship,3.00,"Prerequisites: None This course focuses on how small companies recognize and seek out business opportunities worldwide, and explores the knowledge necessary to create a global start-up, acquire sustained competitive advantage, and make global venturing decisions based on threats faced by entrepreneurs in today’s global economy. (3 contact hrs)"
BUSN 2010,Personal Money Management,3.00,"Prerequisites: None (former title: Personal Finance) Principles and practices of personal financial planning. Current and future financial issues are explored. Topics such as financial services, stocks, bonds, mutual funds, budgeting, insurance, real estate, estate planning, and taxes are addressed. (3 contact hrs)"
BUSN 2020,Personal Investment Fundamentals,3.00,"Prerequisites: None (replaces but does not equate to BUSN-2050) An introductory course designed for students who are interested in learning about personal investments in financial assets. Topics addressed include techniques for participating in security markets, analysis and valuation of equity securities, fixed-income securities, mutual funds, the international securities markets, retirement planning (401Ks, IRAs, pension plans, and annuities), and portfolio management. (3 contact hrs)"
BUSN 2030,Global Purchasing & Supply Chain Management,3.00,"Prerequisites: None This course is designed to introduce the student to the basic concepts of global purchasing. Key elements in this course include managing international logistics and customs operations; indirect transactions; supplier source development issues; cultural, pre-procurement and quality considerations; counter-trade; methods of payment; and evaluating quotations. (3 contact hrs)"
BUSN 2060,Corporate Responsibility,3.00,"Prerequisites: None BUSN-2060 provides students with a comprehensive overview of the roles and responsibilities of business in society. The topics covered include corporate social responsibility, legal and regulatory compliance, corporate governance, business ethics, and stakeholder relationships. (3 contact hrs)"
BUSN 2100,International Business,3.00,"Prerequisites: None An overview of international business designed to provide a global perspective on international trade. Focuses on the current international business environment, growth strategies, management issues, marketing strategies, economic and monetary issues, and regional economic integration. (3 contact hrs)"
CHEM 1000,Chemistry for Everyone,4.00,"Prerequisites: None A chemistry course designed for disciplines outside of the sciences, this course will explore various topics impacting day-to-day life and society as a whole. Students will learn about measurement, the nature of matter, chemicals that impact life, and the role of chemistry in energy production, ecology, and agriculture. The laboratory will provide hands-on experiences that will augment the topics discussed in lecture. (7 contact hrs)"
CHEM 1050,Introduction to General Chemistry,4.00,"Prerequisites: MATH 0070 proficiency (demonstrated by math placement score, completing MATH 0070 with grade C or better, being enrolled in a higher level math, or having higher level math on college transcript) This course is intended for those students who have never had or need a review of high school chemistry, and for some degree programs (Health and Human Services and other career preparation programs) requiring a course in chemistry basics. Topics introduced include: math and measurement, atomic structure, chemical bonding, naming and formulas, treatment of chemical reactions, stoichiometry, gas laws, solutions, and acid-base chemistry. The laboratory component complements lecture material while introducing students to a variety of experimental techniques. (7 contact hrs)"
CHEM 1060,Introduction to Organic Chemistry & Biochemistry,4.00,"Prerequisites: CHEM 1050 with grade C or better, or equivalent This course introduces basics of organic and biochemistry and meets the degree requirements for many health science fields. Organic chemistry topics include nomenclature, structure, and reactivity of hydrocarbons and functional groups. Biochemistry topics include structure, reactivity, and metabolism of carbohydrates, lipids, proteins, and nucleic acid. The laboratory component complements and reinforces the topics covered in lecture. This course is strongly recommended as preparation for CHEM 2260 . (7 contact hrs)"
CHEM 1170,General Chemistry 1,4.00,"Prerequisites: CHEM 1050 with grade C or better and MATH 1000 proficiency (demonstrated by math placement score, completing MATH 1000 with grade C or better, being enrolled in higher math, or having higher level math on transcript); or a passing score on the American Chemical Society Placement Test This course, intended for those seeking a degree in science or a pre-professional program (e.g. engineering, pre-medical, etc.), examines the areas of atomic and molecular structure, chemical periodicity, chemical bonding, reactions and stoichiometry, thermodynamics, solutions, and gas laws. The laboratory component enhances the lecture topics and begins to develop the student’s repertoire of laboratory skills. (7 contact hrs)"
CHEM 1180,General Chemistry 2,4.00,"Prerequisites: CHEM 1170 with grade C or better A continuation of CHEM 1170 with emphasis on kinetics, chemical equilibrium of gaseous and aqueous environments, acid-base interactions, electrochemistry, nuclear chemistry, and coordination compounds. The laboratory component develops more independent skills as students plan and implement a series of qualitative semimicro analyses of ions in addition to demonstrating lecture concepts. (8 contact hrs)"
CHEM 2260,Organic Chemistry 1,4.00,"Prerequisites: CHEM 1180 with grade C or better This course is intended for science majors or those in pre-professional programs (e.g., pre-medical, pre-pharmacy, etc.). The structure, nomenclature, preparation, and reactivity of aliphatic and aromatic compounds are studied, including reaction mechanisms, stereochemistry, conformational analysis, and bonding theories. Carbocation chemistry is also studied. Functional groups and the principles of organic synthesis are introduced. (4 contact hrs)"
CHEM 2270,Organic Chemistry Laboratory,2.00,"Prerequisites: CHEM 2260 with grade C or better This laboratory class introduces students to important organic chemistry techniques used for the purification and characterization of organic compounds (e.g., crystallization, melting point, distillation, chromatography, etc.). Molecular spectroscopy (NMR, IR, etc.) is incorporated with an emphasis on structure determination. A variety of organic syntheses are carried out to give students a hands-on experience with the range of reactions discussed in lecture. (7 contact hrs)"
CHEM 2280,Organic Chemistry 2,4.00,"Prerequisites: CHEM 2260 with grade C or better This course is a continuation of CHEM 2260 . Electrophilic and nucleophilic aromatic reactions are explored. The chemistry of the functional groups (alcohols, aldehydes, ketones, acids, acid derivatives, ethers, amines, thiols, etc.) is studied with a continuing emphasis on mechanisms. Organic synthesis is also a major theme of this course, including the role of carbanions. (4 contact hrs)"
CHIN 1260,Introduction to Chinese Language & Culture,4.00,"Prerequisites: None (formerly CHIN-2920) This course is designed to introduce students to the Chinese speaking world and Chinese vocabulary and grammatical structures necessary to express personal meaning on basic topics. Students will engage in these activities within contextualized cultural settings. The vocabulary and grammatical structures are integrated into interactive and communicative activities that emphasize all four language skills: speaking, listening, reading, and writing. Students are required to use computer based technology to practice these skills. (5 contact hrs)"
CHIN 1270,Chinese Language & Culture 2,4.00,"Prerequisites: CHIN 1260 or two or more years of high school Chinese (formerly CHIN-2921) This course continues students’ development of Chinese language and culture by building and expanding on the culture, vocabulary and language structures learned in CHIN 1260 . New language functions will be presented in meaningful activities that emphasize all four language skills: speaking, listening, reading, and writing and allow for further cultural exposure. Students are required to use computer based technology to practice these skills. (5 contact hrs)"
CIVL 1000,Materials,3.00,"Prerequisites: None Introductory study of the nature, origin, properties, and use of construction materials. Elementary chemical nature of materials and their interactions. Field and laboratory test studies for identification, classification, and control. (3 contact hrs) South Campus."
CIVL 1010,Civil Technology Seminar,1.00,"Prerequisites: None Designed to acquaint the student with the programs of study, nature of work performed by technicians, and opportunities available to them. (1 contact hr) South Campus."
CIVL 1050,Construction Safety Policy & Procedures,3.00,"Prerequisites: None Introductory study of construction safety and the ethics of safety. Students will learn about the governing bodies, safety standards, and the responsibilities of the employees and the employers. (3 contact hrs) South Campus."
CIVL 2200,Soils & Foundations,3.00,"Prerequisites: None Elementary study of exploring, sampling, testing, and evaluating subsurface materials, and their affect on types of foundations and construction. (4 contact hrs) South Campus."
CIVL 2210,Drainage & Geology,3.00,"Prerequisites: None This course introduces the student to the study of basic fluid mechanics which includes the geology of streams, watersheds, flood plains, backwaters and drainage and their influence on design of drainage systems. (4 contact hrs) South Campus."
CIVL 2220,Materials Testing,3.00,"Prerequisites: CIVL 1000 This course will emphasize field and laboratory test studies for identification, classification, and control of materials. Structure, composition, and engineering properties of aggregates, cement, steel, concrete, and asphalt. The student will create mix designs, practice quality control, create reports, and perform nondestructive testing. (4 contact hrs)"
CLCT 1200,Fundamentals of Air Conditioning & Refrigeration,3.00,"Prerequisites: None Theory, application and principles of air conditioning and refrigeration; study of basic cycle, systems, system components, accessories and refrigerants. (4 contact hrs) South Campus."
CLCT 1300,Refrigeration 1,3.00,"Prerequisites: CLCT 1200 and CLCT 1700 , or related work experience Application, installation and servicing of domestic refrigeration systems, including operation and trouble analysis of hermetic units, compressors and electrical components. (4 contact hrs) South Campus."
CLCT 1400,Air Conditioning 1,3.00,"Prerequisites: CLCT 1200 and CLCT 1700 , or related work experience Residential air conditioning systems: application, selection, installation, piping and service, including basic psychrometrics. (4 contact hrs) South Campus."
CLCT 1500,Heating 1,3.00,"Prerequisites: CLCT 1700 or related work experience Fundamentals of warm air heating: including the function control, service and testing of major components for gas, oil and electric residential and light commercial systems. (4 contact hrs) South Campus."
CLCT 1600,Duct Layout & Fabrication,3.00,"Prerequisites: None Sheet metal layout fundamentals and fabrication techniques as applied to cooling, heating and ventilation duct work. (4 contact hrs) South Campus."
CLCT 1650,Systems Design of Heating & Air Conditioning,3.00,"Prerequisites: None Covers architectural house plan, through the heat load computation, heating and cooling equipment selection, energy code requirements, and duct sizing for a complete residential forced-air system. (4 contact hrs) South Campus."
CLCT 1700,Fundamentals of Controls,3.00,"Prerequisites: None Elementary control systems for air conditioning, heating and refrigeration. Theory and construction of schematic and pictorial wiring diagrams. Study of electrical system components. (4 contact hrs) South Campus."
CLCT 1750,Intermediate Controls,3.00,"Prerequisites: CLCT 1700 or related work experience Intermediate control systems for air conditioning, heating and refrigeration. Theory and construction of schematic and pictorial wiring diagrams related to the systems. (4 contact hrs) South Campus."
CLCT 2300,Refrigeration 2,3.00,"Prerequisites: CLCT 1300 , CLCT 1650 , and CLCT 1750 ; or related work experience Commercial systems: application, calculation of heat loads, installation, piping and service. Includes operating and testing of low and medium temperature and multiple systems. (4 contact hrs) South Campus."
CLCT 2350,Mechanical Codes,3.00,"Prerequisites: CLCT 1200 and CLCT 1500 or industry field experience Local and national codes governing the safe design, construction, installation, altering, servicing, testing and licensing as applied to mechanical heating, ventilating, air conditioning and refrigeration. (3 contact hrs) South Campus."
CLCT 2400,Air Conditioning 2,3.00,"Prerequisites: CLCT 1400 , CLCT 1650 , and CLCT 1750 ; or related work experience Commercial systems: application, installation, piping and service. Includes heat pumps, absorption and centrifugal equipment, testing and balancing of systems. (4 contact hrs) South Campus."
CLCT 2500,Heating 2,3.00,"Prerequisites: CLCT 1500 , CLCT 1650 , and CLCT 1750 ; or related work experience Trouble analysis and service of residential and commercial warm air heating systems: including humidifiers, electronic air cleaners, installation of oil tanks, piping for oil and gas units, and combustion testing. (4 contact hrs) South Campus."
CLCT 2550,Steam & Hot Water Heating Systems,3.00,"Prerequisites: CLCT 1500 , CLCT 1650 , and CLCT 1750 ; or related work experience CLCT-2550 covers the application of hot water and steam units for residential and light commercial systems: boilers, piping, circulators, heat transfer elements and controls. Topics include installation and service of both mechanical and electrical components. (4 contact hrs) South Campus."
CLCT 2700,Advanced Controls,3.00,"Prerequisites: CLCT 1300 , CLCT 1400 , CLCT 1750 , and CLCT 2550 ; or related work experience Advanced control systems for regulating the air conditioning, heating and ventilation in commercial and industrial buildings. Pneumatic and electronic controls are used; emphasis on service and maintenance. (4 contact hrs) South Campus."
CORE 1000,Industrial Technology Fundamentals,2.00,Prerequisites: None An introductory course for students with little classroom or work related technical experience. The course will include an overview of both the technology and related terminology used in today’s manufacturing and service industries. This class will provide a basis for continued studies in technological programs as well as providing a basis of understanding for students pursuing nontechnical degrees. (2 contact hrs) South Campus.
CORE 1060,Industrial Computer Technology,4.00,"Prerequisites: None This course is designed to provide students enrolled in technical programs an understanding of how the computer can be used as a tool to address a variety of situations utilizing multiple input sources common to industry. Word processing, spreadsheets with graphing capabilities, and illustration and drawing applications will be used by each student to develop a technical presentation. (4 contact hrs) South Campus."
CRER 1510,Workplace Success Strategies,1.00,Prerequisites: None (formerly CRER-2510) CRER-1510 is a fundamentals course that provides an overview of how work experience complements academic education to prepare students for the workforce. All students are encouraged to take this class especially those participating in an approved internship. (1 contact hr)
CRER 2100,Internship Experience Part-Time,0.00,Prerequisites: Internship Coordinator’s approval of existing part‑time internship (14‑29 hours per week). CRER-2100 provides students with supervised work experience in their field of study. This course may be taken eight times for credit. This course is graded on a pass/fail basis. (14-29 contact hours per week for 16 weeks)
CRER 2200,Internship Experience Full-Time,0.00,Prerequisites: Internship Coordinator’s approval of existing full‑time internship (30‑40 hours per week). CRER-2200 provides students with supervised work experience in their field of study. This course may be taken eight times for credit. (30-40 contact hours per week for 16 weeks)
CSSK 1200,College Success Skills,3.00,"Prerequisites: None (formerly CSSK-1100) CSSK-1200 covers essential college skills such as time management, test taking, note taking, thinking and reasoning, managing stress, and work-life balance. In addition, effective ways of accessing information from various campus resources such as the Library, Learning Center, and Academic Advising as well as identifying personality strengths, weaknesses, and interests to explore possible career paths will be taught. (3 contact hrs)"
CULH 1050,Culinary Techniques,4.00,"Prerequisites: None Corequisite: CULH 1155 CULH-1050 introduces students to the kitchen or “back of the house” operations. Students gain competence in culinary terms, equipment and utensil use, mise’ en place, sauces, stocks, soups, thickening agents, vegetables, potato/starch products, and pasta products. Students cook under the guidance of a chef-instructor. (6 contact hrs) Center Campus."
CULH 1155,Sanitation,2.00,"Prerequisites: None Corequisite: CULH 1050 (formerly CULH-1150) CULH-1155 is designed for supervisory personnel in Michigan food service establishments. Course content includes basic microbiology, safe food handling techniques, good hygienic practices, pest control, employee training, and the Michigan State law governing food service establishments. Upon successful completion, a student may earn Educational Foundation Certification credits for the National Restaurant Association ManageFirst(TM) program, and also satisfy a certification requirement for the American Culinary Federation. (2.0 contact hrs) Center Campus."
CULH 1200,Cost Control,3.00,"Prerequisites: None CULH-1200 relates principles of calculation to the food service industry. Recipe computations, food cost estimates, cash procedures, and payroll practices are studied. Upon successful exam completion, students may earn a certificate through the National Restaurant Association ManageFirst(TM) program. (3 contact hrs) Center Campus."
CULH 1255,Table Service,3.00,"Prerequisites: None (formerly CULH-1250) CULH-1255 introduces students to the dining room or “front-of-the-house” operations. By performing duties in the Center Stage restaurant, students gain competence in dining room operations and table service techniques. (3.5 contact hrs) Center Campus."
CULH 1310,Culinary Skills Development,4.00,"Prerequisites: CULH 1050 and CULH 1155 with grade C or better and ServSafe certificate CULH-1310 gives students a basic understanding of “back of the house” operations. It teaches the processing of meats, poultry, and seafood as well as pantry, breakfast preparation, and hot and cold hors d’oeuvres. Students cook under the guidance of a chef-instructor. (6 contact hrs) Center Campus."
CULH 1320,International Kitchen,5.00,Prerequisites: CULH 1050 and CULH 1155 and CULH 1310 (formerly CULH-1330) CULH-1320 involves the study of international foods and food culture. Students will prepare a variety of international dishes using standardized recipes in the commercial kitchen of our signature restaurant. Students will utilize the geographical spices that influence various regions of the world. Students cook under the direction of a chef-instructor. (8 contact hrs) Center Campus.
CULH 1340,Production Baking,4.00,"Prerequisites: None Corequisite: CULH 1155 CULH-1340 gives students an understanding of baking, how breads and baked goods are produced, and teach the methods and skills used in this trade. Students learn to effectively produce a variety of breads, cakes, pies, and cookies. (6 contact hrs) Center Campus."
CULH 1400,Supervision,3.00,"Prerequisites: None CULH-1400 involves a study of the conditions that will confront the professional food supervisor or manager. The course covers supervisory procedures, management techniques, employee evaluation, training, and communication. Upon successful exam completion, students may earn a certificate through the National Restaurant Association ManageFirst (TM) program. (3 contact hrs) Center Campus."
CULH 1420,Purchasing,3.00,"Prerequisites: None CULH-1420 acquaints students with aspects of food and non-food purchasing for a quantity food operation. Upon successful exam completion, students may earn a certificate through the National Restaurant Association ManageFirst(TM) program. (3 contact hrs) Center Campus."
CULH 1430,Menu Planning,3.00,"Prerequisites: CULH 1200 CULH-1430 emphasizes the importance of a menu in various food operations. The menu is considered to be the controlling factor in both commercial and noncommercial operations. Using a menu as a management tool in every area of operation - from planning the facility, purchasing food items, promoting items to customers, and providing excellent service - can help ensure success. Students plan and write a variety of menus. (3 contact hrs) Center Campus."
CULH 1440,Beverage Service,2.00,"Prerequisites: None (formerly CULH-2911) CULH-1440 involves a study of conditions that will confront the professional supervisor or manager in an establishment that serves beverages. This introductory class touches on wine, beer, spirits, and non-alcoholic beverages. It also covers purchasing, controls, equipment needs, and regulations. An additional fee is required for ServSafe(TM) Alcohol Awareness Training and Certification. (3 contact hrs)"
CULH 2015,A la Carte Dining,4.00,"Prerequisites: CULH 1155 , CULH 1255 , and CULH 1310 (formerly CULH-2010) Students rotate through assigned stations in our signature restaurant. They perform duties in the back and the front of the house. This includes applying American, Russian, and French table service styles in the dining room, as well as preparing items from an a la carte menu. Upon successful exam completion, students may earn a certificate through the National Restaurant Association ManageFirst (TM) program. (6 contact hrs) Center Campus."
CULH 2025,Wine Appreciation,2.00,"Prerequisites: None CULH-2025 introduces the learner to fundamental wine concepts, tasting, and how grapes are grown. It covers wine and food compatibility, wines of the new world, wines of the old world, other types of wine, and wine management. (3 contact hrs) Center Campus."
CULH 2035,Nutritional Cooking,2.00,"Prerequisites: CULH 1155 and CULH 1310 CULH-2035 addresses the highly demanding market of hospital, assisted living, institutional, and personal cooking. Students explore nutritional food preparation methods and techniques in one of the fastest growing sectors of the culinary field. (3 contact hrs) Center Campus."
CULH 2040,Garde Manger,3.00,"Prerequisites: CULH 1050 and CULH 1155 and CULH 1310 CULH-2040 presents the artistic and decorative side of food preparation. Students are introduced to pates, hors d’oeuvres, canapes, aspics, marinations, brines, smoking, food sculpturing, and various decorative buffet presentations. (5 contact hrs) Center Campus."
CULH 2045,Vegetarian Cuisine,2.00,"Prerequisites: CULH 1050 , CULH 1155 , and CULH 1310 CULH-2045 addresses the growing sector of vegetarians requesting meatless and/or no animal protein meals. Students prepare appetizers, soups, side dishes, and entrees. (3 contact hrs) Center Campus."
CULH 2050,Catering,3.00,Prerequisites: None CULH-2050 gives students an overview of catering by highlighting and emphasizing the management and organizational responsibilities of a catered event. (3 contact hrs) Center Campus.
CULH 2080,Wedding Cakes,4.00,"Prerequisites: CULH 1155 and CULH 1340 with grade C or better and a ServSafe certificate (formerly CULH-2915) CULH-2080 gives students an overall appreciation and understanding of wedding cakes. Students learn to effectively create different styles of wedding cakes using many techniques in a cost and time effective way. The class is not geared toward food competition, but toward putting these techniques in practice for the real world. (6 contact hrs) Center Campus."
CULH 2085,The Art of Sculpted Cakes,2.00,Prerequisites: CULH 1155 and CULH 1340 with grade of C or better and a ServSafe certificate CULH-2085 introduces students to advanced cake decorating techniques used to create edible cake sculptures. Students learn to create the proper base and support structure as well as to create different styles of sculpted cakes. (3 contact hrs) Center Campus.
CULH 2100,Centerpieces,4.00,"Prerequisites: None (formerly CULH-2914) CULH-2100 gives students an overall appreciation and understanding of centerpieces used for displays. Students learn how to create gum paste and cast sugar centerpieces in a cost effective way to make them saleable for parties, sweet tables, weddings, etc. Many of the techniques learned may be used for pastry competitions. (6 contact hrs) Center Campus."
CULH 2120,Chocolate Creations,4.00,"Prerequisites: CULH 2180 CULH-2120 gives students an overall appreciation and understanding of chocolate work. Students will learn to use chocolate and create candies, fillings, centerpieces, molds, and decorations. Many of the techniques learned may be used for pastry competitions. (6 contact hrs) Center Campus."
CULH 2160,Plated Desserts,4.00,"Prerequisites: CULH 2180 CULH-2160 gives students an overall appreciation and understanding of plated desserts and the techniques used to create high quality, visually attractive desserts for restaurants, country clubs, and conference centers. (6 contact hrs) Center Campus."
CULH 2180,Pastry Arts,4.00,"Prerequisites: CULH 1155 and CULH 1340 with grade C or better and a ServSafe certificate (formerly CULH-2020) CULH-2180 gives students an overall appreciation and understanding of fine pastries. Students learn to effectively produce a variety of specialty doughs, pastries, and desserts such as flans, tarts, individual and miniature pastries, souffles, chocolates, plated desserts, ice cream and sugar work, tortes and mousse tortes. (6 contact hrs) Center Campus."
CULH 2200,Artisan & Special Breads,4.00,"Prerequisites: CULH 1155 and CULH 1340 with grade C or better and a ServSafe certificate (formerly CULH-2060) CULH-2200 gives students advanced training in producing breads, learning the artisan bread making techniques from the old world and from around the world, and producing effectively a variety of breads, decorated loaves, and bread centerpieces for parties, buffets, etc. (6 contact hrs) Center Campus."
DRAD 1110,Introduction to Architectural Drafting,3.00,"Prerequisites: None (formerly DRAD-1180) This is a beginning course in architectural drafting fundamentals. The student will develop basic skills and techniques required for architectural drafting, lettering, line quality, symbol recognition, and term definition. Lab work will consist of exercises detailing various architectural elements and principles. The student will also practice these principles on various architectural drafting projects. Career opportunities, education, and duties will be discussed. The student will generate all drafting from the drawing board. (6 contact hrs) South Campus."
DRAD 1120,Architectural Illustration 1,3.00,Prerequisites: None (formerly DRAD-1100) The student will develop skills in illustrating architectural elements. The student will learn layout and illustrate these elements in two- and three-dimensional representation. Problems consist of designing and illustrating various presentation drawings. (6 contact hrs) South Campus.
DRAD 1140,Residential Drafting & Design,3.00,"Prerequisites: DRAD 1110 and DRCG 1140 , or high school equivalent with consent of program advisor (formerly DRCG-1190) This course is designed to provide the student with the information needed to design a residential building. In addition, the student will learn about the various component systems that make up a residential building. In the lab, the student will create a complete set of construction documents for a residential building. The student will be expected to generate drawing assignments from the drawing board and the computer using AutoCAD software. Design, production, accuracy, and craftsmanship will be stressed. (6 contact hrs) South Campus."
DRAD 1200,History of Architecture,3.00,"Prerequisites: None A historical study of the development of architecture; starting with a look at each of the periods of architecture, and progressing through to contemporary architecture and the problems therein. (3 contact hrs) South Campus."
DRAD 2090,Architectural Commercial Drafting & Design,3.00,"Prerequisites: DRAD 1140 (formerly DRAD-1190) Emphasis is placed upon commercial and industrial construction design. Problems consist of existing structures, a medical clinic, storage facility, offices, lavatories, and laboratory. Introduction to technical aspects required in building design. Emphasizes greater use of materials, framing and section problems. Different types of drawings will be discussed and drawn such as reflective ceiling, electrical, equipment, structural steel, site, details and schedules. (6 contact hrs) South Campus."
DRAD 2110,Applied Building Construction,3.00,"Prerequisites: None (formerly CIVL-2110) This course acquaints the student with terminology, methods, procedures, materials, sequences of operation, types of construction, and planning involved in construction of buildings. (4 contact hrs) South Campus."
DRAD 2120,Structural Detailing & Design,3.00,"Prerequisites: DRAD 1110 Course is designed to train the student to make detail drawings of structural members for fabrication. Includes working with architectural layouts, standard rolled steel cross sections, beams, plates, and angles in the design of structural members. Covers the design of structural elements in construction of buildings. Includes study of stresses, defection, bending moments and column loading. (6 contact hrs) South Campus."
DRAD 2140,Architectural Illustration 2,3.00,Prerequisites: DRAD 1120 and DRAD 1140 This course introduces color architectural illustration to the student. The student will learn to work with various fundamental color applications. Laboratory work will consist of exercises applicable to Architectural Illustration. The student will be expected to generate illustration assignments by hand and/or various computer graphic techniques. (6 contact hrs)
DRAD 2200,Mechanical & Electrical Systems for Buildings,3.00,"Prerequisites: None A study of the mechanical and electrical equipment used to control the environment in today’s buildings and the principles and practical uses of such equipment. Among the topics studied are water supply, sanitary and storm drainage, heating, ventilation, air conditioning, electricity and lighting, fire protection, energy conservation techniques and solar energy. (3 contact hrs) South Campus."
DRAD 2220,Architectural Design Procedures,3.00,"Prerequisites: DRAD 1140 (formerly DRAD-1210) A study of concepts and procedures essential to architectural design, including site analysis, programming, schematics, and design development. The student will solve a practical design problem and prepare a complete graphic solution. (6 contact hrs) South Campus."
DRAD 2230,Construction Specifications,3.00,"Prerequisites: None (formerly DRAD-2210) A survey of the content of various construction contracts and documents required as part of the designing and construction of various building projects. General conditions, specifications, organization, addendums, bulletins, and terminology will be discussed. (3 contact hrs) South Campus."
DRAD 2280,Architectural Drafting & Design Studio,4.00,"Prerequisites: DRAD 2090 (formerly DRAD-2190) Further emphasis is placed on commercial industrial design techniques. Introduction to structural framing, design of a building for multi-function purposes. Emphasizes foundation problems, sections, structures, varied details, and schedules. The student will also have to work with the material selection, material finish, functional flow diagrams, siting of the property, roads, walks, parking lots, and paving. (6 contact hrs) South Campus."
DRCG 1140,Interactive Computer Graphics-Introduction to 2D & 3D AutoCAD,4.00,"Prerequisites: None (replaces DRCG-1100) This course is designed as an introduction to computer graphics using a PC-based system with AutoCAD software. This course covers computer graphic components, terms, and commands associated with AutoCAD software. This course covers basic file management, two-dimensional, and three-dimensional drawings. (6 contact hrs) South Campus."
EAPP 1054,Academic Speaking & Listening 1,4.00,"Prerequisites: Placement (formerly EAPP-0054) In EAPP-1054, students will improve their ability to communicate fluently and accurately in academic environments. Students will practice listening to short speeches, communicating in groups, and speaking about academic topics. Correct pronunciation, rhythms of speech, and use of idioms are emphasized. (4 contact hrs)"
EAPP 1100,Integrated Skills & Preparatory Composition 1,4.00,"Prerequisites: Placement (formerly ESLL-1010) This course introduces students to academic English through writing, reading, speaking, and listening activities. Students will practice using different verb tenses, making questions, learning prepositions, and using adjectives to describe people and places. Students will improve vocabulary and spelling. Regular use of computer lab is included. (5 contact hrs)"
EAPP 1150,Extensive Reading 1,4.00,"Prerequisites: Placement (formerly ESLL-2914) In this course, students in the lower level of the placement range select and read books (primarily classic novels and biographies) that have been written (or rewritten in the case of classic literature) at their ability level. As they read many pages of interesting material, they increase their word recognition ability and general vocabulary, become fluent readers, and learn to enjoy reading in English. Brief oral and written book reports are required. (4 contact hrs)"
EAPP 1200,Integrated Skills & Preparatory Composition 2,4.00,"Prerequisites: EAPP 1100 with grade C or better, or placement (formerly ESLL-1020) This course improves students’ academic English through writing, reading, speaking, and listening activities. Students will practice more grammatical structures such as verb tenses, modals, adjectives, and adverbs. Students will write paragraphs using simple and complex sentences. Students will improve vocabulary and spelling. Regular use of computer lab is included. (5 contact hrs)"
