course_code,course_name,credit_hours,description
CHIN 101,Elementary Chinese 1,4,"This course is intended for students who have no previous education in Chinese. The course will cover basic vocabulary and grammar patterns and will build competence in all four skill areas: speaking, listening, reading and writing. Through varied activities, emphasis will be placed on oral proficiency and communication. An appreciation of Chinese culture will be an integral part of the course. Prerequisites: None. Corequisites: None. Recommended: None. Course Category: Liberal Arts | Humanities This course counts toward Schoolcraft’s General Education Requirements. This course counts toward a Michigan Transfer Agreement General Education Requirement. Check Course Availability Course Competencies Determine the meaning of beginning Chinese texts. Write grammatically correct sentences in beginning Chinese. Discriminate distinctive beginning Chinese sounds. Interpret the meaning of spoken beginning Chinese. Pronounce beginning Chinese words, phrases and sentences correctly. Speak Chinese clearly and accurately with beginning fluency. Integrate beginning Chinese vocabulary into simple sentences, paragraphs and dialog. Apply correctly beginning rules of Chinese grammar, syntax, tense and gender. Communicate effectively in beginning Chinese through reading, writing, speaking and listening. Compare beginning aspects of Chinese and English grammar and syntax. Explore culture in this beginning Chinese course. Acquire the knowledge, skills and attitudes necessary for further exploration of the Chinese language and culture."
CHIN 102,Elementary Chinese 2,4,"This course is a continuation of CHIN 101 and continues to review the basic vocabulary and grammar patterns and to build competence in all four skill areas: speaking, listening, reading and writing. Through varied activities, emphasis will be placed on oral proficiency and communication. An appreciation of Chinese culture will be an integral part of the course. Prerequisites: None. Corequisites: None. Recommended: CHIN 101 with a minimum grade of 2.0 or one year of high school Chinese or equivalent language knowledge. Course Category: Liberal Arts | Humanities This course counts toward Schoolcraft’s General Education Requirements. This course counts toward a Michigan Transfer Agreement General Education Requirement. Check Course Availability Course Competencies Determine the meaning of elementary Chinese texts. Write grammatically correct sentences in elementary Chinese. Discriminate distinctive elementary Chinese sounds. Interpret the meaning of spoken elementary Chinese. Pronounce elementary Chinese words, phrases and sentences correctly. Speak Chinese clearly and accurately with elementary fluency. Integrate elementary Chinese vocabulary into simple sentences, paragraphs and dialog. Apply correctly elementary rules of Chinese grammar, syntax, tense and gender. Communicate effectively in elementary Chinese through reading, writing, speaking and listening. Compare elementary aspects of Chinese and English grammar and syntax. Explore culture in this elementary Chinese course. Acquire the knowledge, skills and attitudes necessary for further exploration of the Chinese language and culture."
CAB 100,Success for Designated Populations Seminar,1,"This course is designed for students from specific programs, such as Schoolcraft Partnership Programs, or other designated populations. It will introduce strategies to maximize success in college. Topics covered include college terminology, college resources, time management, note taking, college reading, study strategies and test-taking strategies. Registration for this course is reserved for those students who have been invited or recommended to take CAB 100. Prerequisites: None. Corequisites: None. Recommended: None. Course Category: Applied Liberal Arts | Learning Support Services Check Course Availability Course Competencies Explore learning modalities to determine personal best fit for learning. Explore ways to overcome personal barriers regarding student success. Explore ways to optimize learning. Create a personal plan for college success. Explain when and why you would use the various support services available to you on campus."
CAB 102,Student Success and Career Development,2,"This course is designed to help all students, especially those new to the college experience. It will help to clarify education and career direction while maximizing potential for success in both college and the workplace. Students will explore personal learning styles, habits and strategies which can improve college and career performance. Further, students will enhance personal, education and career awareness through exploration of their interests, attitudes, traits and skills utilizing various activities and assessment tools. Topics covered include college terminology and resources, effective study techniques, time management, goal setting, decision making, professionalism, diversity, and exploration of college majors and potential careers. This course is an institutional requirement for all students who are attending college for the first time. Registration for this course is open to all students. Prerequisites: None. Corequisites: None. Recommended: None. Course Category: Applied Liberal Arts | Learning Support Services Check Course Availability Course Competencies Summarize topics related to a successful college transition, including selecting appropriate learning modalities, college policies, financial planning, student resources and making connections. Analyze habits, conditions and attitudes that have a positive impact on student and career success. Contrast one’s current approach to learning with optimal strategies related to learning styles, stress management techniques, enhancement of memory, listening, reading, note taking, math study skills, information and digital literacy, communication and test-taking strategies. Explain when and why the various support services and resources available on campus would be needed. Compare one’s own identity and experiences to methods that foster an inclusive college and work environment. Apply best practices to set college and career goals. Determine factors that lead to more informed decision making, including awareness of past experiences, values, personal beliefs and personality. Compare interests and abilities to college majors and career selections. Differentiate personal interests, traits and skills with current employer needs and expectations, such as communicating effectively, acting responsibly, managing information and working cooperatively. Create a personal plan for success."
COLLS 050,College Reading,4,"This course focuses on developing vocabulary and comprehension skills in group and lab settings. Students will explore and develop reading strategies to improve reading and vocabulary fluency. Prerequisites: Minimum score of 350 Digital SAT-Reading and Writing, 18 SAT-Reading and Writing, or 220 NGA-Reading. Corequisites: None. Recommended: None. Course Category: Applied Liberal Arts | Learning Support Services Check Course Availability Course Competencies Develop reading comprehension strategies for different types of text. Differentiate between stated and unstated main ideas and supporting details. Analyze vocabulary using word parts and context clues. Identify five major organizational writing patterns. Identify the author’s purpose. Acquire 300 new vocabulary words. Recognize valid inferences. Analyze the central point and major supporting elements in an essay. Document seminal events while reading an autobiography. Generate short answer essays from reading notes. Summarize essential elements of an essay. Formulate a valid, documented response to an essay."
COLLS 053,Critical Reading and Thinking Applications,4,"This course focuses on developing brain-based comprehension strategies to actively read and process information from a variety of texts. Students will study test taking, including proper question/answer techniques. They will learn a variety of vocabulary strategies as well as strategies to critically analyze, synthesize and evaluate argumentative and expository essays. Prerequisites: Minimum score of 430 Digital SAT-Reading and Writing, 22 SAT-Reading, or 237 NGA-Reading. Corequisites: None. Recommended: None. Course Category: Applied Liberal Arts | Learning Support Services Check Course Availability Course Competencies Develop reading comprehension strategies for various types of written material. Differentiate between stated and unstated main ideas and supporting details in paragraphs, essays and texts. Analyze vocabulary word parts and context clues in paragraphs, essays and texts. Identify major organizational writing patterns in paragraphs, visuals, essays and texts. Identify author’s purpose and point of view in paragraphs, visuals, essays and texts. Recognize valid inferences in various paragraphs, visuals, essays and texts. Identify the central point and major supporting elements in visuals, essays and texts. Document important events while reading an autobiography and generate short essays. Use appropriate organizational, summative, notational and/or visual techniques to integrate related information. Demonstrate appropriate test preparation and test taking techniques. Identify essential elements of an argument. Formulate a valid, documented response to an argument."
COLLS 105,Learning Skills,1,"This course is designed to provide students with the learning skills and support necessary to successfully balance academic and other life demands. Students will apply techniques to their personal situations and course load requirements. Prerequisites: Consent of department. Corequisites: None. Recommended: None. Course Category: Applied Liberal Arts | Learning Support Services Check Course Availability Course Competencies Evaluate expectations of this institution, instructors, employers, family and friends. Explore goal management principles. Develop a set of realistic goals for the semester. Enhance understanding of test taking and mastery-learning. Analyze obstacles which impede the decision-making process. Devise a detailed plan of action for graduation and/or transfer with the Counseling Department."
COLLS 130,Applied Learning Theory for Nursing Majors,3,"This course is designed to prepare nursing students for the demands of the nursing program. Emphasis will be placed on developing and applying critical reading, thinking and learning strategies to nursing content. Topics covered in the course are reading speed/comprehension, reading study system, lecture note taking, time/goal management, test preparation/test taking and mathematics, as well as assistance with TEAS preparation. This course will help students prepare to handle courses offered throughout the entire nursing program. Prerequisites: COLLS 053 with a minimum grade of 2.0, overall high school GPA of 2.8 or higher, or minimum score of 490 Digital SAT-Reading and Writing, 25 SAT-Reading, or 250 NGA-Reading. Corequisites: None. Recommended: BIOL 101 Course Category: Applied Liberal Arts | Learning Support Services Check Course Availability Course Competencies Develop study techniques that promote mastery of nursing concepts. Summarize essential elements from nursing articles. Integrate information from multiple sources - nursing chapters, articles, lectures. Explore time/goal management techniques necessary to handle demanding course loads. Enhance flexibility and efficiency in lecture note taking. Develop test preparation/test taking systems that promote optimal learning and performance on nursing exams. Enhance comprehension skills at the fact level by identifying main ideas and relevant details. Develop comprehension skills at the critical thinking level, identifying supportable inferences and conclusions. Enhance reading speed and efficiency skills necessary for handling reading intensive courses."
COMA 103,Fundamentals of Speech,3,"This course develops essential skills in constructing and delivering speeches for a variety of situations and audiences. This includes informative and persuasive speeches among other types of address. Students will explore the use of research, technology, and visuals as related to speech making. Effective listening skills also will be introduced. Prerequisites: None. Corequisites: None. Recommended: None. Course Category: Liberal Arts | English or Humanities This course counts toward Schoolcraft’s General Education Requirements. This course counts toward a Michigan Transfer Agreement General Education Requirement. Check Course Availability Course Competencies Develop an informative speech using well supported statements. Develop a persuasive speech using well supported statements. Demonstrate effective public speaking techniques. Deliver prepared speeches for various purposes. Explore written, verbal and non-verbal communication. Apply audience analysis to the speech making process. Demonstrate effective and ethical listening skills. Use technology when researching, developing and presenting speeches. Integrate appropriate research findings, references and citations into speeches and presentations. Explore the use of visuals and other materials to support the delivery of a speech or presentation."
COMA 105,Introduction to Communication Studies,3,"This survey course is designed to introduce students to Communication as a field of study. Students will learn about theories and research that are fundamental to human communication. Topics of study will include identity, persuasion and influence and how these ideas affect contexts like interpersonal, intercultural, small group and organizational communication, as well as the media. Students will also learn how to apply communication concepts in a variety of settings. Prerequisites: None. Corequisites: None. Recommended: None. Course Category: Liberal Arts | Humanities This course counts toward Schoolcraft’s General Education Requirements. This course counts toward a Michigan Transfer Agreement General Education Requirement. Check Course Availability Course Competencies Articulate the value of studying human communication. Describe the characteristics of a communication theory. Explain the application of theory to the discipline of communication. Summarize key components of identity, persuasion and influence as they relate to the study of human communication. Differentiate qualitative, quantitative and rhetorical research methods. Compare key concepts of verbal and nonverbal communication. Apply major theoretical interpersonal and relational concepts to actual human communication experiences. Explain barriers that prevent effectiveness in each of the major communication contexts. Explain intercultural communication dynamics. Deliver an effective oral presentation as a member of a small group. Define fundamental models of organizational communication. Analyze the effects of media on human communication."
COMA 200,Interpersonal Communications,3,"This course lays the foundation for understanding interpersonal communication in personal, professional and social situations. Topics include, but are not limited to, nonverbal communication, perception of self and others, conflict management, listening skills, social media and interpersonal communication, construction of messages using appropriate language, relationships, the role of gender, and communication ethics. Students will explore interpersonal concepts through a variety of strategies and techniques which may include group work, individual presentations, personal reflections and essays that will enhance their understanding of interpersonal communication. Prerequisites: None. Corequisites: None. Recommended: COMA 103 or COMA 105 . Course Category: Liberal Arts | English or Humanities This course counts toward Schoolcraft’s General Education Requirements. This course counts toward a Michigan Transfer Agreement General Education Requirement. Check Course Availability Course Competencies Examine interpersonal communication and its foundation components. Analyze characteristics of nonverbal communication. Demonstrate effective listening skills. Analyze conflict management techniques. Analyze the role of conflict management in improving interpersonal communication. Analyze the impact of social media on interpersonal relationships and communication. Evaluate the impact of gender and culture on interpersonal communication. Determine how perception of self and others affects communication. Construct messages in verbal and written communications within a variety of contexts and channels. Accurately interpret interpersonal messages (nonverbal, verbal and written). Examine the impact of emotional competence on personal and professional relationships. Differentiate communication codes of ethics from the various communication disciplines (e.g., journalism, public relations, etc.,). Explain the characteristics of competent communicators."
COMA 202,Small Group Communication,3,"This is a foundational course that introduces students to key concepts and theories of effective small group communication. Topics may include leadership models, characteristics of effective teams, decision making and problem-solving processes, group norms, cultural and team diversity and types and roles of teams. Students will explore concepts through a variety of team presentations and projects that will enhance their understanding of small group communication. Prerequisites: None. Corequisites: None. Recommended: COMA 103 or COMA 105 . Course Category: Liberal Arts | English or Humanities This course counts toward Schoolcraft’s General Education Requirements. This course counts toward a Michigan Transfer Agreement General Education Requirement. Check Course Availability Course Competencies Explain the value of studying small group communication. Summarize major theories relevant to small group communication. Analyze small group leadership models. Examine the characteristics of effective teams. Summarize the essential qualities of competent group members. Analyze the types and roles of small groups. Analyze decision making processes used in small groups. Analyze practices for creative problem solving used in small groups. Analyze processes for managing conflict within small groups. Summarize norms for group behavior. Explain the impact of cultural dimensions on small group communication. Explain the impact of diversity among group members on small group communication. Analyze dimensions of virtual groups."
COMA 212,Organizational Communication,3,"This is an introductory course that covers key concepts and theories of organizational communication. Topics may include communication models for leaders and teams, the impact of globalization and technology, the role of power, decision-making, organizational culture and conflict management. Students will explore concepts through a variety of strategies and techniques which may include examining case studies, preparing team and individual presentations and writing essays that will enhance their understanding of organizational communication. Prerequisites: None. Corequisites: None. Recommended: COMA 103 or COMA 105 . Course Category: Liberal Arts | English or Humanities This course counts toward Schoolcraft’s General Education Requirements. This course counts toward a Michigan Transfer Agreement General Education Requirement. Check Course Availability Course Competencies Explain organizational communication and its foundation components. Summarize major theories relevant to organizational communication. Analyze managerial leadership models and their relationship to organizational communication. Analyze organizational leadership models and their relationship to organizational communication. Examine the roles and types of power in organizations. Explain the dimensions of teamwork and their impact on organizational communication. Analyze decision-making processes utilized in organizations. Analyze conflict-management processes utilized in organizations. Examine the role of communication technology in organizational communication. Analyze the impact of globalization on organizational communication. Examine the importance of personal communication competence in organizational communication. Explore the role of culture in organizational communication."
COMA 213,Argumentation and Debate,3,"This course is designed to give students a foundational understanding of the key concepts, theories, and practice of argumentation and debate. Topics will include research skills, logic and reasoning, argument selection and construction, refutation and rebuttal, and evaluation of evidence. Students will explore these concepts through a variety of strategies and techniques, which include examining cases, engaging in debates, as well as team and individual presentations, personal reflections, and written essays. Prerequisites: None. Corequisites: None. Recommended: COMA 103 Course Category: Liberal Arts | English or Humanities This course counts toward Schoolcraft’s General Education Requirements This course counts toward a Michigan Transfer Agreement General Education Requirement Check Course Availability Course Competencies Explain key concepts in Debate and Argumentation. Utilize technology when researching, developing, and presenting debates. Integrate appropriate research findings, references, and citations into debates. Analyze the various types of arguments, reasoning processes, and logical fallacies. Apply inductive and deductive reasoning. Identify logical fallacies in writing briefs. Evaluate arguments and construct counterarguments. Use sound evidence in support of arguments. Construct sound arguments. Organize arguments into a persuasive case. Engage in ethical debate with others. Analyze evidence and how to use it to prove a claim. Analyze and rebut various forms of arguments, claims, reasoning, propositions, and evidence."
COMA 215,Introduction to Public Relations,3,"This introductory course provides an overview of the field of public relations, as well as key theories, principles, and processes of public relations. Topics of study may include public relations tactics; historical and theoretical foundations of public relations; role and function of public relations in society today; media relations; types of organizations; ethics and legality; the role of the professional; research, writing, strategic planning, and implementation; managing conflict; and globalization. Students will explore concepts through a combination of real-world-oriented writing assignments, including press releases, examining case studies, engaging in discussions, as well as participating in team presentations, projects, and campaigns. Prerequisites: None. Corequisites: None. Recommended: COMA 103 or COMA 105 Course Category: Applied Liberal Arts | English or Humanities This course counts toward Schoolcraft’s General Education Requirements Check Course Availability Course Competencies Define public relations, explore the connection to journalism, and distinguish it from other communication practices. Examine public relations plans and strategies. Apply key processes in public relations such as research, planning, strategy, and evaluation. Apply basic theories of communication/persuasion to specific public relations situations. Characterize the role and function of contemporary public relations in today’s society and in the global economy Differentiate between ethical and unethical practices in public relations, as well as the role of ethics and law in public relations. Analyze sources of multimedia and how they are used in public relations practice. Explain the use of communication strategies and tactics to achieve organizational goals and objectives. Utilize components of public relations writing. Create messages appropriate to the audience, purpose, and context. Engage in critical thinking to solve public relations issues. Identify public relations careers in a variety of sectors."
COMA 230,Introduction to Mass Communication,3,"Understanding media in today’s world is more than a scholarly exercise; it is a necessary survival skill in a world that has been utterly changed by mass communication. All students, whether they will be practitioners, critics or consumers, have to be able to analyze the ways in which mass media is being used to change the world. This course provides the tools needed to accomplish this analysis. Prerequisites: COMA 103 Corequisites: None. Recommended: None. Course Category: Liberal Arts | Humanities This course counts toward Schoolcraft’s General Education Requirements. This course counts toward a Michigan Transfer Agreement General Education Requirement. Check Course Availability Course Competencies Explain key names, dates and events in the history of mass media. Examine the general development and impact of government influence on mass media. Analyze the relationships between mass communication, culture and mass media. Evaluate the significant milestones in the development of the various types of mass media, including the growth of book publishing, newspapers and advertising, magazines, photography, film, radio, television, and the Internet. Explain the basic economics of mass media. Explain the relationship of programming to marketplace decision-making. Discuss the basic theories and effects of mass communications. Explain the relationship between media freedom, regulations and ethics. Discuss 10 key contributors within the Mass Media arena."
COMA 240,Intercultural Communication,3,"This course is designed to enhance foundational knowledge in the discipline of communication studies. Students will learn the value of studying intercultural communication in an increasingly diverse and interrelated world. Topics of study will also include how culture influences identity, worldview, the global marketplace and the media, as well as conflict and barriers to effective communication across cultures. Students will practice skills necessary for cultural sensitivity and communication competence. Prerequisites: COMA 105 Corequisites: None. Recommended: None. Course Category: Liberal Arts | English or Humanities This course counts toward Schoolcraft’s General Education Requirements. This course counts toward a Michigan Transfer Agreement General Education Requirement. Check Course Availability Course Competencies Articulate the value of studying intercultural communication in an increasingly diverse world. Describe the interrelatedness of communication, identity, power and culture. Illustrate how history, sociology and politics influence and are influenced by intercultural communication. Define fundamental qualities of intercultural contexts and orientations. Explain your cultural identity and worldview. Analyze your cultural environment. Summarize key components of communication competence in a cultural context. Differentiate the features of diversity, prejudice and ethnocentrism as they relate to intercultural communication. Compare key concepts of language and nonverbal codes among different cultures. Describe intercultural communication in the global marketplace. Classify communication rituals and artifacts among cultures and subcultures. Evaluate intercultural communication conflict and the connection to the media. Explain barriers to effective intercultural communication. Exercise intercultural sensitivity and cultural competence in relationships and social situations."
COMA 294,Directed Study in Communication Arts,3,"This course provides an opportunity for students to explore in-depth learning experiences in Communication Arts. Students may work off-campus in a cooperative paid or unpaid work assignment at an approved location; work with a mentor departmental faculty member to investigate a topic or issue; or complete another approved in-depth learning experience, activity or project. Students registered in this course are considered Schoolcraft College students with all rights, responsibilities and privileges of a student even when on- or off-campus. The instructor will meet with the student one hour per week for fifteen weeks. The instructor, in collaboration with the student, will determine the course focus and assessments. The final grade will be based on a variety of factors, depending on the nature of the learning experience. This course will not be listed in the schedule of classes. Permission is required before registering for this course and will only be granted to students who have a plan approved for the course by the facilitating instructor and appropriate administrator. Prerequisites: Consent of department. Corequisites: None Recommended: None Course Category: Applied Liberal Arts Check Course Availability Course Competencies Apply speech, interpersonal communication, intercultural communication, small group communication and/or organizational communication skills to real world projects/situations/environments/needs. Create schedules and work plans for a real-world speech, interpersonal communication, intercultural communication, small group communication and/or organizational communication learning experience. Utilize personal time management skills. Adapt within the social, organizational and technical systems of the workplace and/or specific environment/situation. Adhere to workplace and/or other professional expectations, guidelines and regulations. Collaborate with others in a respectful and cooperative manner. Apply professional verbal and written communication skills. Manage project and/or business files and resources in an efficient and ethical manner. Summarize key project outcomes. Explore the role of culture and/or diversity in interpersonal communication, intercultural communication, small group communication and/or organizational communication. Explain barriers that prevent effectiveness in the major communication contexts. Explain the characteristics of competent communicators. Summarize key components of communication competence in a cultural context."
CTMI 210,Computed Tomography Principles and Instrumentation,2,"This course focuses on physical principles and instrumentation used in Computed Tomography. Topics of discussion will include the history of computed tomography, basic fundamentals of computed tomography, data acquisition, image reconstruction, instrumentation and quality assurance. Prerequisites: Acceptance into the Computed Tomography Program. Registered radiologic technologist (ARRT), radiation therapist (ARRT) and nuclear medicine technologist (ARRT or NMTCB). Corequisites: None Recommended: None Course Category: Occupational Check Course Availability Course Competencies 1. Explore the history of computed tomography (CT). 2. Examine the basic system components of CT equipment. 3. Explain CT computer data processing steps. 4. Explain the data acquisition system and methods of acquiring data. 5. Differentiate between raw and image data. 6. Evaluate the purpose, principles, equipment and application of CT. 7. Explain the difference between reformatting and reconstruction. 8. Assess routine exposure protocols utilized in CT. 9. Categorize artifacts and methods used for artifact reduction. 10. Evaluate quality assurance methods used in CT."
CTMI 220,Patient Care and Safety in Computed Tomography,2,"This course focuses on patient care delivery in the Computed Tomography (CT) suite. Emphasis will be on radiation safety and contrast administration. Patient education, patient assessment, policies and procedures will also be covered in this course. Prerequisites: Acceptance into the Computed Tomography Program. Registered radiologic technologist (ARRT), radiation therapist (ARRT) and nuclear medicine technologist (ARRT or NMTCB). Corequisites: None Recommended: None Course Category: Occupational Check Course Availability Course Competencies 1. Assess proper procedures for patient screening to include patient education and assessment. 2. Explain age-specific considerations necessary when performing Computed Tomography (CT) procedures. 3. Explain patient care/safety procedures used in CT. 4. Evaluate different types of contrast, routes of administration and dosages commonly administered in CT. 5. Explain patient preparation necessary for CT contrast studies. 6. Explore contrast media reactions and appropriate medical response. 7. Identify radiation physics related to CT. 8. Evaluate radiation protection and dose reduction techniques for the CT patient. 9. Determine the methods for practicing the as low as reasonably achievable (ALARA) concept with digital systems. 10. Summarize venipuncture technique. 11. Explore policies and procedures used in CT. 12. Explain medical law as it relates to CT."
CTMI 230,Pathology and Cross-Sectional Anatomy,3,"This course focuses on identifying anatomical structure produced by Computed Tomography (CT) scanners. An overview of pathologies commonly seen will be reviewed. A general understanding of descriptions, signs and symptoms and imaging characteristics of those pathologies will be discussed. Prerequisites: Acceptance into the Computed Tomography Program. Registered radiologic technologist (ARRT), radiation therapist (ARRT) and nuclear medicine technologist (ARRT or NMTCB). Corequisites: None Recommended: None Course Category: Occupational Check Course Availability Course Competencies 1. Explore cross-sectional anatomy and pertinent anatomical structures on Computed Tomography (CT) images. 2. Assess imaging applications used in CT to demonstrate various anatomical structures. 3. Examine the terminology used in sectional anatomy and imaging applications. 4. Differentiate between normal and abnormal pathologic structures. 5. Examine the terminology commonly used in identifying pathologies. 6. Critique CT images for overall image quality. 7. Explain appropriate techniques used to improve image quality and reduce motion artifact. 8. Explore alternative positioning techniques used to display anatomy. 9. Explore special imaging procedures and trauma protocols."
CTMI 270,Computed Tomography Clinical Education 1,4,"First in a series of two clinical courses that provide students an opportunity to learn scanning skills in a clinical setting. Supervised clinical education will be focused on applying protocols, equipment operations and image quality. Patient comfort and safety and professional behavior and values will be stressed. This course will meet for a total of 360 clinical hours in eight hour shifts. Prerequisites: Acceptance into the Computed Tomography Program. Registered radiologic technologist (ARRT), radiation therapist (ARRT) and nuclear medicine technologist (ARRT or NMTCB). Corequisites: CTMI 210 , if not taken previously. CTMI 220 , if not taken previously. Recommended: None Course Category: Occupational Check Course Availability Course Competencies 1. Perform procedures under the direct supervision of a technologist to include the following areas: head/spine, neck, chest/mediastinum, abdomen, pelvis and musculoskeletal system. 2. Demonstrate knowledge and skills performing Computed Tomography (CT) exams. 3. Demonstrate professionalism with appearance, attendance and interactions with the organization. 4. Prepare all equipment necessary to perform a procedure. 5. Demonstrate effective communication skills with patients taking into consideration variations in characteristics such as age, gender and medical condition. 6. Utilize computer skills in the documentation of a patient’s history. 7. Integrate knowledge of related anatomy and positioning to the production of quality CT exams. 8. Apply appropriate technique adhering to ALARA (as low as reasonably achievable) principles. 9. Advise health care providers and public in appropriate application of CT reviewing medical terminology, pertinent clinical signs, symptoms and laboratory tests. 10. Demonstrate knowledge and skills related to body mechanics, safe patient transfer and patient restraint. 11. Demonstrate designated clinical competencies requirements determined by the American Registry of Radiologic Technologists (ARRT). 12. Utilize standard precautions while maintaining sterile technique during interventional procedures. 13. Demonstrate appropriate responses to critically ill patients and medical emergencies."
CTMI 280,Computed Tomography Clinical Education 2,4,"Second in a series of two clinical courses that provide students an opportunity to demonstrate scanning skills in a clinical setting. This supervised clinical rotation will help the student perfect skills developed in Clinical Education I. Mastering scanning skills and assisting with interventional procedures will be the focus of this course. Patient comfort and safety, while adhering to ethical and professional guidelines, will continue to be evaluated.This course will meet for a total of 360 clinical hours in eight hour shifts. Prerequisites: CTMI 270 with a minimum grade of 3.0. Corequisites: CTMI 230 , if not taken previously. Recommended: None Course Category: Occupational Check Course Availability Course Competencies 1. Demonstrate mastery level competencies of the following procedures: head/spine, neck, chest/mediastinum, abdomen, pelvis and musculoskeletal system. 2. Perform specialty examinations focusing on interventional and trauma imaging. 3. Demonstrate professionalism with appearance, attendance and interactions with the organization. 4. Prepare all equipment necessary to perform a procedure. 5. Demonstrate effective communication skills with patients taking into consideration variations in characteristics such as age, gender and medical condition. 6. Utilize computer skills in the documentation of a patient’s history. 7. Demonstrate advanced level knowledge of all anatomy and positioning required in the production of quality Computed Tomography (CT) exams. 8. Apply appropriate technique adhering to ALARA (as low as reasonably achievable) principles. 9. Advise health care providers and public in appropriate application of CT reviewing medical terminology, pertinent clinical signs, symptoms and laboratory tests. 10. Demonstrate mastery level skills related to body mechanics, safe patient transfer and patient restraint. 11. Demonstrate mastery level clinical competencies determined by the American Registry of Radiologic Technologists (ARRT). 12. Utilize standard precautions while maintaining sterile technique during interventional procedures. 13. Demonstrate appropriate responses to critically ill patients and medical emergencies."
CTMI 290,Computed Tomography Capstone,1,"This course is designed as a capstone learning experience to prepare students for the American Registry of Radiologic Technologists (ARRT) post primary certification exam in Computed Tomography (CT). Students also prepare for professional employment by synthesizing knowledge, skills and attitudes learned in the Computed Tomography program. The ARRT Code of Ethics and Standards of Care will be reviewed. Prerequisites: CTMI 270 with a minimum grade of 3.0. Corequisites: CTMI 280 , if not taken previously. Recommended: None Course Category: Occupational Check Course Availability Course Competencies 1. Demonstrate understanding of the Computed Tomography (CT) exam topics as defined by the ARRT (American Registry of Radiologic Technologist). 2. Explore test taking skills and strategies for the registry exam. 3. Explain requisite skills to effectively search for employment. 4. Compose a professional resume. 5. Establish successful interviewing techniques. 6. Prepare an application for The American Registry of Radiologic Technologists national examination for Computed Tomography."
CAD 120,Mechanical Blueprint Reading with Sketching,3,"This course is designed to introduce the student to the basic concepts and standard practices necessary for the graphical communication of technical data, which includes the reading and interpretation of engineering drawings, calculating surface area, calculating component volume, and technical sketching. Topics introduced include orthographic projection, pictorials, sectioning, auxiliary views, dimension and tolerance practices and various symbols. Each student is required to sign a non-disclosure agreement to use Caresoft Competitive Assessment Data. Prerequisites: None. Corequisites: None. Recommended: None. Course Category: Occupational Check Course Availability Course Competencies Explain an orthographic drawing. Interpret section views of a drawing. Interpret auxiliary views of a drawing. Apply dimensions and tolerance. Interpret notes of a drawing. Perform arithmetic operations for dimensional and tolerance stack-ups. Demonstrate the ability to read a metric scale. Demonstrate the ability to read an inch scale. Construct 2D orthographic sketches. Summarize title block information. Decipher basic surface finish symbols. Decipher basic thread symbols and notation Decipher basic welding symbols. Calculate fit information and limit of size of holes and shafts. Perform arithmetic operations of perimeter for square, rectangle, triangle, eclipse, trapezoid and circle. Perform arithmetic operations of area for 2D shapes. Perform arithmetic operations of volume for 3D shapes."
CAD 130,Geometric Dimensioning and Tolerance,3,"The student will learn to interpret blueprints with emphasis placed on Geometric Dimensioning and Tolerance. This course will introduce national and international geometric standards of form, profile, orientation, runout and location tolerances used in the manufacturing processes. Curriculum includes emphasis on print reading and measurements. This course can be used to prepare for the ASME GD&T Certification exam. Each student is required to sign a non-disclosure agreement to use Caresoft Competitive Assessment Data. Prerequisites: CAD 120 . MATH 102 or MATH 113 . Corequisites: None. Recommended: None. Course Category: Occupational Check Course Availability Students who already have this knowledge or certification may qualify for prior learning credit. https://www.schoolcraft.edu/records/prior-learning-credits/ Course Competencies Interpret blueprints, including common drafting symbols. Explore the scope of Geometric Dimensioning and Tolerancing (GD&T). Perform mathematical operations with the use of a calculator. Explain placement of Datums for manufacture and inspection. Characterize Form Tolerances (Straightness, Flatness, Circularity, Cylindricity). Characterize Orientation Tolerances (Parallelism, Perpendicularity, Angularity). Investigate Positional Tolerances. Characterize Profile Tolerance (Profile of a Line, Profile of a Surface). Characterize Runout Tolerance (Circular Runout, Total Runout). Mark-up drawings to include requested GD&T. Calculate when a hole/shaft is out of positional tolerance. Calculate the effects of Max Material Condition, Least Material Condition, Max Material Boundary and Least Material Boundary. Identify placement of Feature Control Frame. Explain Location Tolerance understanding (Alternate Practices). Characterize Concentricity and Symmetry Tolerances according to ASME Y14.5-2009."
CAD 140,AutoCAD - 2D Application,4,"This course is designed for the proficient drafter who wants to obtain experience with Computer Aided Design (CAD). Topics to be covered include 2D drawing creation, drawing, editing and plotting as well as view manipulation. In addition, the student will learn the basics about file saving, retrieving and copying. Each student is required to sign a non-disclosure agreement to use Caresoft Competitive Assessment Data. Prerequisites: CAD 120 or drafting knowledge/experience. Corequisites: None. Recommended: None. Course Category: Occupational Check Course Availability Course Competencies Manage entry and exit to the CAD software. Create multiple view 2D drawings of components using the Draw commands. Modify 2D drawings using the Modify commands. Apply dimensions and tolerances using the Annotation commands. Check assemblies for clearances and interferences. Create title blocks. Retrieve a drawing file from a specified location. Save a drawing file to a specified location. Manipulate the screen so that the drawing image is workable using zoom, pan or other view manipulation commands. Utilize efficiency techniques. Utilize Dimension Styles function for proper Dimension and Tolerance format. Utilize Layer function for drawing organization. Select various printers, paper size and plotting formats. Print/plot drafting files. Utilize Text Styles function for proper text formatting. Create start template files."
