course_code,course_name,credit_hours,description
CIS-112,Cisco I,3,"Architecture, structure, functions, components, and models of the Internet and other computer networks. The principles and structure of IP addressing, and the fundamentals of Ethernet concepts, media, and operations are introduced to provide a foundation for the curriculum. By the end of the course, students will be able to build simple LANs, perform basic configurations for routers and switches, and implement IP addressing schemes following security best practices. This is the first course to prepare students for the CCNA certification exam."
CIS-113,Cisco Ii,3,"The architecture, components, and operations of routers and switches in a small network. Students learn how to securely configure a router and a switch for basic functionality. By the end of this course, students will be able to configure and troubleshoot routers and switches and configure and resolve common issues with Static and Dynamic routes, DHCP, virtual LANs, and inter-VLAN routing in both IPv4 and IPv6 networks following security best practices. Students will also configure network redundancy and WLANs following security best practices. This is the second course that will prepare students for a CCNA certification."
CIS-114,Cisco Iii,3,"A comprehensive, theoretical, and practical approach to learning the technologies and protocols needed to design and implement an enterprise network. Students will work with routers and switches using OSPF in point-to-point and multiaccess networks. Mitigate threats and enhance network security using access control lists and security best practices. Understand virtualization, SDN, and how APIs and configuration management tools enable network automation."
CIS-117,Visual Basic Programming,3,"This course will introduce the student to the fundamental concepts and structure objectorientated, event driven programming using Visual Basic computer language as used on microcomputers. Topics such as algorithm writing, program logic, program development and program execution will be covered. This course will improve a student's critical thinking and logical sequencingskills."
CIS-121,Computer Science I,4,"Introduction to programming and computer science through lab and lecture.  Simple and structured data types and program control structures.  Problem analysis, algorithm design, and program documentation using a high-level language."
CIS-122,Computer Science Ii,4,"Intermediate object-oriented programming:  inheritance, abstract classes, interfaces and exception handling.  Inroduction to algorithms and data structures:  recursion, searching, sorting, linked lists, stacks, queues, basics of trees and tree traversal algorithms, natural language processing and machine learning."
CIS-132,Programming In Java,3,"Introduction to fundamental object-oriented programming concepts. A student of this course will learn the principles of programming, and in particular object-oriented programming principles. Programming principles and constructs, such as data types, common control flow structures, basic data structures, and console input/output will be presented. Students will also learn several key object-oriented principles, such as defining classes and methods and information hiding. We will use the Java programming language to learn and implement the basic programming and object-oriented principles described above. Students signing up for this course must have access to the Internet to complete required assignments. Glen Oaks' Library has computers connected to the Internet for those students who do not have access to the Internet either at work or home."
CIS-151,Ethical Hacking I,3,"The first of two courses that cover the Certified Ethical Hacker (CEH) exam objectives. This course will focus on basic networking concepts, ethical hacking concepts and methodologies, and attack vectors and countermeasures. Students will be well grounded in the principles of protecting computer systems and networks."
CIS-152,Ethical Hacking Ii,3,"The second course in a sequence that prepares students for the Certified Ethical Hacker (CEH) exam. It continues to focus on the tools and techniques used by ethical hackers. This course also examines the legal framework surrounding ""computer hacking,"" intrusion detection, and penetration testing. Malware threats, packet sniffing, and social networking with also be discussed."
CIS-161,Cybersecurity Operations,3,"Prepares candidates to begin a career working with associate-level cybersecurity analysts within a Security Operations Center SOCs.  The course focuses on how to monitor, detect and respond to cybersecurity threats. Plus, covers cryptography, host-based security analysis, security monitoring, computer forensics, attack methods and incident reporting and handling."
CIS-162,Introduction To Computer Forensics,3,"Identify, preserve, recover, analyze from computers, and detail media is a safe and secure matter to identify a computer attack or cybercrime. This course will introduce students to the forensics investigation process, gather and backup computer information for forensic analysis, and avoid anti-forensic techniques."
CIS-165,Hybrid Server Core,3,"This course provides preparation for a Microsoft Windows Server certification exam towards MCSA AZ-800 certification. Students will be introduced to server and networking foundational concepts that bridge the gap as students are introduced to on-premise Windows Server 2022 management and Azure Cloud integration in a hybrid environment. This course provides for the installation, practice, and working with the Microsoft Server operating system. Students will study and prepare for certification topics such as: planning for server deployment, the ability to work with PowerShell commands, monitoring and maintaining servers, working with server roles, working with server storage and file systems, and server virtualization."
CIS-172,Linux Operating Systems,3,"This course provides the skills and knowledge necessary to install, configure, and administer Linux desktop operating systems.  This course introduces students to the basic skills used by all Linux distributions.  Specifically, the course covers the objectives outlined by CompTIA for its Linux+ exam and certification."
CIS-200,Configuring Windows Desktops,3,"This course covers installing and upgrading to Windows 8, configuring hardware and applications, configuring network connectivity, configuring access to resources, configuring remote access, monitoring and mainataining windows clients, configuring backup and recovery options.  This course covers the MCSA 70-687 exam objectives.   *3 credit hours/4 billed contact hours*"
CIS-220,Computer Technician Essentials,3,"Foundational knowledge of PC hardware, its maintenance, and repair. Students will learn to use, install, and configure current PC Operating systems and learn the fundamental principles of computer networks. In addition, this course will assist the student in preparing for the A+ Certification tests."
CIS-221,Data Structures,3,"Advanced data structures, including lists, trees, sets and graphs.  Analysis of algorithms.  Emphasis on abstract data types, their representations and role as models in the development of computer algorithms."
CIS-224,Computer Repair Essentials,3,"A continuation of EDP 220 Computer Technician Essentials. Students will learn more advanced skills for installing, configuring, supporting and troubleshooting computer hardware and software. Computer networks and security will be discussed as well as customer service skills.  In addition, this course will assist the student in preparing for the A+ Certification tests."
CIS-240,Intro To Networking,3,"This course introduces the student to Local Area Networks (LAN's) and Wide Area Networks (WAN's) concepts and topologies, as well as networking hardware, software, and protocols along with the skills necessary to succeed in the dynmaic field of networking. The emphasis in this course will be on the NET+ certification objectives."
CIS-241,Install & Configure A Windows Network,3,"Fundamentals skills to install and configure a Windows based server.  Students will learn (through hands-on instruction) various ways to deploy a window server and configure server components including:  storage, server roles, hyper-v, core services, and group policies.  The course will also help prepare the student for the latest Microsoft certification exam."
CIS-243,Administrating A Windows Server,3,"Hands-on instruction to demonstrate the ability to implement, administer, and troubleshoot information systems using Microsoft Windows Server infrastructure in an enterprise environment.  This course will cover the administration tasks necessary to maintain a Windows Server 2012 infrastructure, such as configuring and troubleshooting name resolution, user and group management with Active Directory Domain Services (AD DS) and Group Policy, implementing Remote Access solutions such as DirectAccess, VPNs and Web Application Proxy, implementing Network Policies and Network Access Protection, Data Security, deployment and maintenance of server images, as well as update management and monitoring of Windows Server 2012 environments.  The course will also help prepare the student for the latest Microsoft certification exam.    *3 credit hours/4 billed contact hours*"
CIS-244,"Advanced Management Of A Windows,Network",3,"Advanced instructions that will provide knowledge and ability to administer, support, and troubleshoot information systems that incorporate Microsoft Windows servers and clients.  This course will also provide skills necessary to pass current Microsoft certification exam."
CIS-245,Network Security,3,"Fundamental knowledge and skills in system and computer network security. Students will learn about security threats and risks, and how to defend against them. Other topics covered will include access control, assessments and audits, cryptography, and organizational security. The course will prepare the student to pass the CompTIA Security + Certification exam."
CIS-248,Computer Networking Capstone,3,"Capstone course for all computer networking students and will integrate all of the networking skills acquired throughout the computer networking degree program. In this course, students will design, develop and implement a network design in either server infrastructure or router and switch infrastructure. Students will also prepare of an industry certification exam."
CIS-265,Hybrid Server Advance,3,"Building on the foundational concepts introduced in CIS 165 Hybrid Server I, this advanced course dives deeper into high-level server management topics. secure Windows servers, implement disaster recovery, migrate servers and workloads, manage performance, and monitor and troubleshoot Windows server environments. This course provides preparation for Microsoft Server certification exams towards MCSA AZ-801 certification."
CIS-270,Pc Operating Systems,3,"Survey of the current operating systems (OS) being used. The course will cover topics such as: operating system theory, OS interfaces, installation and configuration, file structures, troubleshooting, and networking. The CompTIA certification exam objectives will be emphasized in the course."
CIS-272,Linux Operating System Administration,3,"A continuation of CIS 172 in which students will further master Linux installation, configuring and maintenance. Students will perform advance system administration, storage, and file management, and advance configuration networking and security. The course will follow LPIC-2 and CompTIA Linux+ Certifications Objectives."
CRJU-110,Intro To Law Enforcement,3,"The problems of law enforcement in a democratic society are studied.  The agencies involved in the administration of law enforcement - the legislature, the police, the prosecutor, the courts, and the correctional institutions are also studied."
CRJU-111,Police Administration,3,"The course covers the basic functions of a police organization; management, communications, recruiting, training, public relations, and coordination."
CRJU-113,Criminal Investigation,3,"Reconstruction of the sequences of a criminal act, including searching, preserving, and evaluating physical evidence including interviewing witnesses and interrogating suspects."
CRJU-114,Intro To Corrections,3,"Overview of the criminal justice system's history, development, and evolution including subsystems of police, courts, and corrections."
CRJU-120,Criminology,3,"The course is designed to study the nature and development of criminal behavior.  Emphasis is placed on an examination of the leading theories concerning the causes of crime, nature of the criminal offender, and treatment of convicted offenders.  A review of the public's reaction toward crime is included."
CRJU-145,Physical Education For Law Enforcement,2,"This course is intended to prepare students for the physical rigors of the Police Academy and physical challenges of a career in criminal justice. It includes an introduction to and practice of the techniques of physical fitness necessary in law enforcement. Students will participate in stretching to increase flexibility, running to improve cardiovascular fitness, various calisthenics and weight training to increase upper and lower body strength as well as a variety of mental emotional health concepts in which to strengthen the mind body spirit connection. Overall health to include mental emotional health, diet, exercise and life span fitness are examined. The class is designed primarily to prepare students for the mandatory Michigan Commission on Law Enforcement (MCOLES) Fitness Agility Test in order to successfully be accepted into the police academy.  However, all students are eligible for this course. This class will be offered winter semester.   *2 credit hours/3 billed contact hours*"
CRJU-211,Prevention Crime & Juv Delinq,3,"Analysis of cause and control of crime as well as the problems of juvenile delinquency are studied - causation, control, juvenile courts, institutions, community resources, and federal and state programs."
CRJU-212,Community Relations,3,"Principles of community policing including youth-focused activities, community-based crime prevention, reorientation of patrol, police/public accountability, and decentralizing police decision making."
CRJU-214,Public Service Administration,3,"This course is designed to assist the learner in enhancing their perspective of the role, functions and purpose of the police organization and management structure.  The intent of the course is to integrate the learners' experiences into the larger picture of the police organization and their role in that structure as a supervisor, manager or executive.  The format for this class will include readings, online & library research, and other individualized learning experiences."
CRJU-216,Probation & Parole,3,"History and philosophy of probation, aftercare, and other community programs for juvenile and adult offenders; function and philosophy of parole, current laws, and case studies."
CRJU-218,Social Justice,3,Exploration of job stresses and the social value and ethics of the criminal justice process.
CADD-215,Basic Autocad,3,"This is an entry level course for students to learn basic drafting standards.  AutoCAD software will be used throughout the course.  Topics include:  terminology, techniques, and applications of computer generated design as it relates to engineering, product design, and architecture.   *3 credit hours/4 billed contact hours*"
CADD-216,Advanced Autocad,3,"This course is intended to introudce the aspects of Advance Computer Aided Drafting techniques using AutoCAD. AutoCAD software will be used throughout the course.  Topics include:  advanced terminoloyg, techniques, and applicaitons of computer generated design as it relates to engineering and product design.   *3 credit hours/4 billed contact hours*"
CADD-217,Computer Aided Modeling-Inventor,3,"This course is intended to introduce the aspects of Advanced Computer Aided Drafting.  Techniques using Inventor and SolidWorks.  Inventor and SolidWorks software will be used throughtout the course.  Topics include:  advanced terminology, techniques, and applications of computer generated design as it relates to engineering and product design.  *3 credit hours/4 billed contact hours*"
CADD-218,Computer Aided Modeling-Solidworks,3,"This course is intended to introduce the advanced aspects of 3D Modeling using SolidWorks.  SolidWorks software will be used throughout the course.  Topics include:  advance terminology, techniques, and applications of computer generated design as it relates to engineering and product design.   *3 credit hours/4 billed contact hours*"
CADD-219,"Advanced Computer Aided Drafting 3D,Modeling",3,"This is an advanced level course for students to learn 3D modeling using Inventor.  Inventor software will be used throughout the course.  Topics include: advanced terminoloyg, techniques, and applicaitons of computer generated design as it relates to engineering and product design.   *3 credit hours/4 billed contact hours*"
CADD-220,Architectural Drawing,3,"This is a beginning level course for students to learn AutoCAD saftware to construct a set of architectural drawings used in construction.  A full set of architectural construction documents will be completed.  Students will learn basic terminology, techniques, and applications of computer generated design as it relates to architectural design.   *3 credit hours/4 billed contact hours*"
CADD-221,Cadd 3D Independent Project,3,"This is an advanced level course for students to learn more about architectural and engineering softwares.  The 3D software will be used to construct a set of architectural drawings used in construction.  A full set of architectural construction documents will be completed.  Students will learn basic terminology, techniques,and applications of computer generated design as it relates to architectural design.  *3 contact hours/4 billed credit hours*"
CADD-230,Cadd Capstone Project,2,"This is an advanced level course for students to create a final CAD project that will exemplify their knowledge of CAD. Students will select Inventor, Solidworks, or an architectural project to construct a list of required drawings.  Students will learn advanced CAD terminology, techniques, and applications of computer generated design as it relates to one final CAD project."
ECON-203,Prin Of Economics-Micro,4,"Introductory course in economics.  This course builds upon the qualitative aspects of terminology, formulas and models to the quantitative application of these concepts.  The four types of competition: perfect competition, monopolistic competition, oligopoly, and monopoly, will be covered in depth. Influential components of the U.S. market, such as labor, unions, wages and income distribution, will give the student a sound foundation toward understanding our complex economy."
ECON-204,Prin Of Economics-Macro,4,"Continuation of Microeconomic.  A shift from single businesses to the inter-relationship between businesses, consumers and investors will be covered.  The aggregate economy will also see the effects of government spending, taxation inflation, fiscal and monetary policy.  This inter-relationship will be expanded to the global economy and the United States' role in this economy through international trade and financing."
EDU-100,Essentials Of Education,4,This course will introduce students to social and behavioral sciences with a focus on their relationship to how schools function. In approaching educational issues from this perspective students should develop an understanding of our American schools and the complex relationship between schools and society. Students will also be introduced to the latest research and theories impacting educational practice. They will be given the opportunity to observe and identify these practices through 30 hours of a clinical experience in various classroom settings. The clinical experience will provide students the opportunity to gain firsthand experience in a school setting. Critical thinking and communication skills will be developed throughout the course.
EDU-105,Field Experience In Education,1,"This coure broadens student knowledge through selected topics and issues pertaining to K-12 education.  Topics may include:  learning strategies and environments, legal and ethical issues, literacy, special needs, trends in education, and new practices."
ELEC-110,Basic Electricity,4,"Introduction to fundamentals necessary to be safe and competent when working with electricity. Topics include basic electrical circuits, electrical math, testing devices, wiring techniques, and safety.  All modules must be completed with a minimum of 2.0 GPA .  *4 credit hours/6 billed contact hours*"
ELEC-111,Introduction To Ac/Dc Circuits,4,"Introduction to AC and DC circuitry.  Students will design, draw, build, test, and troubleshoot AC/DC circuits. All modules must be completed with a minimum of 2.0 GPA. *4 credit hours/6 billed contact hours*"
ELEC-116,Residential Technology,4,"Introduction to the general information for residential electrical installations. Topics include switching circuits, electric symbols, conductor sizing, low-voltage wiring, GFCI's, AFCI's, residential NEC codes, grounding, bonding, fuses, and short circuit calculations.  All modules must be completed with a minimum of 2.0 GPA. *4 credit hours/6 billed contact hours*"
ELEC-117,Industrial/Commercial Electrical Wiring,4,"An introduction to the basic components for commercial and industrial wiring systems. Topics include general wiring fundamentals, including wire, raceway, and box-sizing, circuits, service and feeder calculations, grounding and bonding, overcurrent protection, motor circuits, and transformers. All modules must be completed with a minimum of 2.0 GPA unless otherwise stated for credit to be awarded. *4 credit hours/6 billed contact hours*"
ELEC-119,Intro To The National Electrical Code,4,"Introduction to the National Electrical Code (NEC) and how it is used in health care, hazardous locations, and general industry. Electrical standards are explained, and students are taught how to locate information in the NFPA 70-National Electrical Code. All modules must be completed with a minimum of 2.0 GPA. *4 credit hours/6 billed contact hours*"
ELEC-120,Electrical Motor Controls I,4,"Introduces the fundamental concepts of motor controls used in electrical systems. Topics include motor devices and symbols, manual controls, transformers, ladder logic, timers, counters, and advanced troubleshooting. Students shall draw, build, and troubleshoot motor control circuits. All modules must be completed with a minimum of 2.0 GPA. *4 credit hours/6 billed contact hours*"
ELEC-122,Introduction To Motors And Transformers,4,"Introduction to the basic components of wiring distribution systems. Topics include transformers, generators, AC and DC motors. All modules must be completed with a 2.0 GPA minimum competency level. *4credit hours/6 billed contact hours*"
ENG-073,Esssentials Of College Writing I,2,"A co-requisite course forENG-121English Composition I that develops writing skills through the study of grammar, sentence structure and paragraph development."
ENG-121,English Composition I,3,"A writing course that develops the use of language as a means to shape and order individual experience and ideas, develops critical thinking skills, and develops thought, organization, and clarity through written work."
ENG-122,English Composition Ii,3,"Extends the emphasis on expository writing and critical thinking to research writing, this course analyzes argumentative strategies, models, and texts.  Topics include the research process, identifying sources, evaluating research materials, and integrating and synthesizing research materials.  Citation styles including the American Psychological Association (APA) format is introduced and applied to research projects."
ENG-126,Creative Writing I,3,"Develops the foundations of creative writing through reading, writing and analyzing fiction, non-fiction and poetry."
ENG-201,Women & Literature,3,Feminine sensibility as revealed in literary themes and characterizations through a study of works written by women.
ENG-226,Creative Writing Ii,3,"Further develops the foundations of creative writing set forth in ENG 121; focus: creative, yet critical, thinking reflected in the composition and analysis of written word."
ENG-233,Childrens Literature,3,"An introduction to various genres of reading materials for children from pre-school age to age twelve.  Students will gain an appreciation for differing perspectives regarding literature geared for children and an understanding of how literature for children has changed from its earliest forms to today. In addition to an exploration of current reading materials, the course presents a discussion of possible adaptation to present classroom use."
ENG-234,World Mythologies,3,"Introduces myths, legends, and folklore of a variety of world cultures, both ancient and modern.  Special attention will be focused on the historical and cultural context in which specific myths have developed.  The course focuses on critical thinking through the analysis of myths leading to a better understanding of some of the universal concerns of humankind that have been creatively expressed in myth throughout the world."
GEOG-142,Physical Geography,4,"An integrated study of the nature of man's physical environment with emphasis on understanding the forces that create and shape our landforms.  Lectures and laboratory experiences also include the study of earth materials, analysis of characteristic landforms, and interpretation of maps.   *4 credit hours/5 billed contact hours*"
GEOL-145,Physical Geology,4,"This course is a study of the rocks and minerals that make up the Earth along with the processes that form the Earth's features and structure. Additionally, it will cover the glacial processes that have shaped much of Michigan. The course will include two field trips to sites of geologic interest in sourthern Michigan.   *4 credit hours/5 billed contact hours*"
HIST-101,West Civ I: Ancient World-1715,3,"Defines the basic political, economic and social trends influencing western cultural development including Mesopotamia, Egypt, Greece, Roman Republic and Empire, the Christian Era (c. 1000 - 1500), the Reformation, and the Wars of Religion. Instruction employs critical analysis of significant historical eras and societies affecting western civilization."
HIST-102,Western Civ Ii,3,"Continues the development of Western Civilization from c. 1700 to the 20th Century.  Major political, economic, and social developments reviewed include the Scientific, French, and American revolutions, the Industrial Revolution, the European Balance of Power (c. 1815 - 1870), the origins of World War I and II, the Cold War ear (c. 1945-1990).  Instruction develops critical thinking skills relevant to understanding complex historical trends of this era."
HIST-201,Us History I,3,"Instructional focus involves identifying significant political, economic and social trends in American development c. 1490's through U.S. Reconstruction, 1877.  Primary concentrations include review of European colonization, the British colonial rebellion, U.S. nation building, 1780's - 1830's and delineating the course of prominent events leading to the American Civil War and Reconstruction, 1865-1877.  The course develops critical thinking skills through inquiry into broad overreaching themes of historical activity."
HIST-202,Us Hist Ii: Reconstruc-Present,3,"Dominant political, economic, foreign policy, and social trends in U.S. development from Reconstruction through the 20th century.  The main focus identifies the movement of America from rapid, post-Civil War industrialization, to emergence as a competitive world power; culminating in its becoming a preeminent global force after 1945. This inquiry involves refining critical thinking skills through analyzing overlapping and interconnected themes or modern U.S. development."
HIST-230,Women In The Western Past,3,"This course examines the condition of women in western civilization from Pre-history to 1815 with particular attention to women's changing status and experiences in the family and work.  Study of various institutions, associations, and activities in which women expressed themselves becomes the basis for conclusion of women in society:  their arts, sciences, and literature; and their political activities.  This course allows students an opportunity to broaden their knowledge of the geography and culture of different countries while fulfilling the basic course learning objectives.  This course is intended for students of all majors."
HUM-101,Modern Culture & The Arts,3,"Introduces art, music, photography, film, dance and architecture. Topics include the inter-relationship between art and culture. Designed to help students describe and analyze works of art and to understand that art evolves within a cultural-historical context."
INDS-151,Manufacturing Processes,3,"Covers manufacturing processes and systems that transform resources into products. Processes include the appropriate use of tools and machines, and human-made systems for planning, organizing, directing and controlling activities.  Special emphasis is placed on automation and its impact on a manufacturing system."
LNG-112,Spanish For Teachers,3,"This course is an elementary introduction to the Spanish language and Hispanic culture with an emphasis on the particular needs of the classroom teacher and educational personnel.  It seeks to provide students with basic communicative competence through an approach that focuses on the four essential skills of reading, writing, speaking, and listening.  Educational topics presented include: greeting children, giving classroom directions, correcting behavior, encouraging and praising children, communicating in parent-teacher conference, filling out registration information, explaining educational programs, and talking on the phone."
LNG-125,Spanish For Health Care Workers,2,"This course is designed for healthcare professionals that are non-Spanish speaking and are not seeking a degree in Spanish but want to pursue some Spanish language skills.  It is a course with an emphasis on reading, writing, speaking, and listening in the target language.  The student will memorize many phrases, verbs, and vocabulary words.  In addition, the student will be introduced to some cultural and historical information about the Hispanic World."
LNG-161,Spanish I,4,"This class offers an introduction to the Spanish language and culture.  It is a course with emphasis on reading, writing, speaking and listening in the target language.  The student will memorize many phrases, verbs and vocabulary words.  In addition the student will be introduced to some cultural and historical information about the Hispanic World.  LNG 161 is equivalent to two years of high school Spanish or the first semester of 100-level Spanish at a four-year institution.  Students with more than two years of Spanish must take LNG 162."
LNG-162,Spanish Ii,4,"This class is a continuation of LNG 161 Spanish I.  It is a course with an emphasis on reading, writing, speaking and listening in the target language.  The student will memorize many phrases, verbs and vocabulary words.  In addition the student will continue to learn cultural and historical information about the Hispanic World.  This course is the equivaleent to the third and fourth year of high school or the second semester of 100-level Spanish at a four-year university."
LNG-163,Spanish Iii,4,"This class is a continuation of LNG 162 Spanish II.  It is a course with an emphasis on reading, writing, speaking and listening in the target language.  The  student will memorize many phrases, verbs and vocabulary words.  In addition the student will develop conversation skills while continuing to learn cultural and historical information about the Hispanic World.  This course is the equivalent to the third semester of 100-200 level Spanish at a four-year university and/or you must have completed 4 years of high school Spanish."
LNG-261,Spanish Iv,4,"This course is a continuation of the grammar review and cultural study offered in LNG 163 Spanish III and provides additional refinement of a student's speaking, listening, reading and writing skills.  LNG 261 Spanish IV is equivalent to a second semester 200-level Spanish course at a four year institution."
MACH-105,Machining Fundamentals,3,"Covers the fundamentals of machining as applied to the manufacturing field. Topics include safety, the Machinery's Handbook, machine tool safety, fundamental machining technology skill operations, and drill press and band saw operating. Modules will introduce these topics and provide hands-on experience to develop skills and abilities to operate machining equipment safely and appropriately."
MACH-110,Machine Tool Safety,0,"The manufacturing worker understands that safety is the most important concern, primarily in regards to proper dress, housekeeping, safe machine operation, managing chipps, and making machine adjustments.  This module will provide the student with information necessary for the development of this knowledge as it applies to the machining industry.   *.17 credits/.27 billed contact hours*"
MACH-115,Precision Measurement/Blueprint Reading,4,"The fundamentals of blueprint reading and precision measurement in the manufacturing field. Topics covered include safety, engineering details, drawings, specifications, dimensions, and tolerances. Students will learn to interpret prints and apply precision measurement processes and practices. The course modules will help students develop skills and abilities to use various measurement devices, read blueprints, and apply geometric dimensioning and tolerancing."
MACH-120,Fundamental Skills,1,The manufacturing worker must effectively and efficiently perform fu8ndamental machining technology skill operations.  These modules will provide the student with information necessary for the development of these skills and abilities.   *1.98 credit hours/3.2 billed contact hours*
MACH-125,Precision Measurement,2,The manufacturing worker must effectively and efficiently use measurement devices and apply precision measurement processes and practices.  These modules will provide the student with information necessary for the development of these skills and abilities as they apply to using the various measurement devices.   *2.75 credit hours/4.33 billed contact hours*
MACH-130,Drill Press And Band Saw,2,Modules will provide the student with the information necessary for the developmen of these skills and abilities as they apply to determining proper speeds and feeds inoperating the drill press and band saw.  *2.51 credit hours/4 billed contact hours*
MACH-135,Lathe Turning,2,"Covers all aspects of lathe safety, care, and operation. Emphasizes common lathe operations required by multi-skilled industrial maintenance technicians. Reviews the types of lathes used in industry, their component parts, and associated safety precautions. Modules provide in-depth hands-on lathe operations."
MACH-140,Electronic Discharge Machining,0,Modules will provide the student with information necessary for the develop;ment of skills and abilities as they apply to the principles of electronic discharge machining.   *.79 credit hours/1.27 billed contact hours*
MACH-145,Vertical/Horizontal Milling,2,Moadules will provide the student with information necessary for the development of these skills and abilities as they apply to the set-up and operation of manual milling machines to manufacture parts that meet specifications.   *5.84 credit hours/9.33 billed contact hours*
MACH-150,Surface Grinding,1,"Covers setup and operation of surface grinders to manufacture parts that meet specifications. Students will set up and cleanup work environments, adjust grinders to meet print specifications, and grind and finish parts to meet designs. Modules provide in-depth hands-on grinder operation."
MACH-155,Cylindrical Grinding,1,Modules will provide the student with information necessary for the development of the skills and abilities to effectively and efficiently set-up and operate cylindrical grinding machines to manufacture parts that meet specifications.   *1.5 credit hours/2.4 billed contact hours*
MACH-160,Tool And Cutter Grinding,3,Modules will provide the student with information necessary for the development of skills and abilities to effectively and efficiently set-up and operate cutter grinding machines to sharpen and/or manufacture cutting tools that meet specifications.   *3 credit hours/4.8 billed contact hours*
MACH-165,Cnc Programming And Machining,5,"Covers parts, use, and proper care for computer numerical control (CNC) machines. Students will set up and cleanup work environments, adjust CNC machines to meet blueprint specifications, operate CNC machines, and manufacture parts and components to meet designs. Modules provide in-depth hands-on CNC adjustment, operation, and care."
MACH-170,Machine Tool Projects,5,"Covers all aspects of machine tool including operation of all equipment, machines, and tools commonly found in industry and the production of parts to specifications. Modules provide in-depth hands on machine operation, critical thinking to design and develop parts, and projects to produce precision gages, fixtures, tooling and other associated devises."
MACH-175,Mastercam,4,Modules will provide information necessary to effectively and efficiently work with CAD/CAM software.   *4.5 credit hours/7.2 billed contact hours*
MACH-180,Plasma Cutter,1,"Modules will provide students with the understanding and skills necessary as they relate to plasma and oxy-fuel metal cutting processes including CNC plasma oxy fuel cutting.  CNC plasma machine components, CNC plasma controls and advanced CNC plasma.   *1.84 credit hours/2.93 billed contact hours*"
MATH-081,Quantitative Reasoning Fundamentals,2,"This course provides extra support for students concurrently enrolled inMATH-101through a review of mathematical topics needed to be successful in quantitative reasoning, and will offer students the opportunity to review, ask questions and receive additional help with the content ofMATH-101."
MATH-084,Beginning Algebra,4,"This course provides extra support for students concurrently enrolled inMATH-104by building algebraic skills through working with expressions and linear and quadratic equations.  The course particularly emphasizes graphs and equations of lines, factoring techniques, methods of solving quadratic equations and linear and quadratic modeling."
MATH-091,Algebra For Statistics,2,"This course provides extra support for students concurrently enrolled inMATH-201by introducing fundamental algebraic concepts within an underlying framework of statistics and mathematical modeling based on real-world data. Major concepts and themes include: problem solving and experimental design; unit analysis and error in measurement; dimensional analysis and scientific notation; representing data and coordinate graphing; introduction to basic descriptive statistics and probability theorems; basic geometric principles (area, volume, perimeter); arithmetic operations on numbers, ratios, summations, and percents; solution of formulas; modeling relationships (linear regression); solving equations and inequalities; and function arithmetic and graphing."
MATH-101,Quantitative Reasoning,4,"This course develops student skills in analyzing, synthesizing and communicating quantitative information, cultivates algebraic reasoning and modeling skills through a quantitative literacy lens and emphasizes critical thinking and the use of multiple strategies in applied contexts.  Topics include proportional and statistical reasoning, probability and evaluation of bias and validity."
MATH-104,Intermediate Algebra,4,"This course is an extension of Introductory Algebra and prepares students for College Algebra, Finite Math, Statistics and Calculus.  Topics include operations with polynomials and rational algebraic expressions, graphs, rational exponents and radicals, equations and inequalities of the first and second degree, systems of linear and second-degree equations and inequalities, equations and inequalities with absolute values and functions."
MATH-105,Math Concepts For Elementery Teachers,3,"Demonstrate conceptual understanding of number concepts, including numeration systems, number theory, rational number and integers."
MATH-109,Math For Technicians I,3,"This course is intended for technology students or business and industry employees who seek to acquire a basic knowledge of mathematics including arithmetic review, applied algebra and use of simple calculators."
MATH-117,Finite Mathematics,3,"Non-calculus background for business, management and the life and social sciences. Topics include set theory, systems of linear equations and inequalities, vectors and matrices,  probability and statistics, financial calculations, and linear programming. Emphasis throughout is to enhance students' understanding of the modeling process and how mathematics is used in real-world applications."
MATH-151,College Algebra,4,"Intended to prepare students for further science and business courses.  A study of functions and their graphs, including linear, exponential, logarithmic, trigonometric, and power functions. Emphasis on applications, problem solving and using graphic, numeric and symbolic methods to solve equations.  Regression is used to construct linear, exponential, power, and quadratic functions from data.  Additional topics include exponents, radicals, complex numbers, conic sections, and systems of equations."
MATH-161,Calculus I & Analytic Geometry,4,"This course is designed to provide an introduction to calculus for students majoring in mathematics, engineering, and physical sciences, or the social sciences. Topics include limits, continuity, derivatives, differentials, areas, definite and indefinite integrals."
MATH-162,Calculus Ii & Analytic Geom,4,"This course is designed to follow NSM 161 Calculus I, providing mathematics and science majors with further background in analytic geometry and in differential and integral calculus. Topics include applications of the definite integral (e.g. volumes, arc length, areas and moments), hyperbolic functions, integration techniques, infinite sequences and series, parametric equations and polar coordinates."
MATH-201,Intro To Statistics,4,"An introductory course in statistics to include: probability, descriptive statistics, probability distributions and hypothesis testing."
MATH-261,Calculus Iii & Analytic Geom,4,"A continuation of the calculus sequence for science, mathematics and engineering students.  Topics include two and three-dimensional  vectors, parametric equations, directional derivatives, applications of partial derivatives, three dimensional analytic geometry, multiple integrals and line integrals."
MUS-150,Music Appreciation,3,"Provides a broad interpretation of music heritage including Western Art Music, Jazz, Non-Western Music, and the American Musical Theatre. The elements of music will be utilized to analyze musical styles."
