course_code,course_name,credit_hours,description
CIS 1305,CCNA Studies I: Introduction to Networks,4,"Introduction to Networks (ITN) covers the architecture, structure, functions and components of the Internet and other computer networks. Students are provided with a basic understanding of how networks operate and how to build simple local area networks (LAN), perform basic configurations for routers and switches, and implement Internet Protocol (IP). BILLABLE CONTACT HOURS: 4"
CIS 1310,"CCNA Studies II: Switching, Routing, and Wireless Essentials",4,"Switching, Routing, and Wireless Essentials (SRWE) covers the architecture, components, and operations of routers and switches in small networks and introduces wireless local area networks (WLAN) and security concepts. Students learn how to configure and troubleshoot routers and switches for advanced functionality using security best practices and resolving common issues with protocols in both IPv4 and IPv6 networks. BILLABLE CONTACT HOURS: 4"
CIS 1320,"CCNA Studies III: Enterprise Networking , Security, and Automation",4,"Enterprise Networking, Security, and Automation (ENSA) describes the architecture, components, operations, and security to scale for large, complex networks, including wide area network (WAN) technologies. The course emphasizes network security concepts and introduces network virtualization and automation. Students learn how to configure, troubleshoot, and secure enterprise network devices and understand how application programming interfaces (API) and configuration management tools enable network automation. BILLABLE CONTACT HOURS: 4"
CIS 1330,CCNA Studies IV: Cybersecurity Operations,4,"CCNA Cybersecurity Operations provides an introduction to the knowledge and skills needed for a Security Analyst working with a Security Operations Center team. It teaches core security skills needed for monitoring, detecting, investigating, analyzing and responding to security events, thus protecting systems and organizations from cybersecurity risks, threats and vulnerabilities. BILLABLE CONTACT HOURS: 4"
CIS 1400,Web Design I,4,"This course focuses on the fundamentals of web site content development. Students will be introduced to the fundamental HTML5 structure of a webpage and then proceed to creating pages using a professional web editing tool. Students will create a fully functional original website using the web design editing tool that has elements such as images, hyperlinks, cascading style sheets for formatting, tables and integration of certain multimedia elements such as sound files and videos. Discussions will include accessibility of the design, overall site maintenance and publishing using FTP technologies. Students taking this course should have working knowledge of Windows and basic knowledge of the Internet. BILLABLE CONTACT HOURS: 4"
CIS 1420,HTML5 Programming,3,"This course focuses on designing and coding internet web pages using HTML5. The student will develop web pages by designing, entering, and testing code using this standard (with a simple text editor) rather than by using web development tools. Topics include - HTML5 element structure, web forms, multimedia, style sheets (CSS3) to apply formatting and layout characteristics in addition to applying special effects. This course will also include an introduction to the JavaScript programming language. Students should be familiar with the basics of both word processing and Windows file management techniques before enrolling in this course. BILLABLE CONTACT HOURS: 3"
CIS 1440,"Front-End Web Technologies (HTML, CSS, and JavaScript)",4,"This course is a comprehensive front-end Web design and development course designed to equip students with essential skills in building and styling interactive Web pages. It lays a strong foundation in the core technologies of the Web: HTML, CSS, and JavaScript. Students will gain an understanding of how the Internet and Web function, learning to create Web pages from scratch using HTML5 and how to enhance their visual appeal with CSS3. The course also covers the fundamentals of JavaScript, teaching students to dynamically manipulate Web content through understanding objects, functions, events, and the Document Object Model (DOM). With a focus on practical application, students will learn to use arrays and modern JavaScript techniques, such as the Fetch API for handling request/response systems. Critical thinking and problem-solving are emphasized throughout, preparing students to tackle Web development challenges effectively. BILLABLE CONTACT HOURS: 4"
CIS 1500,Introduction to Programming (Java),4,"Students should have elementary Algebra skills and be familiar with both elementary word processing and file management techniques prior to enrolling in this class. Students will be introduced to the fundamental techniques and syntax for understanding, designing, constructing, debugging, and testing object-oriented programs by studying the Java programming language. The structured programming basics of process, selection and iteration will be covered as well as primitive and complex data typing, methods, parameters and input/output. The basics of graphical user interface (GUI) programming such as event handling, windows and widgets will be introduced. Fundamental object-oriented concepts of classes, methods, abstraction, encapsulation and inheritance will also be introduced. Students will be required to complete computer-based assignments inside/outside of class. BILLABLE CONTACT HOURS: 4"
CIS 1512,Principles of Software Engineering,3,"This course is focused on formal methods and approaches used in the design, development, testing and maintenance of computer software. Each stage of the software development life cycle (SDLC) will be studied in detail. Topics such as low-level design, high-level design, modeling with UML (Unified Modeling Language), iterative development models, rapid application development (RAD), formal testing methods, incremental deployment, formal metrics, as well as appropriate use of associated tools will be covered with practical applications. Students will be required to complete computer-based assignments inside/outside of class. BILLABLE CONTACT HOURS: 3"
CIS 1550,Introduction to Secure Programming,3,"This course presents cybersecurity content related to analyzing software risks, understanding likely points of application attack, and making preliminary decisions about how software applications mitigate attack. The student will learn how to identify systemic threats in any deployment environment, understand the vulnerabilities of common software applications, and how to construct software that are responsive to identified vulnerabilities. BILLABLE CONTACT HOURS: 3"
CIS 1600,Fundamentals of Cybersecurity,4,"This course is designed for aspiring security professionals, system or network administrators, or other information technology professionals who want to learn about computer security. Students will be well prepared for the Security+ Exam after taking this class. This course focuses on general security concepts, communication security, infrastructure security, basics of cryptography, and operational organizational security. Students will be required to complete computer-based assignments inside and outside of class. Students should have a basic understanding of computer networking prior to enrolling in this class. BILLABLE CONTACT HOURS: 4"
CIS 1610,Data Security,4,"This course is focused on the structure of data and database systems, their vulnerabilities to cyber attacks, and the proper techniques required to protect these systems from damage. Material covered will include: analysis of database-related malware; data system architecture; database system installation and configuration; data access controls and authentication; data security tools and devices; and security testing and auditing. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 4"
CIS 1620,Introduction to Cryptography,4,"This course is focused on basic techniques of encryption and decryption and their application to computer security. Topics covered will include: basic number theory and finite field arithmetic used in cryptography; symmetric ciphers; asymmetric ciphers; block and stream ciphers; implementation of popular encryption algorithms (e.g., AES); hash algorithms; digital signatures; and key management and distribution. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 4"
CIS 1630,"Security Policy, Legal, Ethics and Compliance",3,"This course provides a comprehensive introduction to the identification, selection, assessment, and continuous monitoring of management controls that provide a cyber security governance structure throughout an organization and its supply chain. The course will emphasize security policies and frameworks, their organizational implications, to the psychology, ethics, and legal considerations of their implementation. BILLABLE CONTACT HOURS: 3"
CIS 1720,Multimedia Data Management,4,"This course will give students a broad foundation in issues surrounding multimedia, including the role of and design of multimedia systems which incorporate digital audio, graphics and video, underlying concepts and representations of sound, pictures and video, data compression, transmission and storage, integration of media, multimedia authoring, and delivery of multimedia. Course will also include industry overview, societal issues, cultural implications, visual literacy and career opportunity. The students will be required to complete computer-based assignments inside/outside of class. BILLABLE CONTACT HOURS: 4"
CIS 1721,Web Design II,3,"This course will provide students with intermediate to advanced skills in web publishing focusing on abilities to design web pages with variations in web browsers in mind. Students will continue to work with a web design editing tool and create pages that include forms, validation, and cascading style sheet based design layout. Students will create a website that is ADA (American Disabilities Act) compliant. Students should be familiar with elementary word processing and MS Windows file management techniques prior to enrolling in this class. Students will be required to complete computer-based assignments inside/outside of class. BILLABLE CONTACT HOURS: 3"
CIS 1722,Web Animation,3,"This course will provide introductory level knowledge of effectively working with vector based design applications aimed at the creation of animation, games, and interactive components for use on the internet. Students will focus on the creation of basic animation and navigation components for use on web sites as well as for projects aimed at offline use. Students taking this course should have basic Windows background and general knowledge of internet technologies. BILLABLE CONTACT HOURS: 3"
CIS 1801,Special Topics I: Network Remediation,3,Network Remediation. BILLABLE CONTACT HOURS: 3
CIS 1802,Special Topics I: Introduction to Cybersecurity and Risk Management,3,Introduction to Cybersecurity and Risk Management. BILLABLE CONTACT HOURS: 3
CIS 1803,Special Topics I,1,Students will be introduced to a particular contemporary topic or issue in information science that is relevant in today's environment. Refer to the specific section using OCC's online system for current topics. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 1 - 4
CIS 1804,Special Topics I: Macro Media Director,4,Macro Media Director. BILLABLE CONTACT HOURS: 4
CIS 2111,Systems Analysis and Design (UML),4,"Students should be familiar with the basics of both word processing and Windows file management techniques before enrolling in this course. Students will survey and practice the techniques used by system analysts and programmers in the analysis and design of computer-based business information systems with focus on the Unified Modeling Language (UML). Both traditional and object-oriented methods will be presented. System and object-oriented development life cycles (SDLC and ODLC) and subjects in computer-aided software engineering (CASE) such as project management, requirements modeling, data flow and entity relationship diagrams (DFD and ERD) and data dictionaries are among the included topics. Students will be required to complete computer-based assignments inside/outside of class. BILLABLE CONTACT HOURS: 4"
CIS 2131,Python Programming,4,"The course will introduce the fundamental techniques and syntax for understanding, designing, constructing, debugging, and testing object-oriented programs using the Python programming language. The structured programming basics of process, selection and iteration will be covered as well as primitive and complex data typing, methods, parameters and input/output. Fundamental object-oriented concepts of classes, methods, abstraction, encapsulation and inheritance will also be introduced. Students will be required to complete computer-based assignments inside/outside of class. Students should have elementary algebra skills and be familiar with both elementary word processing and file management techniques prior to enrolling in this class. BILLABLE CONTACT HOURS: 4"
CIS 2141,R Programming for Data Science,4,"This course will teach students how to program in R for effective data analysis; how to install and configure software necessary for a statistical programming environment and describe generic programming language concepts as they are implemented in a high-level statistical language. The course covers practical issues in statistical computing which includes programming in R, reading data into R, accessing R packages, writing R functions, and debugging R code. Students will learn data structuring, transforming, visualizing, and modeling through hands on exercises. Students should be familiar with both elementary word processing and file management techniques prior to enrolling in this class. BILLABLE CONTACT HOURS: 4"
CIS 2151,JAVA Programming,4,"This course is designed to introduce the student to the essentials of Java, utilizing an Integrated Development Environment (IDE) for practical experience in coding, debugging, and running applications. The curriculum covers fundamental programming concepts including data types, variables, control statements, and file Input/Output (I/O), alongside an introduction to arrays and Object-Oriented Programming (OOP) principles like encapsulation, inheritance, and polymorphism. Students will also gain hands-on experience in developing Graphical User Interface (GUI) applications using a popular GUI framework. Emphasizing critical thinking, the course prepares students to tackle programming challenges effectively, laying a solid foundation for further learning and professional development in the field of software engineering. BILLABLE CONTACT HOURS: 4"
CIS 2232,Fundamentals of System Support,4,"Students will be introduced to the basic software and hardware concepts and facilities needed for simple support tasks. Topics covered include system boot sequences, disk partitioning, disk fragmentation, system configuration files, types of memory and memory management, basic OS commands and batch file construction. Emphasis is given to the Windows OS relationships and facilities. Hardware factors related to system and software evaluation, selection, purchase and installation are presented. Students will be required to complete computer-based assignments inside/outside of class. BILLABLE CONTACT HOURS: 4"
CIS 2241,Discrete Structures,4,"This course provides an introduction to discrete structures, covering topics such as mathematical logic, set theory, trees, matrices, and graphs, as they apply to computer science, data science, and software engineering. Programming applications of matrices as used in computer science will be covered. BILLABLE CONTACT HOURS: 4"
CIS 2252,C++ Programming,4,"Students should have a basic understanding of general programming concepts and techniques prior to enrolling in this class. Students will be instructed in the syntax and semantics of the ANSI C++ language. Topics covered include control structures, arrays, pointers, strings, dynamic memory management, class definition and object-based development, file I/O, overloading, exception handling, and template libraries. Students will be required to complete computer-based assignments inside/outside of class. BILLABLE CONTACT HOURS: 4"
CIS 2333,Web System Administration,4,"This course focuses on the operation and administration of Web application servers such as Apache HTTP, IIS, Tomcat and WebSphere. Students will study the basic structure and function of Web servers as well as the common tasks and services performed by administrators. Topics include Web protocols and related networking; Web server installation and configuration; integration with other essential services such as email, database management, file transfer, domain name services, and authentication; security; monitoring and performance; and virtualization. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 4"
CIS 2353,Data Structures,4,"Students will investigate the programming techniques and theories involved in implementing linked lists, queues, stacks and tree structures. Recursion, searching techniques and sorting algorithms will also be considered. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 4"
CIS 2434,Introduction to Linux and Unix Administration,3,Students should be familiar with elementary word processing and basic computer concepts prior to enrolling in this course. This hands-on class covers the concepts related to Linux/Unix installation and system administration. Students will install and administer a Linux/Unix operating system using a virtual machine software product. It is intended for students who plan to work as Linux/Unix system administrators or for those who plan to take one or more certification tests as part of their professional preparation. Students will be required to complete computer-based assignments inside/outside of class. BILLABLE CONTACT HOURS: 3
CIS 2454,Full Stack Web Development,4,This course focuses on design and implementation techniques for Web-based application software. Server-side software design and development techniques associated with Web Developer job skills will be emphasized. Topics to be covered will include: Web application architecture; design patterns and application frameworks; PHP language basics; Asynchronous JavaScript and XML (AJAX)-based request processing; and Web application security. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 4
CIS 2515,Database Design and Management with Oracle SQL,4,"This course will focus on design and management of database environments using Oracle SQL and associated Oracle technologies. Topics include enterprise information resource planning and object-oriented and entity-relationship data modeling methodologies, normalization and the relational model, logical and physical database design, and implementation, population and processing of a relational database for data access, report generation, database definition, data manipulation, and access control. Oracle-specific materials used in this course are designed to prepare students for an Oracle Database SQL exam which is the first exam required to become an Oracle Certified Associate or Oracle Certified Professional. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 4"
CIS 2535,Microsoft Windows Server Administration,3,"Students should be familiar with the basics of both word processing and Microsoft Windows file management techniques and basic hardware, software, and network operating system, architecture, and protocol concepts needed for simple support tasks prior to enrolling in this course. Concepts of electronic business communications and local area networks will be covered. The Microsoft Windows Server operating system will be used and studied in this course. Installation of network operating system, setup of users and groups, files and folder trustee rights, and console management will be covered. Students will be required to complete computer-based assignments inside/outside of class. This course covers material in and prepares students for the first part of Microsoft's MCSA and MCSE certification tracks. BILLABLE CONTACT HOURS: 3"
CIS 2541,Introduction to Machine Learning,4,"This course provides an introduction to fundamental machine learning topics in the context of data science. Students will learn fundamental examples and applications of machine learning, and types of machine learning systems, including supervised, unsupervised, semi-supervised, and reinforcement. Discussion of major challenges and solutions will be covered as well. BILLABLE CONTACT HOURS: 4"
CIS 2616,Database Application Design and Development with Oracle PL/SQL,4,"This course will focus on design and development of database applications using Oracle PL/SQL, Oracle development tools, and use of Oracle XML data types for implementation of PL/SQL programs, procedures, functions, packages, and triggers. Oracle-specific materials used in this course are designed to prepare students for the Oracle Program with PL/SQL exam which is the second exam required to become an Oracle Certified Associate or Oracle Certified Professional. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 4"
CIS 2636,Network Administration,4,"This course is designed for Information Technology professionals who want to learn advanced topics in network administration. Areas covered include topics like routing protocols, congestion control algorithms, Quality of Service. The student will also be exposed to network security, trouble shooting networks, remote access technologies like VPN and some router switch configuration. Students will be required to complete computer-based assignments inside/outside of class. BILLABLE CONTACT HOURS: 4"
CIS 2637,Big Data and NoSQL Systems,3,"This course is focused on the architecture, design, implementation and support of Big Data systems and non-traditional information retrieval techniques (i.e. techniques that do not use structured query languages). Topics covered include: characteristics and analysis of big data; big data life cycle; big data platforms and highly distributed file systems; big data processing and storage technologies; and NoSQL. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 3"
CIS 2656,Visual Basic.NET Programming,4,"This course focuses on software design and development techniques with the Visual Basic .NET programming language. Topics to be covered will include: Overview of the Microsoft .NET architecture; user interface forms and controls; variables, arrays, procedures, and control structures; object-oriented programming techniques; exception handling; data access with ADO.NET; and simple integration with Web technologies. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 4"
CIS 2737,Database Administration,4,The purpose of the Database Administration course is to train students on typical activities performed by a database administrator (DBA) and on issues important to efficient performance of a database. The course will involve significant hands-on and lab work using the Oracle and/or MySQL server DBMS. Students will be required to complete computer-based assignments inside/outside of class. BILLABLE CONTACT HOURS: 4
CIS 2757,C# Programming,4,"Students should have a basic understanding of general programming concepts and techniques prior to enrolling in this class. This course focuses on the design and implementation of software using the C# programming language. Students will learn how to develop programs that utilize classes and objects, arrays, graphical user interfaces, event-driven programming and exception handling. Visual Studio .NET will be used as the primary integrated development environment. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 4"
CIS 2777,Introduction to Applied AI,4,"This course explores the foundational principles of artificial intelligence (AI), focusing on practical applications in various industries. Students will engage with Large Language Models (LLMs) for tasks like text generation and summarization, delve into prompt engineering techniques, and understand the creative potential of Generative AI technologies such as GANs and VAEs. Through hands-on projects, this course emphasizes critical thinking and real-world problem-solving, preparing students to effectively apply AI concepts and tools in diverse settings. BILLABLE CONTACT HOURS: 4"
CIS 2818,Mobile Application Development (Android),4,This course focuses on the design and implementation of wireless handheld application software on the Android platform for business and personal use. Students will use the Android Studio integrated development environment (IDE) to develop and test application software. Development techniques will focus on operational aspects of mobile devices that distinguish them from PCs and general computing platforms. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 4
CIS 2838,System Security,4,"This course is designed for aspiring security professionals, system or network administrators, or other information technology professionals who want to learn about computer security. Being a part of two courses, this part focuses on the security engineer who needs to worry about the attacks used by hackers and the defenses against them. The course makes an effort to understand defenses against Reconnaissance, Scanning, Gaining Access, Maintaining access and covering tracks. Last but not the least, the course covers computer ethics. The Students will be required to complete computer-based assignments inside/outside of class. BILLABLE CONTACT HOURS: 4"
CIS 2845,Computer Forensics,4,"With ever growing reliance on computers for every day life projects, and increased focus on security and breach of security and privacy, there is a need for a course which can help security professionals and law enforcement agencies learn ways to investigate security breaches. This course is designed to introduce a variety of operating systems investigation techniques, incident response tactics, and legal issues. The course helps learn forensic techniques and tools for both Windows and Linux investigations. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 4"
CIS 2850,Introduction to Graphics Modeling Software,4,"This course equips students with the foundational skills necessary for 3D design and animation for games. The course will also provide information about Blender user interface, creating and manipulating basic shapes, and fundamental 3D modeling terminology and techniques. The course further delves into applying materials and textures to 3D models, utilizing lights, shadows, and cameras to enhance visual storytelling, and exploring the basics of sculpting tools for detailed model creation. Animation principles, including keyframing and the use of dope sheets, are also covered to bring models to life. The course encourages critical thinking throughout, promoting learning and preparing students for both practical application for games, and more in-depth exploration of the topics within the course. BILLABLE CONTACT HOURS: 4"
CIS 2858,Cloud Native Systems and Integration,4,"This course focuses on design and implementation strategies for Cloud-native architecture and technologies which are an approach to designing, constructing, and operating workloads that are built in the cloud and take full advantage of the cloud computing model. Topics to be covered will include: Web middleware-related technologies; multi-tier application frameworks; Representational State Transfer (RESTful) Web services; and Cloud Computing services. Students will use a popular Integrated Development Environment (IDE) tool to create and integrate Web application components. Completion of computer-based assignments inside and outside of class will be required. BILLABLE CONTACT HOURS: 4"
CIS 2859,Foundations of Game Software Development,4,"Students should have a basic understanding of object-oriented programming prior to enrolling in this class. This course focuses on the fundamentals and techniques of game software development. Students will use a popular game engine and associated software tools to learn how various elements of games are created, integrated into a system, and used in game play. Game system elements include: game engine functions; scripts; graphical interface; models; terrains and worlds; textures; sound; and support infrastructure. Students will also apply mathematical foundations used in computer graphics. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 4"
CIS 2862,Game Design,3,This course is focused on the essential principles of designing game software. The philosophy of video games as a form of entertainment as well as important design concepts that feature player-centric approaches will be explored. Other topics to be covered include: the genres of games; design components and processes; game analysis frameworks; storyboarding; creative and expressive play; character development; storytelling and narrative; game play mechanics; defining appropriate physical models and game worlds; and level design. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 3
CIS 2878,DevOps Engineering,3,"This course delves into the principles and practices of DevOps, emphasizing its crucial role in modern software development and deployment lifecycles. Through a comprehensive exploration of tools, methodologies, and collaborative frameworks, students gain proficiency in integrating development and operations teams effectively. Key topics include declarative deployment, version control, implementation of CI/CD pipelines, and Infrastructure as Code (IaC) principles. Students engage in practical exercises to reinforce their understanding of DevOps concepts and their application in real-world scenarios. BILLABLE CONTACT HOURS: 3"
CIS 2980,Computer Service Technologies & Techniques A+,4,"This course provides the necessary preparation to take the industry standard Core Hardware Certification exams. Topics studies include, but are not limited to: core hardware requirements, installation, configuration and upgrading, diagnosing and troubleshooting, preventive maintenance, motherboard/processors/memory, basic networking and security. Students will be required to complete computer-based assignments outside of class. Note: certification exams are administered and charged separately by an outside agency. BILLABLE CONTACT HOURS: 4"
CIS 2991,Software Engineering Capstone,3,This course is focused on development of material for a personal 'software' portfolio that may be used to support employment opportunity applications. Common tools and techniques used in work environments as well as typical workplace processes will be explored with the purpose of preparing students for employment as software developers. Students will be required to complete computer-based assignments inside and outside of class. BILLABLE CONTACT HOURS: 3
CMN 1100,Introduction to Construction Management,3,"This is an introductory course designed to demonstrate the basic structure of, and management within, the construction industry. Class discussions will include, but are not limited to, construction project delivery systems, construction business environments, estimating, planning/scheduling, law and contracts. BILLABLE CONTACT HOURS: 3"
CMN 1200,Construction Building Systems and Materials,3,"This course is designed to convey the types of building systems found in the construction industry. Those systems include, but are not limited to structural, non-structural, and those considered necessary to mechanical, electrical, plumbing, and support equipment. This course will include both lecture and related laboratory experience. BILLABLE CONTACT HOURS: 3"
CMN 1250,Construction Applications,3,"This course will investigate the various construction applications across the residential, commercial, industrial, heavy-highway and infrastructure industry sectors and will include: building codes, building permit processes, materials, building technologies, construction equipment and tools. BILLABLE CONTACT HOURS: 3"
CMN 1300,Construction Surveying,3,This course is designed to help the student recognize and apply procedures and technology to basic construction surveying. The student will experience both classroom and hands on experience with construction surveying equipment. BILLABLE CONTACT HOURS: 3
CMN 1400,Construction Safety,3,"This course is designed to discuss all aspects related to safety in the construction industry and how it applies to management. Through course activities and discussions, students will develop a safety program using existing OSHA and MIOSHA industry standards. BILLABLE CONTACT HOURS: 3"
CMN 1500,Construction Drawings,3,"This course is an introductory construction print reading course with emphasis on the following, but not limited to, topics: drawing symbols, drawing organization, drawing development, basic blue print reading and terminology, beginning material quantification methods, and drawing basic construction drawings and sketches. The course will integrate both lecture and drawing/reading labs. BILLABLE CONTACT HOURS: 3"
CMN 1700,Quantitative Analysis of Construction Drawings,3,"This course is designed to teach students how to quantify and organize information needed for the construction bidding process. Emphasis is placed on how to quantify building materials, labor and equipment based on common industry practices. BILLABLE CONTACT HOURS: 3"
CMN 2100,Construction Contracts and Administration,3,"This course will outline the specific types of construction contracts and how they are used throughout the industry. Specification interpretation and its role in the contract process will also be defined. Students will be introduced to specific contract issues such as, but not limited to, the shop drawing process, bid packages, Master format, ethics, regulations and laws regarding different types of contracts and labor issues. BILLABLE CONTACT HOURS: 3"
CMN 2300,Construction Law,3,"This course is designed to outline the laws and regulations associated with the construction industry, construction contracts and administration. Areas of discussion will also include the implementation of defined laws to actual construction projects and the implications that may be included. BILLABLE CONTACT HOURS: 3"
CMN 2400,Construction Planning and Scheduling,3,This course is designed to introduce and demonstrate the various construction planning and scheduling techniques used by construction managers. BILLABLE CONTACT HOURS: 3
CMN 2500,Construction Estimating and Bidding Techniques,3,"This course will explore topics pertaining to the processes of construction estimating and bidding techniques. Those topics will include, but not limited to, the discussion and exploration of the identification and quantification of construction materials, labor and equipment for the construction bidding process. The use of computer estimating programs, industry standards and cost data publications will be used to develop estimates. BILLABLE CONTACT HOURS: 3"
CNS 1100,Orientation to College,1,"This course promotes a positive start to the college experience by providing opportunities to explore college while discovering and practicing personal strategies for success. Students will gain an understanding of the skills necessary to make a successful transition to college. Students will establish personal and academic goals and become aware of the obstacles that may prevent them from reaching their goals. Students will learn about college life, internal and external resources and develop communication skills that promote success. Campus technology beneficial to the college learner will be explored. BILLABLE CONTACT HOURS: 1"
CNS 1120,Enhancing Self-Esteem,2,"This course is designed to assist students in improving their self-esteem. Through a series of individual and group experiences, students will have the opportunity to develop an understanding of what self-esteem is and how it is developed, assess their current level of self-esteem, identify thought and behavioral patterns that impact their sense of self-worth, and develop strategies to improve and maintain positive selfesteem. BILLABLE CONTACT HOURS: 2"
CNS 1150,Career Planning,2,"This interactive career planning class will encourage students to explore their abilities, interests, skills, values, and other aspects of self. Emphasis is placed on understanding the career decision-making and goal-setting processes while utilizing current technology for career research and job search skills. In addition to educational planning, students may gain an understanding of how to apply this knowledge in an everchanging world. BILLABLE CONTACT HOURS: 2"
CNS 1160,Personal Assertiveness,2,"This course is designed to demonstrate techniques of direct, honest, and appropriate expression of feelings, opinions, and beliefs. Differences between aggressive, nonassertive, and assertive behaviors will be studied and practiced. Methods of self-expression that encourage direct, honest communication will be studied and practiced. BILLABLE CONTACT HOURS: 2"
CRJ 1010,Introduction to Criminal Justice,3,"The student will explain the role of the police, courts, and confinement facilities in modern society and discuss the need for criminal justice. He or she will identify constitutional restrictions placed on the law enforcement effort, study the organizational structure of police agencies, and define terms used in the processes of justice, the court system, and related agencies. In addition, the student will identify current police and community relations problems, recognize trends in modern policing, and methods applicable to improving the criminal justice system. Students will define their educational and employment objectives. BILLABLE CONTACT HOURS: 3"
CRJ 1030,Police Communications,3,The student will learn the importance of criminal justice communications. The course will include report writing and public speaking skills. The students will learn to prepare and write accurate incident reports. The course will include the procedure to follow when preparing for public presentation including crime prevention presentations and testifying in a moot court case. The course will also explore the value of the micro-computer in the communications process. Students will learn how to develop and improve their interpersonal communication skills. BILLABLE CONTACT HOURS: 3
CRJ 1050,Introduction to Security and Risk Management,3,"The student will describe the organization structure and function of industrial security units. The student will identify methods, procedures, and security operations used to protect plant employees, property, facilities, and defense industries. The student will also define legal and technical problems unique to physical security functions. BILLABLE CONTACT HOURS: 3"
CRJ 1060,Introduction to Corrections,3,"This course is an introduction to the historical and philosophical development of corrections. The legal process will be defined at various levels, including the sentencing alternatives. The correctional process related to probation, imprisonment, and parole will be defined and critiqued. The rights of prisoners and major court cases relative to these rights will be explained. The history and status of community-based corrections will be explained. The role of the corrections officer and the future developments of the corrections system will be described. BILLABLE CONTACT HOURS: 3"
CRJ 1070,Introduction to Forensic Science,3,"This course will familiarize students with the basic principles and uses of forensic science in the investigation of criminal activity. This course will introduce various methodologies and applications used in the forensic context. The course will review the basic applications of the biological, physical, and chemical sciences to questions of evidence and law. Subject matter includes: crime scene investigation; collection; preservation and analysis of physical evidence. Students should gain a basic understanding of the capabilities and limitations of the forensic sciences as they are applied at the crime scene and the forensic laboratory. BILLABLE CONTACT HOURS: 3"
CRJ 1110,Police Patrol Administration and Procedures,3,The student will explain the purposes and importance of police patrol operations and the reasons for patrol coverage. The student will identify and analyze types and methods of police patrols for patrol distribution. The student will study patrol functions as related to other police activities. BILLABLE CONTACT HOURS: 3
CRJ 1120,Criminal Law and Administration of Justice,3,"The student will identify and define the elements of proof required to develop a criminal case for violations against the criminal code. The student will identify processes, officials, and organizations involved in the administration of justice and define the elements of criminal intent, sources of law, and criminal responsibilities. BILLABLE CONTACT HOURS: 3"
CRJ 1220,Criminal Evidence and Procedure,3,"The student will identify the basic rules of evidence applicable to the offender as related to the operational level of law enforcement. The student will draw a distinction between admissible and inadmissible evidence and apply the rules of admissibility to the laws of arrest, reasonable force, search and seizure, and other related legal procedures. BILLABLE CONTACT HOURS: 3"
CRJ 1400,Introduction to Homeland Security,3,"This course will focus on a comprehensive, up-to-date overview of homeland security from an all hazards perspective; to include man-made, natural and technological disasters, as well as intentional threats of domestic and international terrorism, and weapons of mass destruction. Students will review the roles and responsibilities of government agencies, non-governmental organizations and individual citizens in homeland security. BILLABLE CONTACT HOURS: 3"
CRJ 1401,Mass Casualty Resilience,3,"This course will focus on a specific set of skills to enhance security, prevent, respond, and to recover from acts of terrorism involving mass casualties, as well as the full range of natural, technological, and man-made disasters. Topics covered will include risk and threat assessment, planning and strategies, and the tools necessary to coordinate and facilitate resilience before and after mass casualty incidents. BILLABLE CONTACT HOURS: 3"
CRJ 1402,Homeland Security and First Responders,3,This course explores the unique role of the local first responder. This course covers the common elements of disaster response and the roles of each first responder discipline in the response and recovery process. Course emphasis is on the actions and procedures at the scene where decisions are made using the Incident Command System. BILLABLE CONTACT HOURS: 3
CRJ 1403,Introduction to Intelligence for Homeland Security,3,"This course will define and discuss the US Intelligence Community and National Intelligence strategy. Topics include the intelligence process, collection, analysis, strategy, and impact on local, state, tribal, and federal authorities. BILLABLE CONTACT HOURS: 3"
CRJ 1404,Terrorism Analysis,3,"This course examines the phenomena of terrorism and its impact on the USA. The course examines the emergence of leaderless terrorism, a loose network of groups with common goals apparently acting in isolation towards similar ends. The course will conclude with discussions on fighting terrorism in the USA that include the potential loss of civil liberties and other obstacles. BILLABLE CONTACT HOURS: 3"
