course_code,course_name,credit_hours,description
ARTS 265,Introduction to Film,3,"The course is an introduction to the language, structure, history and narrative technique of film as a distinctive art form. Coursework includes the reading of film theory and criticism, as well as viewing, discussing and critically writing about short and feature length films by major international directors. Semesters Offered: every semester Course Goals/ Objectives/ Competencies: Goal 1: Analyze American commercial cinema’s role in artistic expression. Compare forms of cinematic artistic expression. Examine film as historical and contemporary cultural artifact. Goal 2: Examine the commercial filmmaking process. Define terms used in the filmmaking process. Analyze techniques used in the filmmaking process. Explain the roles of personnel in the filmmaking process. Goal 3: Analyze film as an artistic expression. Demonstrate the vocabulary necessary to explain film as an artistic expression. Write critical analyses of films. Explain the relationship between filmic medium and narrative structure."
ARTS 270,Art Entrepreneurship,3,"This course is designed to introduce and explore the basic skills needed to enter into a variety of artistic entrepreneurial avenues. Along with acquiring practical business concepts, this course covers starting and managing an art and design business venture and will include contemporary management practices. Through an introduction of business, legal, and marketing issues relevant to commercial art and design, students will gain insight into copyrights, contracts, and negotiation concerns, while developing the basic hands-on skills needed to face the challenges of operating a successful business. Semesters Offered: spring semesters Course Goals/ Objectives/ Competencies: Goal 1: Evaluate the business of art & design. Summarize the role of an independent artist as a business. Describe the practical and legal difference between an artist as an employee and an independent contractor. Demonstrate effective methods for managing a small art and design business. Goal 2: Describe finances and record keeping for an art & design business. Demonstrate the process of starting a small business. Explain the purpose of recordkeeping in business. Identify and organize financial information related to an art or design business. Goal 3: Document the legal implications of an art and design business. Identify the basic intellectual property issues and legal protections of copyright, trademark, publicity rights, and privacy rights. Explain the function of a contract and identify common issues in business agreements. Communicate a simple and specific business agreement in writing. Goal 4: Articulate marketing and promotions for an art & design business. Explain the role of marketing communication in enhancing customer service. Explain the role of ethical conduct in marketing. Demonstrate the creation of a marketing plan."
ARTS 271,Study Abroad: Arts,3,"This short-term study abroad course allows students to experience other countries, developing a sense of diversity, cultural perspective, and regional awareness. Prior to departure, students will engage in general and discipline specific preparation. ARTS271 students will examine the influence art has on culture. Students will explore differences and commonalities between the United States and country(ies) visited through observation and participation in structured activities while in the host country. Upon returning, students will reflect on the impact and value of the study abroad experience. Semesters Offered: summer semesters Course Goals/ Objectives/ Competencies: Goal 1: Demonstrate knowledge of the host country. Define shared components of cultures. Recognize the various aspects of host country’s values. Describe subcultures of the host country. Describe the influence of culture on human behavior and communication. Goal 2: Engage as a global citizen. Participate in various cultural activities. Describe differences and commonalities. Demonstrate appreciation of the host country’s life ways. Goal 3: Relate study abroad experience into one’s personal and professional life. Articulate the value of study abroad experience. Reflect on one’s own cultural identity. Express the impact on your world view. Goal 4: Demonstrate an understanding of the influence that the arts have on culture. Identify host country’s traditional and contemporary artists and aesthetic practices. Summarize host country’s significant creative movements. Interpret host country’s traditional and contemporary artistic and aesthetic practices. Interpret host country’s contemporary artistic and aesthetical practices Express how the study abroad experience impacts your artistic and aesthetical practices."
ARTS 275,Portfolio,3,"In this capstone course, students will develop and assemble their best work into a cohesive, relevant presentation format for the purpose of securing career-oriented employment or preparing for the college transfer process. Students will explore related media technologies in the construction of their digital portfolios, with an emphasis on thematic development, form to content, creative resumes, letter-writing, and self-promotion, while focus on matching individual presentations to specific career goals. As the final course outcome, students will build their own digital portfolio or website that acts as an individual portfolio presentation. Semesters Offered: spring semesters Course Goals/ Objectives/ Competencies: Goal 1: Construct a professional resume & portfolio. Assemble their best work into a cohesive digital presentation designed for obtaining. employment in their chosen discipline - OR - assist in the college transfer process. Compose and format a professional resume, cover letter, and/or letter of intent specific to their discipline. Goal 2: Acquire interviewing abilities. Summarize professional interviewing skills. Participate and interact in a practice interview scenario. Goal 3: Demonstrate knowledge of self-marketing & promotion. Explain artists tools of promotion. Explain the role marketing has in the field of art and design. Develop a plan of action for seeking employment and/or marketing their work."
,,,"Under the supervision of the College, instructor, and work-site supervisor, students will further develop their skills and gain real-world training within a paid or non-paid fieldwork experience. Variable credit may be earned dependent upon the number of work hours available from the employing organization. A student may sign up for as many internships as desired; however, only 3 credit hours can be applied specifically toward the Digital Arts A.A.S. degree. This course is offered on a successful/unsuccessful basis. This course will run as needed. Priority is given to students enrolled in the A.A.S degree and/or those who have completed a minimum of 12 credit hours in ARTS/DART. Student must have a GPA of 2.5 or better. Semesters Offered: as needed Course Goals/ Objectives/ Competencies: Goal 1: Display the ability to work professionally as an artist and/or designer. Engage in on-the-job professionalism. Illustrate the ability to self-manage. Demonstrate practical application of skills learned."
ASTR 130,Introduction to Astronomy (Lecture Only),3,"This is an introduction to the science of Astronomy. The course focuses on the information humans can gather from observations of the skies and how scientific conclusions are drawn. Topics covered include the visible sky, the solar system and exoplanets, stars and their life cycles, galaxies, and the large-scale structure of the universe. NOTE: One or more required field trips may take place outside of class time. Semesters Offered: Fall Semester Course Goals/ Objectives/ Competencies: Goal 1: Incorporate scientific methodologies into investigations and predictions. Differentiate scientific statements, hypotheses, models, and theories. Distinguish whether given statements are scientific in nature or pseudoscientific (for example, distinguish astronomy from astrology.) Comprehend the point of the scientific method in testing and refining hypotheses to explain the world around us. Demonstrate proficiency in the use of scientific notations and approximations to orders of magnitude. Demonstrate proficiency in conversion of units. Goal 2: Generalize the use of coordinate systems and key sky markers to the celestial sphere. Explain why astronomers use two primary coordinate systems. Describe the difference between the two primary Astronomical Coordinate Systems (Local-Horizon and Equatorial). Determine the Local-Horizon coordinates of an object in the sky for different locations on Earth from the object’s Right Ascension and Declination coordinates. Correctly identify and name 20 Constellations and Asterisms visible from Sidney, MI by the visible pattern. Correctly identify 10 significant or bright stars visible from Sidney, MI. Locate the ecliptic plane, and visible planets on the celestial sphere. Goal 3: Incorporate the rules of planetary motion to make predictions. Explain the causes of the Seasons. Explain the causes of the Phases of the Moon. Predict Moon phases based on the relative locations of the Sun, Earth and Moon. Predict the rising and setting times for various Lunar Phases based on the relative locations of the Sun, Moon, Earth and the location of an observer on Earth. Explain the phenomena of Solar and Lunar Eclipses. Categorize a Solar Eclipse as either Partial, Total or Annular. Categorize a Lunar Eclipse as either Partial, Penumbral or Total. Describe the contributions made to the science of Astronomy by several important figures including Ptolemy, Nicholas Copernicus, Tycho Brahe, Johannes Kepler, Galileo and Isaac Newton Apply the use of Kepler’s three laws to planetary motion. Goal 4: Summarize the composition and structure of the solar system. Describe the overall structure of the Solar System. Explain the process of solar system formation using the concepts of gravity, conservation of angular momentum and condensation. Categorize a planet as either Terrestrial or Jovian, given some of its major characteristics. Cite the primary attributes of Terrestrial Planets, Jovian Planets, Minor Planets, Asteroids, and Comets. Distinguish Meteoroids, Meteors and Meteorites. Goal 5: Formulate hypotheses of visible objects based on the properties of light. Describe the various characteristics of light waves including terms such as wavelength, frequency, energy, and amplitude. Describe the concepts of Reflection and Refraction. Explain why lenses and mirrors are used in telescopes. Identify the important optical components of a Refractor Telescope and a Reflector Telescope. Differentiate the use and limitations of Refractor and Reflector Telescopes. Explain the application of the Doppler shift in Astronomy. Explain how atoms absorb and emit light. Distinguish the three basic types of spectra (Thermal, Absorption, and Emission). Goal 6: Summarize the composition, structure, and life cycle of stars. Describe the basic structure of the atom and how it is responsible, through Nuclear Fusion, for powering the Sun. Name the various layers of the Sun from the core to the corona and solar wind. Explain, in general terms, the methods used for stellar classification. Relate the temperature and size of a star to its luminosity. Identify a star’s type based on its location on the Hertzsprung-Russell Diagram. Describe the process of stellar evolution and the role that mass plays in the life cycle of a star. Explain how Neutron Stars, Pulsars, and Black Holes are formed. Goal 7: Analyze the history of the universe based on observations of its large-scale structure. Discuss the scale of the Milky Way Galaxy and compare it to that of the Solar System. Categorize a galaxy as either Spiral, Barred-Spiral, Elliptical or Irregular. Name the theory that explains the Origin, Structure and Fate of the Universe. Cite the major epochs in the evolution of the Universe. Interpret stellar motion plots to infer the structure of extra-solar planetary systems. Differentiate the various major methods used to detect extra-solar planets. Employ the Drake Equation to estimate the number of communicative civilizations in our galaxy."
ATMN 110,Electrical Circuit Analysis,3,"This course teaches fundamentals of AC/DC electrical systems used for power and control in industrial, commercial, agricultural, and residential applications using the Amatrol training system. Students learn industry-relevant skills included in subject areas such as Basic Electrical Circuits, Electrical measurement, Circuit Analysis, Inductance and Capacitance, Combination Circuits, and Transformers. Also introduced in this class is Electric Relay Control and relay logic control circuits used in industrial applications. Ladder Diagrams are explained and learners connect, operate, and design a ladder diagram using one or more logic elements. Additional concepts include sequencing control, including relay operation, relay application, limit switch operation and application; and timers and advanced systems including time-delay relays, multiple cylinder control, and machine modes of operation. Semesters Offered: fall and spring semesters Course Goals/ Objectives/ Competencies: Goal 1: Assemble basic electrical circuits using standard components. Use an AC tester to check a wall outlet for electricity. Connect and operate a power supply. Connect and operate a circuit using three types of manual switches. Connect and operate an electrical with a resistor. Connect and operate an electrical with a buzzer. Connect and operate an electrical with a solenoid. Connect and operate an electrical with a motor. Goal 2: Measure various electrical quantities. Use an analog voltmeter to measure the voltage at a point referenced to ground. Use a DMM to Measure the Voltage of a Point Referenced to ground. Use a DMM to Measure Voltage Drops in Series and Parallel Circuits. Use a DMM to Measure the Electrical Current. Use a DMM to Measure Current in Series and Parallel Circuits. Use a DMM to Measure the Resistance of a Component. Measure the Resistance in Series and Parallel Circuits. Test the Continuity of Wires Using a DMM. Goal 3: Analyze circuits. Calculate Series Resistance Given Each Load’s Resistance. Use Ohm’s Law to Calculate Voltage, Current, and Resistance in a Series Circuit. Calculate the Total Power Used by a Series Circuit. Calculate the Main Line Current in a Parallel Circuit. Calculate the Total Parallel Resistance. Calculate the Total Power Used in a Parallel Circuit. Operate a Circuit Using a Fuse. Test and Replace a Fuse. Operate a Circuit Using a Circuit Breaker. Test and Reset a Circuit Breaker. Goal 4: Calculate inductance and capacitance. Connect and Operate a Relay in a Circuit. Calculate the Total Load on an AC Circuit with Inductors. Discharge a Capacitor. Test a Capacitor with a DMM. Measure the Voltage across a Charged Capacitor. Calculate the Total Load on an AC Circuit with Capacitors. Calculate the Time to Charge and Discharge a Capacitor Goal 5: Combine circuits with various loads. Trace the Current Path in a Combination Circuit. Solve a Combination Circuit. Connect and Operate a Basic Lighting Circuit. Connect and Operate a Ceiling Fan Circuit. Connect and Operate a Rheostat as a Light Dimmer. Design a Voltage Divider Network. Connect and Operate a Voltage Divider Network. Locate a Short Circuit. Locate an Open Circuit. Goal 6: Understand basic principles of transformer operation. Connect and Operate a Transformer. Calculate the Secondary Coil Voltage of a Transformer. Troubleshoot a Transformer by Measuring Continuity. Size a Transformer. Calculate the Current Load on a Transformer. Design a Control Transformer Circuit to Provide a Given Output Voltage. Goal 7: Implement Control Logic circuits. Connect and Operate an AND Logic Control Circuit. Connect and Operate an OR Logic Control Circuit. Connect and Operate a NOT Logic Control Circuit. Connect and Operate a NOR Logic Control Circuit. Connect and Operate a NAND Logic Control Circuit. Read and Interpret the Operation of a Circuit Given a Ladder Diagram. Connect and Operate a Logic Circuit Given a Ladder Diagram. Design a Ladder Diagram Using One or More Logic Elements. Connect and Operate a Circuit Using a Solenoid Valve Given a Ladder Diagram. Design a Control Circuit in a Ladder Diagram Format to Operate a Solenoid Valve. Goal 8: Implement Relay Logic Circuits. Read and Interpret a Basic Ladder Diagram with Detached Symbology. Connect and Operate a Relay to Energize a Fluid Power Solenoid. Design a Logic Circuit that Uses a Relay. Connect and Operate a Relay to Perform a Seal-In Function. Connect and Operate an Event Sequencing Circuit Given a Ladder Diagram. Design a Logic Circuit That Uses a Limit Switch to Sequence an Event. Connect and Operate a Single-Cycle Cylinder Reciprocation Circuit. Connect and Operate a Continuous-Cycle Cylinder Reciprocation Circuit. Design a Continuous-Cycle Cylinder Reciprocation Circuit with a Safety Interlock. Goal 9: Implement Control Devices in Electrical circuits. Connect and Operate a Control Circuit with a Timer Relay. Design a Time-Driven Traffic Light Circuit. Connect and Operate a Control Circuit to Perform an Unloaded Start of a Motor. Design a Control Circuit to Perform a Cylinder Dwell. Design a Control Circuit to Perform Time-Driven Sequencing. Design a Dual Cylinder Sequence Circuit Using One Limit Switch. Connect and Operate a Dual-Cylinder Control Circuit Using Two Limit Switches. Design a Continuous-Cycle Multiple-Cylinder Circuit. Connect and Operate a Circuit Having Both Automatic and Manual Modes of Operation. Connect and Operate a Control Circuit to Simulate a Two-Pushbutton Jog Circuit. Connect and Operate a Two-Pushbutton Jog Circuit That Will Jog Two Cylinders Independently. Design a Continuous-Cycle, Synchronized Cylinder Circuit with a Manual Mode. Goal 10: Compare uses of AC and DC Considerations and Measurements. Differentiate AC and DC voltages. Explore optimum applications for AC and DC power. Operate AC measuring and test equipment. Explore AC as it applies to the electromagnetic Spectrum."
ATMN 140,Industrial Motors and Controls,4,"This course is for those who understand electrical basics and want to learn more about industrial motors and its controls. Included is a study of wiring symbols and diagrams, controls, relay ladder logic, and three-phase power. Motors are also introduced in this course. In addition, limit switches, proximity switches, and use of contactors, reversing contactors, overload protection and variable frequency drives are studied. Semesters Offered: fall and spring semesters Course Goals/ Objectives/ Competencies: Goal 1: Demonstrate proper safety procedures. Explain necessary safety protocols using lockout, tag out procedures. Identify proper safety equipment. (Fuse pullers, meter probes, Pad locks). Demonstrate proper safety procedures in wiring low voltage control and power circuits. Goal 2: Interpret analog relay ladder logic diagrams. Describe proper color codes for indicating wire usage. Describe proper labeling of wiring harnesses. Differentiate types of switches, normally open, normally closed, and automatic switches. Demonstrate proper wiring techniques (one load per rung, etc.). Goal 3: Interpret wiring diagrams. Construct a correctly wired circuit from a wiring diagram. Distinguish between control and power circuits. Demonstrate a low voltage (110v) motor control circuit. Goal 4: Create electrical connections between motors and controls. Use switches and relays to construct a three-wire motor control circuit. Design a motor control circuit to reverse a three-phase motor using a drum switch. Demonstrate proper use of heaters for motor overload protection. Rewire three-phase for motor for low or high voltage operation. Goal 5: Troubleshoot motor circuits using electrical test instruments. Demonstrate proper procedure for determining blown fuses and other safety devices. Interpret motor characteristics such as RPM, torque, horsepower, and electrical requirements. Demonstrate proper procedure for identifying a failed motor and determining an appropriate replacement. Troubleshoot/correct low voltage motor control circuits. Demonstrate the proper use of a voltmeter. Demonstrate the proper use of ammeters and amp clamps. Goal 6: Demonstrate proper use of automatic input devices in relay ladder logic controls. Create circuits to use various input devices including: Limit, pressure, float switches, etc. Demonstrate proper procedure for connecting H.O.A. (Hand-off-Automatic) control logic. Create a sequence control logic circuit. Implement student designed sequence Control Circuit. Goal 7: Build timer controlled circuits using relay ladder logic. Operate student assembled on-delay/off-delay relay ladder logic circuits. Create a motor control circuit to perform time driven circuitry. Create a motor control circuit to perform an unloaded start of a motor. Goal 8: Implement proper use of basic electrical sensors used in relay ladder logic controls. Analyze the characteristics of capacitive vs inductive proximity switch performance. Operate a relay ladder logic control circuit using an inductive proximity switch. Operate a relay ladder logic control circuit using a capacitive proximity switch. Operate a motor control circuit with a photo electric sensor. Create a motor control circuit that will sense a product jam on a conveyor control system. Goal 9: Explore the operation of variable frequency three phase motor drive (VFD). Operate a three-phase motor using the front keypad of a VFD. Operate a VFD for three wire configuration. Operate a VFD for two wire configuration. Operate a VFD to jog a motor. Goal 10: Explore the operation of variable frequency drive for speed and torque control. Control the speed of a three-phase motor using a VFD. Program a VFD to skip undesirable frequencies. Program a VFD to operate a motor above and below its data plate listed RPM. Calculate volts per hertz ratio. Program a VFD to provide a motor with low speed boost. Goal 11: Explore the operation of variable frequency drive for Acceleration Deceleration and Braking. Program a VFD to ramp a motor up to its rated speed. Program a VFD to ramp a motor down from its rated speed to a stop. Program a VFD to provide S curve acceleration to an induction motor. Program a VFD to provide DC injection braking. Goal 12: Create PLC and VFD electrical control wiring. Install a PLC and a VFD into an electrical enclosure. Correctly assemble power, control, and I/O wiring circuits in an electrical enclosure. Correctly assemble a forward/reverse motor control system that uses PLC discrete I/O. Correctly assemble a motor control system using VFD/PLC discrete I/O and interlocked motor control."
ATMN 160,Industrial Control Systems-Allen Bradley,4,"This course will emphasize programmable logic controllers (PLC), their use, selection, setup, and servicing. This course is designed to give the industrial technician/electrician a basic understanding of the Allen Bradley PLC using RSLogix software, its logic functions, its installation, and troubleshooting. In addition, a Human Machine Interface (HMI) is introduced. Semesters Offered: fall and spring semesters Course Goals/ Objectives/ Competencies: Goal 1: Operate PLCs. Open a Processor File using PLC Software. Download a PLC Processor File using PLC programming software. Configure a Serial Communications Driver. Monitor PLC operation using PLC programming software. Run a PLC Processor File using PLC programming software. Stop a PLC Processor File using PLC programming software. Goal 2: Generate basic PLC programming. Convert between decimal and binary. Monitor the status of CompactLogix’s Boolean Tags. Create a CompactLogix project. Configure the I/O of a CompactLogix PLC. Run a Basic Routine using RSLogix software. Goal 3: Implement PLC Motor Control. Design a PLC program to jog a motor. Design a PLC program to control the Start/Stop of a bi-directional motor. Create a BOOL Tag/Array for a CompactLogix project. Design a PLC program to interlock two motors. Design a PLC Program that uses a safety interlock to control the operation of a machine. Develop a Wiring Diagram to Interface a PLC to a Machine Controller. Goal 4: Create PLC Timer Instructions. Revise a PLC Program that Uses an RTO Instruction. Revise a PLC Program that Uses a TON Instruction. Revise a PLC Program that Uses a TOF Instruction. Design a PLC Program that Provides Low Voltage Starting of an Electric Motor. Design a PLC Program that Controls a Centrifugal Air Compressor. Goal 5: Create PLC Counter Instructions. Revise a PLC Program that Uses a Count Up Instruction. Design a PLC Program to Indicate When Preventive Maintenance Should be performed. Revise a PLC Program that Uses an Up/Down Counter Instruction. Enter a PLC Program that Uses an FRD Instruction. Revise a PLC Program that Uses a TOD Instruction. Design a PLC Program that Controls an Adjustable Counting Station. Goal 6: Investigate, configurations, forces, and major and minor PLC faults. Resolve faults indicated by a PLC. Understand concepts of configuration of local and remote I/O busses. Explore safe uses of I/O forces. Create a ladder logic routine utilizing remote analog I/O. Rewrite a relay logic ladder diagram as a PLC ladder logic routine. Goal 7: Investigate RSLogix tag based programming. Understand importance of accurate documentation in tag based programming. Construct a ladder logic program using tag and alias tag identifiers. Integrate “compare functions” into a ladder logic routine. Demonstrate a working ladder logic routine incorporating timers and compare functions. Goal 8: Evaluate various attributes of, function block, structured text, ladder logic, and sequential function programming. Review attributes of function block programming. Review attributes of sequential function programming. Review attributes of structured text programming. Demonstrate re-writing a ladder logic program using structured text programming. Goal 9: Incorporating “add-on” instructions into RSLogix programming. Implement ”add on” instructions. Demonstrate using the “add-on” instruction in an advanced PLC routine. Goal 10: Investigate advanced commands and advanced on-line editing. Investigate, MOV, MCR, JSR, JMP, and LBL commands. Demonstrate safely editing a PLC RSLogix program while in use. Demonstrate a working ladder logic routine incorporating one or more of the commands previously researched. Goal 11: Install I/O cards on an Allen Bradley Compact Logix PLC. Implement the proper wiring of a PLC system given a wiring diagram. Test the operation of a Limit Switch to a Discrete Input Module. Test the operation of an Electronic Sensor to a PLC Input Module. Test the Operation of a PLC Input Module to a Robot Output Module. Test the Operation of a PLC Discrete Output Module to a Robot Input Module. Goal 12: Integrate an HMI device into an Allen Bradley Compact Logix PLC. Revise a ladder logic routine to incorporate an HMI as an input and an output device."
ATMN 165,Industrial Control Systems-Siemens,4,"[Pre- or co-requisite: ATMN 140 ] This course emphasizes the use, selection, set up, and servicing of programmable logic controllers (PLCs), and provides experience in PLC logic functions, installation, programming, networking protocols, remote I/O, and troubleshooting PLC programs and installations. Extensive hands-on training is conducted using Siemens Simatic S7-300 PLC hardware and Siemens Simatic Step 7 programming software. Semesters Offered: as needed Course Goals/ Objectives/ Competencies: Goal 1: Operate PLCs. Open a Processor File using PLC Software. Download a PLC Processor File using PLC programming software. Configure a Serial Communications Driver. Monitor PLC operation using PLC programming software. Run a PLC Processor File using PLC programming software. Stop a PLC Processor File using PLC programming software. Goal 2: Generate basic PLC programming. Convert between decimal and binary. Monitor the status of Boolean Tags. Create a PLC project. Configure the I/O of a PLC. Run a Basic PLC Routine. Goal 3: Implement PLC Motor Control. Design a PLC program to jog a motor. Design a PLC program to control the Start/Stop of a bi-directional motor. Create a BOOL Tag/Array for a PLC project. Design a PLC program to interlock two motors. Design a PLC Program that uses a safety interlock to control the operation of a machine. Develop a Wiring Diagram to Interface a PLC to a Machine Controller. Goal 4: Create PLC Timer Instructions. Revise a PLC Program that uses timing instructions. Design a PLC Program that Provides Low Voltage Starting of an Electric Motor. Design a PLC Program that Controls a Centrifugal Air Compressor. Goal 5: Create PLC Counter Instructions. Revise a PLC Program that Uses a Count Up Instruction. Design a PLC Program to Indicate When Preventive Maintenance Should be performed. Revise a PLC Program that Uses an Up/Down Counter Instruction. Enter a PLC Program that converts BCD to an integer. Revise a PLC Program that converts an integer to BCD. Design a PLC Program that Controls an Adjustable Counting Station. Goal 6: Investigate, configurations, forces, and major and minor PLC faults. Resolve faults indicated by a PLC. Understand concepts of configuration of local and remote I/O busses. Explore safe uses of I/O forces. Create a ladder logic routine utilizing remote analog I/O. Rewrite a relay logic ladder diagram as a PLC ladder logic routine. Goal 7: Investigate tag based programming. Understand importance of accurate documentation in tag based programming. Construct a ladder logic program using tag and alias tag identifiers. Integrate “compare functions” into a ladder logic routine. Demonstrate a working ladder logic routine incorporating timers and compare functions. Goal 8: Install an I/O device Implement the proper wiring of a PLC system given a wiring diagram. Test a Limit Switch to a Discrete Input Module. Test the Operation of an Electronic Sensor to a PLC Input Module. Test the Operation of a PLC Input Module to a Robot Output Module. Test the Operation of a PLC Discrete Output Module to a Robot Input Module. Goal 9: Integrate an HMI device into a PLC. Revise a ladder logic routine to incorporate an HMI as an input and an output device."
ATMN 175,Industrial Networking,2,"This course covers the applicable skills and theory for Ethernet industrial communication networks used on automated lines. Students will explore a wide array of Ethernet topics to gain a strong grasp on the foundational knowledge necessary to understand the function of Ethernet industrial communication networks. Students will develop the skills needed to install, configure, and troubleshoot basic networking hardware peripherals and protocols, such as TCP/IP and Ethernet/IP. Semesters Offered: fall semesters Course Goals/ Objectives/ Competencies: Goal 1: Recognize various network connection methods. Describe wired and wireless connections. Compare computer network topologies Identify the OSI standard model for networking. Goal 2: Implement network connections. Construct wired network connections. Adapt wireless network connections. Goal 3: Compare various network components and protocols. Compare computer network topologies. Characterize routers and switches. Explore TCP/IP IPv6 Ethernet/IP Profinet Profibus Modbus DeviceNet protocols. Goal 4: Configure an industrial network system. Specify industrial automation components. Integrate a managed switch. Troubleshoot common network and control issues. Perform basic maintenance tasks. Goal 5: Prepare industrial network implementations for various scenarios. Specify appropriate hardware and software. Compile security and reliability needs."
ATMN 260,Advanced PLC,3,"This course will add additional depth to the Programmable Logic Controller programming developed in ATMN 160 , along with using the safety functions of a safety rated PLC. This course will also offer more in-depth knowledge with integrating an HMI into an automation work-cell. Integration of a PLC to control Variable Frequency Drives will also be covered. This course uses Allen Bradley Compact Logix PLC, Panelview Plus HMI’s, and Powerflex 525 VFD’s. Semesters Offered: fall semesters Course Goals/ Objectives/ Competencies: Goal 1: Explore PLC control of Safety systems. Characterize the safety issues involved with PLCs. Analyze the need for safe working practices. Explore the use of GuardLogix in PLC routines. Implement safety systems over a networked automation cell. Goal 2: Implement PLC routines to control motor speed controllers. Investigate PLC control of motor speed controllers. investigate the technique of programing PLC routines to manipulate motor speed controllers. Compose PLC routines to integrate with FactoryTalk View. Studio programs to display on an HMI screen. Goal 3: Compose PLC routines to integrate with FactoryTalk View Studio programs to display on an HMI screen. Design Human Machine interface programs. Produce Human Machine interface programs to transfer I/O data to the PLC. Integrate Automation equipment on an Ethernet/IP network to create a functioning automation work cell. Goal 4: Integrate Automation equipment on an Ethernet/IP network to create a functioning automation work cell. Integrate Human Machine interface programs into an automation cell. Lay out an ethernet/ip network using the automation devices needed to create the automation cell. Integrate the automated safety systems into the automation cell. Integrate the automated motor speed controllers into the automation cell."
ATMN 270,Industrial Automation I,3,"This course provides a basic understanding of industrial automation systems, including identification of robotic systems, robotic programming, tooling, peripheral systems, and safety. Semesters Offered: fall semesters Course Goals/ Objectives/ Competencies: Goal 1: Facilitate Safety Identify Danger Zones. Identify Safety Guarding. Identify Safety Devices. Goal 2: Identify Robotic parts and robotic systems Identify Axis labeling of 6 axis robots. Identify Controllers. Identify Teach Pendants. Identify Mechanical Unit. Identify Manipulator. Goal 3: Investigate mechanical limits of robots Explore Individual axis limits. Recognize Physical stops. Explore DCS limits. Recover from axis Singularities. Goal 4: Set-up Robotic Frames Program in World Frame. Program in User/Base Frame. Program in Tool Frame. Goal 5: Identify File Manipulation Systems Perform File Backup. Perform Image Backup. Perform File Restore. Perform Image Restore. Goal 6: Set-up motion programming types Program Joint Movement. Program Linear Movement. Program Circular Movement. Apply Fine Termination. Apply Continuous Termination. Adjust motion speed rates. Goal 7: Set-up program manipulation Demonstrate Inserting. Demonstrate Deleting. Perform Pasting options. Program Jumps. Program Waits. Utilize Inputs and Outputs. Goal 8: Configure Macro Files Implement Manual Functions. Program User Key Enabled."
ATMN 275,Industrial Automation II,3,"This course is a continuation of Industrial Automation I and provides a more detailed understanding of robotic systems. Students will learn programming, file management, and troubleshooting. Semesters Offered: spring semesters Course Goals/ Objectives/ Competencies: Goal 1: Design Fanuc and KUKA motion programs. Devise an advanced Fanuc motion program to perform a given task. Devise an intermediate KUKA motion program to perform a given task. Goal 2: Operate other robotic systems. Demonstrate a motion program on Baxter Robot. Demonstrate a motion program on an ABB Robot. Summarize other robotic programming systems. Goal 3: Review Fanuc vision hardware and software installation Identify robotic components Identify vision system components Execute vision system software installation Goal 4: Review iRVision Camera setup, and calibration. Plan an iRVision Camera setup. Explain iRVision calibration. Model a Vision system incorporated into an automation cell. Goal 5: Design a lighting system for a vision system. Layout a vision lighting system. Construct a lighting system. Test a lighting system. Incorporate a lighting system into an automation cell. Goal 6: Compile a Robotic program using vision. Design an inspection vision process. Design a Fanuc program incorporating an inspection vision process. Design a single-view inspection program. Design a Fanuc program incorporating single-view inspection process. Goal 7: Integrate a robot into an automation work cell. Explain an automation work cell. Associate a network within the automation cell. Engineer an automation process."
ATMN 280,Automation Maintenance,3,"In this course students will learn how to troubleshoot and repair robotic systems. Topics include safety, reading diagrams, troubleshooting, and board and component level repair. Semesters Offered: spring semesters Course Goals/ Objectives/ Competencies: Goal 1: Replace Controller Components. Identify the main board. Replace the main board. Identify the emergency stop board. Replace the emergency stop board. Identify the servo amplifier. Replace the servo amplifier. Identify the power supply unit. Replace the power supply unit. Identify the transformer. Replace the transformer. Goal 2: Investigate Robot Components. Identify robotic motors. Identify serial pulse coders. Replace serial pulse coders. Replace cables. Goal 3: Read Connection Diagrams. Read system block diagrams. Read AC power line connection diagrams. Read DC power line connection diagrams. Read emergency stop circuit connection diagram. Goal 4: Perform mastering on a robot. Reset alarms. Perform mastering methods. Perform calibration. Goal 5: Manipulate Inputs and Outputs. Operate I/O Hardware. Operate I/O Software. Configure I/O. Manually control I/O. Goal 6: Perform Troubleshooting. Troubleshoot power problems. Troubleshoot teach pendent problems. Perform alarm based troubleshooting. Troubleshoot cell interface problems. Use status screens. Goal 7: Repair Robotic Equipment. Perform preventive maintenance. Demonstrate safety procedures before repairing the robot. Decide on parts swapping or repairing the problem. Demonstrate precautions before running the robot. Test repairs and functions."
