course_code,course_name,credit_hours,description
CNSS 115,Cyber Ethics,3,"This course will help students understand the legal, ethical, and societal implications of information technology. Topics will include file sharing, infringement of intellectual property, security risks, Internet crime, identity theft, employee surveillance, privacy, compliance, social networking, and IT responsibility for data and user management. Ethical issues will be discussed entirely from an information technology perspective."
CNSS 130,Introduction to Networks,4,"Employment in information technology, whether in a software or hardware field, requires in-depth knowledge of computers and networks and the vast amount of terminology relating to this area. This course is designed to prepare students very well for both employment and CompTIA network+ certification."
CNSS 150,A plus Computer Maintenance,4,"This course is an introduction to Personal Computer hardware and software. Using a theoretical and hands-on approach, students will learn the skills needed to install, configure, and service hardware, operating systems, and applications. In addition, students will learn to configure stand alone or networked computers for reliability and security. This course maps to CompTIA A+ objectives."
CNSS 220,Network Design,4,"This course provides hands-on understanding of how to design network topologies, and install and manage network devices (switch, router, AP) and identify network problems, and troubleshoot. Students will also learn Cisco Command Line interface and terminology. Prerequisite: CNSS 130 ."
CNSS 225,Wireless Systems,4,"Wireless communications infrastructure and how these systems are applied in the workplace will be introduced. Access technologies, signaling, switching and routing techniques in modern wireless communications, transmitters and receivers, cellular wireless systems for mobile communications, cellular LANs for data communications, and satellite communications systems will also be studied. Prerequisites: CNSS 105 and CNSS 220 ."
CNSS 230,Introduction to Unix Using Linux,4,This course is intended to teach the fundamentals of the Unix operating system to students with little or no prior experience in Unix. It will cover open source topics and tools needed to work effectively in a Unix system environment. Familiarity with computers and with the Windows operating system is required to be successful. This course also covers open source software and Linux distributions. Prerequisites: CNSS 150 .
CNSS 231,Advanced Linux System Administration,4,"In depth look at Linux, focusing on proper installation, user administration, and system monitoring. This course will be presented in a “hands-on approach.” Students will either install Linux on their own or lab system or use VMWare operating system images to perform work. Labs include user/group management, logging, NFS, SAMBA, RAID, DHCP, IPTABLES, and implementing Security. Prerequisite: CNSS 230 ."
CNSS 245,SQL Server,4,"Students will gain an appreciation for using and administering database servers. Students will load and configure a SQL server, populate it with data, execute T-SQL queries in order to understand how we store, organize, and call data on a network. Particular attention is paid to securing both the DB, backup and fault tolerance, and maintaining a server. Prerequisite: CNSS 230 ."
CNSS 250,Windows Networking I,4,"Course introduces students to Network Administration using the latest Microsoft Network Operating System. Students will load server, configure Active Directory, and use server to perform labs. Course maps directly to Microsoft Certified Technology Specialist (MCTS) and prepares the student for certification. Emphasis on administration of users, group policies, Active Directory design and concepts, and security concepts. Accepted by most universities as CSCI transfer. Prerequisites: CNSS 130 and CNSS 150 ."
CNSS 251,Windows Networking II,4,"Course focuses on advanced Windows network administration. Course maps directly to Microsoft Certified Systems Administrator and Microsoft Certified Systems Engineer certifications. Emphasis on role of administration of network devices, fault tolerance, Active Directory and DNS troubleshooting, Group Policies, Web Servers, Virtual Private Networking, Interoperability with other NOS’, and IP routed networking. Students load and administer Windows servers, workstations, hubs, routers, switches, UPS, and security software. Prerequisite: CNSS 250 ."
CNSS 260,Network Security,4,"This course covers the skills needed to protect computer systems, network systems, and information assets (information assurance). Students will apply the latest methods, with a focus on information system security protection. Understanding key elements like the “Human Firewall” are explored in depth. Prerequisite: CNSS 220 ."
CNSS 262,Web Server Administration,4,"This is an advanced course in Web Server Administration. Students will load, configure and secure Windows and Linux platforms and use Virtual Machines and applications extensively. Also, they will load, configure, secure and manage Apache and Windows Internet Information Server web servers. Students will also learn various coding and data integration techniques. Each student will have use of a server platform for the entire semester. Prerequisites: CNSS 230 or CNSS 250 ."
CNSS 272,Co-op Internship,1,"-8 Directly related Information Technology work experience designed to provide students with “on the job” experience at a business or workplace. Outcomes of this experience will include employability skills, interpersonal communication skills, and information technology skills. Students should contact their faculty advisor at least one semester prior to the desired placement date. The advisor will assist in arranging placement in a preapproved training worksite that is compatible with the student’s career objectives, geographic preference, and qualifications. Prerequisites: Student has taken 24 credits in the CNSS program. Students must pass a criminal background check."
CNSS 273,Co-op Internship,1,"-8 Directly related Information Technology work experience designed to provide students with “on the job” experience at a business or workplace. Outcomes of this experience will include employability skills, interpersonal communication skills, and information technology skills. Students should contact their faculty advisor at least one semester prior to the desired placement date. The advisor will assist in arranging placement in a preapproved training worksite that is compatible with the student’s career objectives, geographic preference, and qualifications. Prerequisites: Student has taken 24 credits in the CNSS program. Students must pass a criminal background check."
CNSS 274,Co-op Internship,1,"-8 Directly related Information Technology work experience designed to provide students with “on the job” experience at a business or workplace. Outcomes of this experience will include employability skills, interpersonal communication skills, and information technology skills. Students should contact their faculty advisor at least one semester prior to the desired placement date. The advisor will assist in arranging placement in a preapproved training worksite that is compatible with the student’s career objectives, geographic preference, and qualifications. Prerequisites: Student has taken 24 credits in the CNSS program. Students must pass a criminal background check."
CNSS 284,CNSS Special Topics,4,"Special topics in Computer Systems address subjects not typically addressed in depth in survey classes. These topics might include software as a service, computer forensics, information assurance, shell scripting, cloud based applications or operating systems, or specific digital communications or automated systems. CNSS-284 is offered as per need/interest and upon approval of CNSS Department Instructor."
CSCI 110,Introduction to Programming,3,"This course is an introduction to structured programming for the beginner. Students will learn logic concepts, structure, decision-making, looping, array manipulation, and calling methods. These concepts will be explored without using specific high level programming language."
CSCI 121,C++ Programming I,3,"This course is designed as an introduction to the field of computer science. Topics include top down design, coding, debugging, and development of computer programs and accompanying documentation to solve problems. No prior programming experience is assumed. Prerequisite: M."
CSCI 122,C++ Programming II,4,"The course focuses on advanced programming techniques that are used to solve large problems. Topics include programming style, specifications, object-oriented design and program validation. Additional topics in C++ are covered. Each student, in addition to regular programming assignments, will be required to complete a programming project. Prerequisite: CSCI 121 or CIS 103"
CJUS 110,Introduction to Corrections,4,"This course is designed to provide a broad overview of the American corrections systems. It presents an explanation of the various goals of corrections to include incapacitation, retribution, deterrence, rehabilitation, and reintegration. Specific coverage will be provided of development of correctional ideologies from early history to the modern era and how those ideologies were reflected in various types of programs. Additional attention will be directed to the legal issues and processes which move an individual in and out of the system and how civil rights decisions have influenced the continuing development of corrections."
CJUS 112,Introduction to Criminal Justice,4,"A study of the challenges of crime and justice in a democratic society, the development of laws necessary to meet those challenges, and a significant understanding of the roles and protections of the United States Constitution. The student will explore the criminal justice system, the development and modernization of the criminal justice process and the functional aspects of law enforcement, the judiciary, correction, and juvenile justice. The course will analyze the roles, procedures, and the successes and problems associated with the administration of criminal justice in the United States. An emphasis is placed on the inter-component relations; the checks and balances within the system and political and societal influences upon the distribution of justice in America."
CJUS 114,Criminal Justice Report Writing,2,"This course will present the general features of criminal justice report writing and develop those principles of clear writing, grammar, spelling, and punctuation. There will be a special emphasis on accuracy, completeness, clarity, conciseness, and objectivity. Students will learn the importance of good note taking and observation skills. This course will focus on reports for law enforcement, corrections, and court personnel."
CJUS 115,Introduction to Private Security,4,"This course will focus on practical, real-world concepts and applications of private security including detailed coverage of industry background and related law: retail, business, employment, investigation, surveillance and security administration. Students will get a clear sense of career opportunities available in the field, as well as the skills needed to secure a job in the industry."
CJUS 120,Legal Issues in Corrections,3,This course studies state and federal law related to corrections. Particular emphasis is placed on constitutional issues and remedies for violations of rights. Students will gain insights into a wide range of policy considerations behind corrections laws and administrative procedures. Leading cases and court decisions will be discussed at length and their impact on corrections explored. Prerequisite: CJUS 110 .
CJUS 130,Private Security Academy,6,"This course will focus on practical, hands-on training in the following tactics: weaponry (including firearms and taser), chemical spray and controlled force. Upon completion of this course, students will obtain certification in all of these tactics."
CJUS 210,Client Growth & Development,4,"The purpose of this course is to give the student an understanding of, and sensitivity to, the motivations and behaviors of correctional clients. The course begins by reviewing general factors believed to be influential in human development and analyzes specific problems of prisoners. The course examines prevention theories as well as intervention and treatment strategies. Prerequisite: CJUS 110 ."
CJUS 212,Introduction to Law Enforcement,4,"This course is designed to provide familiarization with the specific applications, trends, and policies associated with law enforcement in the United States. The course will review the historical challenges of policing a democratic society, the implications of various approaches utilized in the peacekeeping role, and the theoretical design of future law enforcement efforts. Generally, the course will explore the qualifications, training, and traditions of line activities in law enforcement agencies with an emphasis on the patrol function and the prevention of crime, including traffic, investigatory, juvenile, vice, and other specialized operational units."
CJUS 213,The Criminal Court System,4,"The course provides an examination of the criminal court system and criminal process with an analysis of the major judicial decision-makers, i.e. prosecution and defense attorneys, judges, and courtroom work groups. Special attention is focused on the empowerment given the judiciary from original through appellate jurisdictional levels. The course is designed to provide students with an understanding of the complexities associated with various judicial functions."
CJUS 214,Introduction to Criminal Investigation,4,"This course is designed to teach the theory of investigation, collection and preservation of evidence, interviewing skills, deductive reasoning, and presentation of evidence to the judicial system. It will teach the skills and knowledge necessary to conduct thorough preliminary investigation of crimes. Techniques used to investigate common categories of crimes will be discussed. Emphasis in this course will be the preparation and execution of investigative plans as they relate to a team approach. Other skills will include interviewing, crime scene processing, and basic forensic examination of evidence. Prerequisite: CJUS 112 ."
CJUS 215,Crime Scene Investigation,4,"This course is designed to teach the specifics of gathering, identifying, preserving and analyzing evidence. The course practices crime scene techniques in gathering evidence for specific offenses, including narcotics and dangerous drugs, criminal sexual conduct and other related topics. Prerequisite: CJUS 112 ."
CJUS 220,Client Relations in Corrections,3,"This course will examine the dynamics of human interaction within correctional facilities. Human relations in general will be presented to establish a basis for more specific examination of the unique and complex situation found in corrections. The meaning and impact of culture will be explored as well as the causes and influence of prejudice on clients and corrections staff. Considerable discussion time will focus on values, ethics, and professional responsiveness. Prerequisite: CJUS 110 ."
CJUS 222,Highway Safety & Traffic Investigation,4,"This course is designed to teach the student the necessary skills to conduct a thorough traffic crash investigation and properly document findings for courtroom presentation. Proper procedures for measuring, scale diagramming, and photographing will be reviewed in order to record physical evidence and essential facts available only at the crash scene. The fundamentals of mathematics, physics, and engineering as they pertain to crash investigations and the proper mathematical equations to apply to the type of crash being investigated will be incorporated. Students will learn to analyze the information to determine what happened before, during, and after the collision. Prerequisite: CJUS 112 ."
CJUS 224,Emergency Preparedness/Crisis Management,4,"This course is intended to teach an overview of the characteristics, functions, and resources of an integrated system and how various emergency management services work together in an integration of resources and capabilities. Emphasis will be placed on how this system is applied to all hazards for all government levels, across the four phases, and all functions of emergency management. This is designed as an introductory course to the concepts and problems of crisis and emergency management. The course will differentiate between crises, emergencies and disasters. Students will participate in the development of crisis, contingency, and incident management plans. The National Response Plan, the National Incident Management System, organizing for response, managing the response organization, managing in a turbulent environment, crisis decision-making, and communication will be reviewed. Prerequisite: CJUS 112 ."
CJUS 230,Corrections Institutions and Facilities,3,"This course provides the student with a concentrated overview of correctional institutions and facilities. It is designed primarily for students intending to pursue a career in the criminal justice system or for those already employed within the system. It has relevance to other students pursuing a social science orientation. The course explores federal, state, county, and local facilities including maximum, close, medium, and minimum custody facilities. It addresses community facilities, co-educational facilities, and the safety and security requirements and considerations related to each. Constitutional and managerial issues are stressed. The course includes historical developments and philosophy, sociological concepts, definitions and concepts, and their application. Prerequisite: CJUS 110 ."
CJUS 240,Approaches to Ethics in Criminal Justice,4,"During the first eight weeks, the student will be familiarized with the traditional perspectives of ethics which form the basis of our present legal and political system. In the second eight weeks, under the guidance of a second subject matter specialist, application of these ethical principles will be discussed as they relate to criminal justice. Students will be expected to develop and express their own position as well as critically evaluate opposing positions. Prerequisite: CJUS 112 ."
CJUS 272,Criminal Justice Internship,1,"-4 Students who have completed CJUS 112 - Introduction to Criminal Justice and one additional criminal justice course with at least a 2.3 grade point average (GPA) may apply to take the internship and earn credit hours by working in an approved agency within the student’s discipline of interest. Placement of the student is contingent upon approval of the target agency, and the student’s advisor. Evaluation of the student’s performance will be carried out by the student’s supervisors in the participating agency in conjunction with the coordinator of the program. Prerequisite: Student must be a sophomore in good standing with a GPA of 2.0 or greater. Internships may require that the student pass a criminal background check."
CJUS 273,Criminal Justice Internship,1,"-4 Students who have completed CJUS 272 - Criminal Justice Internship , with at least a 2.3 grade point average (GPA) may apply to take an additional internship and earn credit hours by working in an approved agency different from the agency in CJUS 272 , or in a different division of that agency. Placement of the student is contingent upon approval of the target agency, and the student’s advisor. Evaluation of the student’s performance will be carried out by the student’s supervisors in the participating agency in conjunction with the coordinator of the program. Prerequisites: CJUS 272 . Internships may require that the student pass a criminal background check."
CHLD 101,Foundations in Early Childhood Care and Education,3,"This course will introduce the field of early childhood care and education including historical and multicultural perspectives; understanding the principles of learning and development for ages birth through age 8; intentional teaching; building partnerships with families; guiding young children; planning and implementing effective curriculum in support of physical, cognitive and social emotional growth and development; authentic assessment of learning and development through observations and developmentally appropriate practices. This course meets the Council for Professional Recognition CDA Subject Areas 1-4 and 6-8."
CHLD 103,Child Development (Ages 3-8),3,"This course examines the growth and development patterns of children ages 3-8 including physical, cognitive, social, emotional, and language development. The influences of health, play, families, the early childhood education experience and other environmental factors impacting development will be addressed. A variety of authentic assessment tools will be utilized to address the Assessment/Observations/Curriculum Cycle."
CHLD 110,"Health, Safety, & Nutrition for Early Childhood",3,"This course offers the early childhood practitioner introductory information concerning the health, safety and nutritional needs of young children ages birth through 8 years. Exploration and application of State Child Care Licensing Standards and health education will be included. This course will meet the Council for Professional Recognition CDA Subject Areas 1 & 2."
CHLD 120,Child Guidance,3,"This course focuses on positive classroom management and child guidance strategies based on the interrelationship of developmental age/stages as well as the role of indirect and direct guidance. Understanding and managing anger/aggression will be included in support of the ultimate goal of child guidance, and the development of self-control. Prerequisites: CHLD 101 and CHLD 103 ."
CHLD 125,Infant/Toddler Development and Programming,3,"This course addresses the physical, cognitive, language, social and emotional development for children ages 0-3 years. Planning safe, stimulating, developmentally appropriate environments for the care and education of infants and toddlers, and strategies that support and empower families through respectful and reciprocal relationships are included. 10 hours of observation, documentation and assessment of infant and toddler growth and development are required."
CHLD 132,Curriculum Development and Assessment I,5,"This course will focus on the assessment/observation/curriculum development cycle including the role of teachers in and importance of play in early childhood learning and development; curriculum development and implementation of developmentally appropriate activities to promote physical, cognitive and social-emotional development. An emphasis on language, literacy, literature, social studies, music and the arts will be included. Artifacts demonstrating competency in NAEYC Standards will be collected for professional capstone portfolio development. An 80-hour practicum is required and will include observation/practice with children ages birth-eight years in at least one of the following settings: home care or center-based program; Head Start; or early elementary school. A criminal history background check, central registry clearance, and physical examination and TB test are required. Prerequisite: CHLD 103"
CHLD 135,Introduction to Children’s Literature,3,This course offers a survey of prose and poetry suitable for toddlers and preschool age children. Work will include the presentation and selection of materials designed to give experience with children’s books that will aid in the stimulation and guidance of reading. It includes student participation involving the reading of selections from children’s literature and student understanding that curriculum development is based on developmentally appropriate literature being embedded throughout the day and within play. Prerequisite: ENGL 101
CHLD 150,Introduction to Ethics in Early Childhood,1,"Students will be introduced to the NAEYC Code of Ethical Conduct for Early Childhood Professionals. Topics include morality and ethics; ethical responsibilities to children, families, colleagues, community and society."
CHLD 160,Introduction to Assessment in Early Childhood,1,This course will introduce students to child and program assessment. Students will investigate a variety of research-based assessment tools currently being used in the early childhood field to assess children and programs.
CHLD 170,School Age Care,2,"This course is designed to provide students the information needed to effectively plan programming to meet the needs of children ages 5-8. The influence of the culture, the family, the school, and the peer group upon the developing school-age child is considered."
CHLD 200,Inclusion in Early Childhood Programs,3,This course will include resources and models for early childhood special education in the childcare community. Techniques and strategies for adapting material and environments in support for all children’s development will be emphasized. Prerequisite: CHLD 103 . Corequisite: PSYC 201
CHLD 202,Exceptional Children in Early Childhood,3,This course will focus on resources and models for teaching and supporting young children with exceptionalities and their families. Techniques and strategies for adapting materials and environments in support of all children’s development will be emphasized. 10 hours of observation will be required.
CHLD 230,Curriculum Development and Assessment II,6,"This course will focus on the assessment/ observation/curriculum development cycle including the role of teachers in and importance of play in early childhood learning and development; curriculum development and implementation of developmentally appropriate activities to promote physical, cognitive and social-emotional development. An emphasis on math, science, and social studies programming will be included. Artifacts demonstrating NAEYC Standards competence will be collected for professional capstone portfolio development. The 90-hour practicum requires a criminal history background check, central registry clearance, physical examination and TB test. Prerequisite: CHLD-130."
CHLD 232,Curriculum Development and Assessment II,5,"This course will focus on the assessment/observation/curriculum development cycle including the role of teachers in and importance of play in early childhood learning and development. Curriculum development and implementation of developmentally appropriate activities to promote physical, cognitive and social-emotional development with an emphasis on STEM; science, technology, engineering and math for early childhood education will be included. Artifacts demonstrating competency in NAEYC Standards will be collected for professional capstone portfolio development. An 80-hour practicum is required and will include observation/practice with children ages birth-eight years in at least one of the following settings: home care or center-based program; Head Start; or early elementary school. A criminal history background check, central registry clearance, and physical examination and TB test are required. Prerequisite: CHLD 103 ."
CHLD 240,Administration in Early Childhood Programs,3,"This course covers administrative and managerial skills needed to administer early childhood programs including the use of observation, documentation and planning to support children’s development and learning. Organizing, planning, record keeping and communication with the public and parents are addressed. Emphasis on ethical practices, workforce issues, professional development, goal setting, networking and the importance of positive family relationships as well as a firm foundation in the principles of child development and learning are included. This course meets the requirement for Council for Professional Recognition/CDA Subject Areas 4, 5, 6, and 8."
CHLD 272,Practicum in Early Childhood Education,6,"This course will focus on planning, implementing and evaluating integrated, developmentally appropriate curriculum based on authentic assessment/child observations in support of physical, cognitive and social-emotional development and learning. A professional capstone portfolio based on the NAEYC Standards for Teacher Training will be completed and presented. The course includes a 120 hour practicum which requires a criminal history background check, Central Registry Clearance, physical examination and TB test. Prerequisite: CHLD 230 ."
ECON 120,Personal Finance,3,"This course studies the application of economic concepts as they impact consumer decision-making and prudent economic management of the individual’s finances. This course includes application and practical examples of choices regarding earning power, protection of income, spending patterns, consumer saving, investing, and budgeting. Also emphasized are the use of credit, insurance, housing options and expenses, career choice, retirement, and estate planning. Meets Social & Behavioral Science requirement. Prerequisite: R."
ECON 131,Macroeconomics,3,"This course is an introduction into the concepts and applications of basic economic theory. The theories of supply and demand are explored and applied to national and international economic situations. Interactions of consumers, businesses, and government are examined relative to the impact of their actions on the national economy. Activities undertaken to try to control economic activity are examined as to their use and effectiveness. Meets Social & Behavioral Science requirement. Prerequisite: R."
ECON 132,Microeconomics,3,This course is an introductory course in the application of economic concepts and theories in the business environment. The course examines different market structures and the actions of the businesses operating in each market structure. The theories examined are applied to several current topics to evaluate the practical use of the concepts. Significant emphasis is placed on the evaluation of costs as they relate to business decision making. Meets Social & Behavioral Science requirement. Prerequisite: R.
EDUC 103,Professional Career Development,2,"This course involves a study of human relations as it applies to the worker, supervisors, and the employer. Motivation, feelings and emotions, attitudes, and learning are considered with particular emphasis on their application to on-the-job problems. Resume preparation and job interviewing will be studied."
EDUC 202,Educational Psychology,3,"This course is an introduction to the application of psychological principles and research to teaching and learning. It will expose the student to the processes of teaching and learning from the constructivism, social cognitive, cognitive, and behavioral perspectives. The study of teaching and learning is an integral part of the preparation of those who will become teachers. Understanding the development of the student, diversity, learning, motivation, classroom management, and instruction will make a teacher more effective and the student a better learner. In addition, this course has a required 35-hour field experience in a local school district, which requires a criminal history background check. Prerequisites: R or permission of instructor."
EDUC 210,Exploring Teaching,2,"This course will introduce the student to the profession of teaching. It will allow students to explore and make informed decisions regarding a career in education. Students will be exposed to the process and choices necessary to become teachers, the challenges and opportunities of teaching, educational thought and history, and the organization, control, supervision, financing, and other aspects of American education. This course is conducted in a seminar format with discussion and student presentations as the primary instructional method."
ELEC 130,Circuit Fundamentals I,4,"This course is designed as an introduction to electrical and electronic concepts. Course topics included are: DC and AC circuit concepts: voltage, charge, current, energy, and power; fundamental circuit laws; characteristics of resistance, capacitance and inductance; basic magnetic concepts and circuits; basic transformer principles. Electrical safety and test equipment usage are taught and practiced."
ELEC 135,Circuit Fundamentals II,4,"This course is designed as a further investigation of electrical and electronic concepts. Course topics include: AC circuit concepts; resistance, reactance, and impedance; DC and AC circuit analysis theorems: Thevinen, superposition; series and parallel RLC circuits and resonance. Basic safety and test equipment usage are taught and practiced. Prerequisite: ELEC 130 ."
ELEC 145,Basic Process Control,4,"An introductory course in the operation, calibration, and application of electrical, pneumatic, and hydraulic process systems. Process variable systems include: temperature, pressure, level, flow, analytical and microprocessing systems."
ELEC 160,Electronics I,4,The major emphasis of the course is a study of the characteristics of passive and active electronic components and devices. AM transmission and reception are also presented. Prerequisite: ELEC 135 .
ELEC 170,Digital I Fundamentals,4,"Using binary mathematics and basic Boolean algebra, students gain experience through the construction and testing of digital circuits. This lecture/laboratory course also includes the various logic families used in digital computers and control circuits."
ELEC 180,Electrical Machinery & Controls,4,"A study of the characteristics and operating principles of Direct and Alternating Current Machinery and Equipment. Also covered are control circuits, maintenance, and trouble analysis. Prerequisite: ELEC 130 ."
ELEC 220,Digital II Circuits,4,"A continuation of ET-170. This course covers digital and integrated circuits above the basic logic gate level. Emphasis is placed on a practical approach to digital project design. Specific topics include: counter circuits, shift registers, multivibrators, the 555 timer, A/D and D/A conversions, memory concepts, and microprocessor fundamentals. Prerequisite: ELEC 170 ."
ELEC 240,Real Time Robotics Systems,4,"This course introduces the theories involved in operating a robotic system. This includes safety, types of robots, mechanical and electrical components, and hardware and software controls. The student will learn proficient robotic operation using simulation software as well as gain hands-on experience with a FANUC robot in step-by-step and production modes."
ELEC 245,Robotic Vision Systems,4,"This course introduces the basic tasks and procedures for integrating a vision system with robot operations. Students will learn to setup, teach, test and modify vison applications on an industrial robot controller."
ELEC 272,Mechatronics Co-op Internship,1,-8 This cooperative work experience is designed to provide the student with on-the job learning opportunities within the field of mechatronics.
ELEC 273,Mechatronics Co-op Internship,1,-8 This cooperative work experience is designed to provide the student with on-the job learning opportunities within the field of mechatronics.
ELEC 274,Mechatronics Co-op Internship,1,-8 This cooperative work experience is designed to provide the student with on-the job learning opportunities within the field of mechatronics.
ELEC 276,Mechatronics Co-op Internship,1,-8 This cooperative work experience is designed to provide the student with on-the job learning opportunities within the field of mechatronics.
ELEC 277,Mechatronics Co-op Internship,1,-8 This cooperative work experience is designed to provide the student with on-the job learning opportunities within the field of mechatronics.
ELEC 285,Fluid Power,4,"A study of the principles and applications relating to Hydraulics and Pneumatics used in industrial equipment applications. The course will cover symbology used in fluid power, flow, and pressure relationships, and hydraulic circuitry. This course is designated as a basic introductory course for both electrical and non-electrical majors."
ELEC 290,Introduction to Programmable Logic Controllers,4,"An introduction to industrial computer applications for hardware control of manufacturing equipment. Students will learn the concepts and principles of Programmable Logic Controllers, including timed events, counting control, sequencing control, and input/output control."
ELEC 295,Mechatronics,4,"A further study of fluid power principles, covering air and gas pressure principles. Electrical controls of pneumatic equipment in industry will also be covered. This lecture/laboratory course covers sequencing controls, pressure controls, monitoring controls, and computer applications. Prerequisites: ELEC 285 and ELEC 290 ."
EMT 110,Basic EMT I,4,"This is the first in a sequence of seven courses taken to prepare the student as a Basic EMT. Emphasis is placed on didactic content delivery covering the role of the EMT, ethical considerations for the EMT, medical terminology, patient assessment, airway management, recognition and management of medical emergencies including: respiratory, cardiac, neurological, and other medical conditions. Additionally, proper use of equipment utilized in the delivery of basic emergency medical care will be covered. Prerequisite: Acceptance into the EMT-Basic Certificate Program, BIOL 104 (may be taken concurrently), ENGL 101 (may be taken concurrently). Co-requisites: EMT 120 ."
EMT 120,Basic EMT II,2,"This is the second in a sequence of seven courses to prepare the student as a Basic EMT. Emphasis is placed on practical skills used in the delivery of basic emergency care which includes: treating and assessing medical conditions, taking vital signs, use of medical equipment, patient assessment, oxygen delivery equipment, CPR, basic emergency care of medical conditions, and airway management. Prerequisite: Acceptance into the EMT Certificate Program, BIOL 104 (may be taken concurrently), ENGL 101 (may be taken concurrently). Corequisite(s): EMT 110 ."
EMT 130,Ambulance Driving,1,"This course provides the EMT or Paramedic with practical knowledge and experience to safely operate an ambulance. Course topics include safety strategies, operational laws, defensive driving techniques, and specialized driving maneuvers. Prerequisite: Acceptance into the EMT Certificate Program or acceptance into the Paramedic Associate in Applied Science Program. Student must hold an unrestricted State of Michigan Driver’s License. Student is required to provide a current copy of their Michigan Department of Motor Vehicle records once awarded a seat in the program to verify student’s Michigan State Driver’s license is current and in good standing."
EMT 140,Field Rescue,2,"This is the fourth in a sequence of seven courses to prepare the student as a Basic EMT. Emphasis is placed on knowledge and skills in vehicle extrication, rescue techniques, extrication involving farm and industrial equipment, and other specialized rescue techniques. Emphasis is placed on patient and rescuer safety. Prerequisite: Acceptance into the EMT Basic Certificate Program, “C” or better in EMT 110, “C” or better in EMT 120 . Co-requisites: EMT 150 , EMT 160 , EMT 170 ."
EMT 150,Basic EMT III,4,"This is the fifth in a sequence of seven courses to prepare the student as a Basic EMT. Emphasis is placed on didactic content delivery covering the recognition and management of environmental and trauma emergencies including: soft tissue, head, chest and abdominal injuries, as well as, verbal, written, and radio communications, appropriate triage of patients having medical and trauma emergencies, and recognition and management of emergency childbirth in addition to a variety of pediatric emergencies. Prerequisite: “C” or better in EMT 110 , “C” or better in EMT 120 . Co-requisites: EMT 130 , EMT 140 , EMT 160 , EMT 170 ."
EMT 160,Basic EMT IV,2,"This is the sixth course in a sequence of seven to prepare the student as a Basic EMT. Emphasis is placed on the overall delivery of basic emergency care including: patient assessment and use of medical equipment through simulated medical and trauma emergencies. Prerequisite: “C” or better in EMT 110 , “C” or better in EMT 120 , “C” or better in PSYC 201 . Co-requisite(s): EMT 130 , EMT 140 , EMT 150 , EMT 170 , COMM 103 ."
EMT 170,Basic EMT Clinic,2,"This is the final course in a sequence of seven to prepare the student as a basic EMT. Course requirements include: following required OSHA standards, hospital clinicals, ambulance clinicals, and a community service component. Classroom time enhances assessment, history taking skills, and report writing. Prerequisite: “C” or better in EMT 110 , “C” or better in EMT 120 . Co-requisite(s): EMT 130 , EMT 140 , EMT 150 , EMT 160 ."
ENGL 070,Basic Reading Skills,3,"In this course, students will increase their vocabulary by learning new words and concentrating on context clues. This course also focuses on improving comprehension skills by identifying topics, main ideas, supporting details, and the patterns of organization often used by authors. Students also practice making inferences. Those who successfully complete this course will further develop their reading by enrolling in ENGL 077 . This course does not fulfill degree requirements and does not transfer. A grade of C or better is required to successfully complete this course."
ENGL 070W,Basic Reading Skills Workshop,2,"This workshop is designed to help students increase their vocabulary, comprehension, and inference making in order to succeed in ENGL 077 - College Reading Skills . Students enrolled in the workshop will receive further application opportunities on concepts covered in ENGL 077 - College Reading Skills . This course is not designed to count toward any degree and is not transferable. A grade of C or better is required to successfully complete this course. Prerequisite: Placement. Co-requisite: Students enrolled in the workshop must be concurrently enrolled in a designated section of ENGL 077 - College Reading Skills ."
ENGL 077,College Reading Skills,4,"In addition to improving word recognition, comprehension, and critical thinking skills, students will learn to use active reading strategies to develop as proficient and confident readers. Students are exposed to a variety of text, including novels. ENGL-077 prepares students for the reading required of them at the college level. This course is not designed to count toward any degree and is not transferable. A grade of “C” or better is required to successfully complete this course. Prerequisites: “C” or better in ENGL 070 or placement."
ENGL 095,Basic Writing Skills,4,"This course is designed to help students develop the sentence and paragraph level skills necessary to succeed in ENGL 097 - College Writing Skills . Students will work on sentence construction, punctuation, vocabulary, and other mechanics of writing. The course will focus on improving writing skills through practice in writing sentences, paragraphs, and short responses to assigned readings. The computing center will be utilized throughout the course. Students taking this course will be expected to continue developing their writing skills by enrolling in ENGL 097 . This course does not fulfill degree requirements and does not transfer."
ENGL 095W,Basic Writing Skills Workshop,2,"This workshop is designed to help students develop the sentence and paragraph level skills necessary to succeed in ENGL 097 - College Writing Skills . Students will work on sentence, paragraph, and essay construction; punctuation; and other mechanics of writing. Students enrolled in the workshop will receive further application opportunities on concepts covered in ENGL 097 . The computer lab will be utilized as part of the workshop. This course does not fulfill degree requirements and does not transfer. Prerequisite: Placement. Co-requisite: Students enrolled in the workshop must be concurrently enrolled in a designated section of ENGL 097 - College Writing Skills ."
ENGL 097,College Writing Skills,4,"This course is designed to help students develop the writing skills necessary to succeed in ENGL 101 - Rhetoric & Composition . Students will learn to write unified paragraphs and essays that are supported by concrete details and organized logically. Practice in sentence construction, punctuation, grammar, and vocabulary is also emphasized. Students will read and respond to short essays. The computing center will be utilized throughout the course. Prerequisite: “C” or better in ENGL 095 or appropriate score on placement test. This course does not fulfill degree requirements and does not transfer."
