course_code,course_name,credit_hours,description
CIS 112,Cloud Foundations with AWS,3,"This introductory course covers the fundamentals of cloud computing using Amazon Web Services (AWS). It is designed for students with little to no prior experience. Topics include cloud concepts, core AWS services, security, pricing, and architectural best practices. Students will gain hands-on experience with AWS tools and services, enhancing their understanding of real-world cloud applications."
CIS 116,Introduction to Computer Programming,3,"This course is a basic introduction to computer program writing that emphasizes the importance of design and coordinating procedures to accomplish programming objectives. Topics include defining variables, problem solving using condition and loop statements, object oriented concepts, the programming process, and program design tools. After solid preparation, students begin to write programs in a structured pattern of modules. This course prepares students to transition to higher level programming courses."
CIS 117,Java Programming I,3,"This course reviews programming basics such as variables, repetition statements, decision statements, arrays and the creation of basic classes. Students write classes that use composition, inheritance, and polymorphism. Students receive a good foundation in object oriented programming concepts. This language is portable and particularly suited for applications programming."
CIS 120,Digital Imaging for Computer Information Systems,3,"In this course, students use professional image editing and illustration software to create and manipulate graphics for web sites. Emphasis will include hands-on experience using computers with industry standard software, Illustrator and Photoshop. This course focuses on navigation of tools, vector drawing skills, manipulation of images, photo editing, and image slicing. Students will create artwork using layers, color adjustments, filters, type design and other image techniques."
CIS 122,Digital Illustration / Illustrator,3,"Students use digital illustration software to learn the fundamentals and incorporate drawing and design techniques to create and edit designs and illustrations for a variety of media formats including print publications and web design. Students use Adobe Illustrator software to create, edit and analyze design alternatives and learn methods to create original artwork including simple graphics and text to complex multiple layered illustrations. Many drawing techniques are explored including transforming objects, gradient colors, creating 3D images and creating special effects with masking, patterns, and filters. Students create logos, corporate identity designs, magazine ads and a marketing campaign. Students are recommended to take Introduction to Graphic Software / Photoshop / Illustrator prior to taking this course if they have little or no experience with Illustration software."
CIS 123,Computer Science I,4,"This course is an introduction to computer science and programming. Students develop problem solving skills in the formulation of computer programs. Topics include problem specification, algorithm design, the use of structured data types and program control structures using a high-level programming language. Course Fee: $15.00"
CIS 125,Visual Basic Programming,3,"This course covers the fundamentals of the Visual Basic computer programming language, emphasizing language elements, syntax, and problem solving algorithms. Each assignment includes a user interface with appropriate controls, and event code developed with Visual Basic.NET tools. Assignments follow educational and business themes."
CIS 127,C++ Programming I,3,"This course reviews programming basics such as variables, repetition statements, decision statements, arrays and the creation of basic classes. Students learn how to write programs that use functions to transfer data by value or by reference using pointers; implement classes that use header and implementation files, and; write classes that use containers and iterators. Students receive a good foundation in object oriented programming concepts. This language is portable and particularly suited for applications programming."
CIS 129,C# Programming I,3,"This course introduces students to the fundamentals of software development using the C# language. Students learn principles of software development, core programming concepts, and object-oriented programming fundamentals. This language is portable and particularly suited for applications programming."
CIS 132,Linux I,3,"This course covers foundational concepts of the Linux operating system. Students will explore topics including system architecture, Linux installation and package management, GNU/Linux and Unix commands, devices, filesystems, and filesystem hierarchy and management. The course provides both conceptual knowledge and hands-on experience, helping students develop key skills such as using VI, working with the X Window System and desktop environments, shell scripting, and managing file permissions. This course prepares students to take the CompTIA’s Linux + certification and/or the LPIC-1: Guide to Linux Certification. This comprehensive course is designed to prepare students for the Linux+ and LPIC-1 certification exams, which are globally recognized credentials for Linux professionals. Using the Linux+ and LPIC-1 Guide to Linux Certification (6th Edition) as the primary textbook, the course offers a thorough understanding of Linux systems, their management, and administration. This course is ideal for aspiring system administrators, IT professionals, and anyone looking to solidify their Linux expertise for career advancement in the world of open-source technologies. Whether you’re new to Linux or seeking to validate your skills, this course will equip you with the knowledge and tools to succeed."
CIS 135,Microcomputer Operating Systems,3,This course is an introduction to the Microsoft Windows GUI and text based operating environments and includes basic and advanced operations and use of system utilities. It introduces command line structures and explores operations using the Windows graphical user interface. This course prepares the student for the Exam 98-349: Windows Operating System Fundamentals
CIS 140,Microsoft PowerPoint,3,"In this course, students learn to effectively communicate ideas and information using Microsoft PowerPoint. Using a common design, students produce overheads, interactive slide shows, handouts, speaker notes, and deliver attention grabbing presentations."
CIS 148,HTML Essentials,3,"HTML Essentials (hyper text markup language) is the study of the rules that define the layout of text within a web page. This course covers the hypertext markups defined in HTML and CSS (cascading style sheets). In a hands-on environment, students design web pages using HTML and CSS and a text editor like Notepad. Students publish to a web server and learn how to maintain a web site. Markup languages run on all operating systems, including Apple OS, Windows, UNIX, etc."
CIS 149,Web Design I,3,"Students learn the basics of web design, with a focus on user experience, usability, and human-computer interaction. In a hands-on environment, students are exposed to design technique principals to design and develop web pages. In addition, students publish to a web server and analyze web site functionality. Students should have experience with the Internet, fundamental computer literacy and knowledge of a computer operating system prior to taking this course."
CIS 152,Digital Imaging I / Photoshop,3,"The primary focus of this course is experimenting with techniques used for the effective manipulation and editing of digital photographs using Photoshop software. The objective is accomplished by using a variety of electronic tools to produce, enhance and correct graphic illustrations and photographs. This course includes an intermediate level of digital image manipulation of images and text including the use of masks, layers, filters, channels, color modes and color adjustments for Print and Web design. Students create individual portfolio work and apply design principles to their digital photography. Students are recommended to take Introduction to Graphic Software / Photoshop / Illustration prior to taking this course if they have little or no experience with imaging software."
CIS 155,Microsoft Word,3,"This course provides students with the opportunity to learn and use Microsoft Word in a hands-on environment. Students learn how to create tables and reports, work with templates, themes and styles, use mail merge, collaborate with others, and integrate data."
CIS 156,Microsoft Excel,3,"This course provides students with the opportunity to learn and use Microsoft Excel in a hands-on environment. Students learn to manipulate spreadsheet data using a variety of formulas, functions, macros and database commands. Topics include using wizards, creating charts and graphics, using multiple worksheets, and lookup tables. Practical examples are shown for work, home, and education."
CIS 162,Desktop Publishing I / InDesign,3,"Students will examine the basic concepts of desktop publishing including design, layout, printing and equipment using InDesign software to gain skills for the page make-up, text preparation, and topographical measure for production of printed and web site materials. Students will analyze and create page layouts and import graphics from alternative sources to combine text and graphics using desktop publishing software. Students create and modify newsletters, menus, resumes, advertisements and identification packages."
CIS 169,Digital Graphics and User Interfaces,3,This course introduces students to user interface design principles and methodologies through developing interactive prototypes and outputting web-ready files. Students will utilize design systems and industry standard prototyping tools.
CIS 170,Microsoft Access Database I,3,"This course provides students with the opportunity to learn and use Microsoft Access in a hands-on environment. Students will learn how to build and use databases that contain tables, forms, reports, and queries. Students will also learn how to exchange data between Access and other applications, create simple macros, and fine-tune the database. A brief introduction to database design is presented, but the course is intended to serve the needs of Microsoft Access database users, not developers who design and build databases."
CIS 171,Database Design and Development,3,"Database Design and Development is the study of the rules and processes used to design and build relational databases. The course covers the creation of database designs using normalization of existing data as well as the development of data models. Database designs are then used in conjunction with the Structured Query Language (SQL) to build physical databases and populate them with data. It is recommended, but not required, that students have the knowledge and skills associated with taking a course on MS Access, computer programming, or algebra before taking this course."
CIS 175,Introduction to Networks (CCNA I),3,"This course introduces OSI and TCP/IP models, Ethernet concepts and operation, TCP and UDP protocols and ports, network design using IPv4 and IPv6 subnets, router and switch configuration, and other computer networks. Using simulated networking situations from the real world, students build simple LANs, perform basic configurations for routers and switches, and implement IP addressing schemes. This is the first of three classes that prepares students for the Cisco CCNA exam."
CIS 176,"Switching, Routing, and Wireless Essentials (CCNA II)",3,"This course covers switched and wireless networks, virtual local area networks (VLANS), advanced routing concepts, access control lists (ACL’s), dynamic host configuration protocol (DHCP), and network address translation (NAT) for IPv4. This course is the second of three courses preparing students for the Cisco CCNA exam."
CIS 178,Principles of Info Security,3,"This course offers in-depth coverage of the current risks and threats to an organization’s data, combined with a structured way of addressing the safeguarding of these critical electronic assets. The course serves as a foundation for those responsible for protecting network services, devices, traffic, and data. Additionally, the course provides the broad-based knowledge necessary to prepare students for further study in other specialized security fields. It is also intended to serve the needs of individuals seeking to pass the Computing Technology Industry Association’s (CompTIA) Security+ certification exam."
CIS 202,Applied Ethics for AI,3,"This course explores foundational principles of ethics for the responsible application of Artificial Intelligence (AI). Students will examine various approaches to designing ethical AI systems and analyze common ethical pitfalls in AI implementation. Through an exploration of different ethical frameworks, students will develop the skills to navigate the complexities of AI ethics, evaluate the unintended consequences of non-responsible AI use, and promote accountability and fairness in AI-driven decision-making. By the end of the course, students will be equipped to critically assess the ethical implications of AI technologies and contribute to the development of responsible AI practices. Course Fee: $10.00"
CIS 208,Web Animation,3,"This course is designed to introduce computer animation concepts and techniques to students with little or no previous experience with animation software. Students work with the various tools and objects available in animation software, create and manipulate multilayered graphics, work with animation frames and tweening, write Action Script 3 to make the graphics interactive, and publish graphics for use."
CIS 210,Introduction to Machine Learning,3,"This introductory course is an intensive and specialized experience tailored to provide in-depth knowledge of the fundamental aspects of Machine Learning (ML). CIS 210 focuses on equipping students with an understanding of supervised, unsupervised, and reinforcement learning AI model types, discovering the mathematical foundations behind different ML models, and the implementation of classification and regression ML models using Python."
CIS 214,Cloud Architecting with AWS,3,"This course provides a comprehensive exploration of cloud computing principles with a focus on Amazon Web Services (AWS). Students will gain practical knowledge in designing, deploying, and managing secure, scalable, and cost-effective cloud solutions. Topics include cloud architecture principles, networking, storage, compute services, and security best practices. The course emphasizes hands-on labs and real-world scenarios to build critical thinking and technical problem-solving skills."
CIS 217,Java Programming II,3,"This course exposes students to the more advanced features of Java Programming. Students write programs that use object-oriented techniques to implement exception handling, multithreading, network communication, and database interaction. Students are provided an opportunity to solve real world problems. Java programs are used to develop applications that rely heavily on object-oriented techniques."
CIS 223,Computer Science II,4,"This course provides students with a deeper understanding of the principles of object-oriented programming. Topics include data abstraction, inheritance, and polymorphism. Students are introduced to basic data structures such as lists, stacks, queues and trees. Students develop strategies for building modern software applications. Course Fee: $15.00"
CIS 224,Introduction to Systems Analysis,3,"This course provides an introduction to Systems Analysis and Design. Topics include analyzing the business case, requirements modeling, enterprise modeling, and development strategies. Students also learn about data design, the user interface, input, and output design, system architecture, systems implementation and systems operations and support. Students are introduced the to concept of the “IS Customer”. Course Fee: $15.00"
CIS 225,Visual Basic Programming II,3,"Students apply and extend knowledge gained in CIS 125 to create more comprehensive programs with Visual Basic. Students learn proper techniques and strategies to develop classic desktop applications, distributed applications, web services, and dynamic Web pages."
CIS 227,C++ Programming II,3,"This course reviews C++ programming basics such as variables, repetition statements, decision statements, functions, vectors, pointers, classes and constructors. Students develop Object Oriented Programming (OOP) as it applies to C++. This course covers C++ class destructors, copy class functions, destructors, friends functions, inheritance, and polymorphism. The course then transitions slightly to look at Visual C++, and implement dialog applications. Additional topics that are covered include templates and Standard Template Library."
CIS 228,Algorithms and Data Structures,3,"This course introduces the basics of algorithms and data structures, including sorting, runtime complexity, lists, stacks, queues, hash tables, trees, and graphs. Students develop in-depth understanding of data structures, their representations, and role as the foundation in the development of computer algorithms."
CIS 229,C# Programming II,3,"Students will learn advanced coding techniques using C#, a language that is designed specifically for programming Microsoft’s .NET Framework. Students will build both Windows and Web applications using concepts such as inheritance, polymorphism, serialization, interfaces, delegates and events, generics, and error handling. Students will also learn how to build programs that interact with relational databases."
CIS 230,Programming for Data Science,3,"Introduces programming techniques to perform data retrieval, data clean-up, data modeling, data analysis, and data visualization. Demonstrates the basic coding skills that will apply to data science projects. Introduces concepts of machine learning models to generate predictions and recommendations."
CIS 231,Applied Data Science,3,"Introduces students to advanced data science concepts and skills. Demonstrates the application of tools and techniques of data science, mathematical and computational. In a project-driven environment, students work to create a large-scale data science and machine learning deliverable. This final project provides an in-depth opportunity to apply data science and get a feel for what working on a large-scale project is really like. Students will define and solve a problem end-to-end from data requirements, to identifying requirements by formulating hypotheses, and finally presenting their insights using visualization."
CIS 232,Linux II,3,"This course builds upon foundational Linux knowledge, focusing on advanced system administration, networking, and security in enterprise environments. Designed for students with prior experience in Linux, it delves deeper into system architecture, advanced command line operations, automation, and troubleshooting. This course provides students with conceptual knowledge and hands-on skills necessary to work with the Linux environment in a network administration environment. Topics include advanced shell scripting, configuration of Linux GUI’s, administrative tasks such as printer, log file, and user administration, compression, system backup, software installation, network configuration, and configuring cloud technologies. This course prepares students to take the CompTIA’s Linux + certification and/or the LPIC-1: Guide to Linux Certification."
CIS 233,Network+,3,"This course provides an introduction to networking concepts, preparing students for careers in IT networking and the CompTIA Network+ certification exam. Students will explore key topics, including network architecture, protocols, hardware, virtualization, security, and troubleshooting. Hands-on labs, real-world scenarios, and practice exams build practical skills for designing, managing, and securing wired and wireless networks. Emphasis is placed on networking fundamentals (TCP/IP, LANs, WANs), configuring devices like switches and routers, implementing security measures, and troubleshooting network issues using modern tools. This course prepares students to take the CompTIA’s Network+ certification exam."
CIS 237,Windows Server Hybrid Core Infrastructure,3,"Students will learn the essential knowledge and skills required to effectively manage and administer Windows Server environments in a hybrid infrastructure setup. This comprehensive course delves into the core aspects of administering Windows Server systems while integrating them seamlessly with cloud services and technologies. With hands-on practical exercises in a live virtual environment, students will gain proficiency in deploying, configuring, and managing Windows Server environments in both on-premises and cloud-based scenarios. This course prepares students for Microsoft’s AZ800 Administering Windows Server Hybrid Core Infrastructure certification exam."
CIS 238,Windows Server Hybrid Advanced Services,3,"Students will deepen their expertise in configuring and optimizing hybrid environments using advanced Windows Server technologies. This course builds upon foundational knowledge of Windows Server administration and hybrid infrastructure concepts, delving into advanced configurations and strategies for maximizing the benefits of integrating on-premises environments with cloud services. Through a combination of lectures, live virtual labs, and practical exercises, students will explore advanced techniques for configuring and managing hybrid environments, with a focus on enhancing scalability, security, and performance. This course prepares students for Microsoft’s AZ-801 Configuring Windows Server Hybrid Advanced Service certification exam."
CIS 239,Emerging Technologies in Interactivity,3,"This course explores the latest interactive technology innovations that are changing the way we interact with our world and each other. Students will be challenged to see how the end goals of the users are impacted by an ecosystem of interconnected digital mediums. Potential topics include AI chat bots, digital games as interfaces, Web3, the metaverse, augmented, mixed, and virtual reality. Focus will be placed on understanding the technologies, identifying their underlying systems, and identifying potential impacts of the technologies."
CIS 240,Natural Language Processing,3,"The Natural Language Processing (NLP) Fundamentals course provides students with a comprehensive understanding of NLP concepts, techniques, and applications. Throughout this course, students will delve into the intricate world of language processing, mastering essential skills to analyze and interpret human language generation using AI-driven techniques."
CIS 241,Web Application Programming I,3,"In this course, students learn how to write client-side script programs to build interactive Web pages with a much richer user-interface than HTML and CSS alone. Students use latest, popular client-side scripting language(s) and scripting libraries to enhance user interfaces of Web pages, validate forms, access server-side resources for information, and call upon Web services to provide capabilities to the Web site."
CIS 247,Web Application Programming II,3,"This course teaches students how to write server-side script programs that interact with relational databases to build dynamic, interactive Web pages. Students build Web applications that provide capabilities such as database searches, shopping cart capabilities, login security, and other dynamic functionality. This course includes the development of server-side script programs as well as relational database development, deployment, and security over the Internet. Students are encouraged, but not required, to also take CIS 171 before or concurrent to this course."
CIS 249,Web Design II,3,"This course builds upon the skills learned in CIS 148 and CIS 149 by using a variety of authoring tools and techniques to enhance a web site. Topics include a review of design fundamentals and information architecture, the use of html and cascading style sheets (CSS) for layout and positioning control. Accessibility guidelines, project management techniques are reviewed."
CIS 250,Introduction to 3D Animation and Modeling,3,"This course develops foundational skills for the creation of digital 3D models and animation. Students use 3D computer software to learn the fundamentals of modeling, texturing, lighting, animation, and rendering. Students are recommended to take CIS 122 - Digital Illustration / Illustrator and CIS 208 - Web Animation prior to taking this course if they have little or no experience with Illustration and animation software."
CIS 252,Digital Imaging II / Photoshop,3,"Students explore advanced photo production techniques including: workflow automation; color manipulation with the Curves and Levels adjustments; advanced compositing, blending techniques and recognize the differences of CMYK and RGB color models. Using Photoshop software students manipulate resolution for print, web design and create a web page mock up with layer based slicing. Students learn to use Smart Objects to save time and apply non-destructive transformations and filters to photographs and text. Advanced Photoshop techniques are used to create professional images for individual portfolios."
CIS 262,Desktop Publishing II / InDesign,3,"Students learn advanced design and layout techniques for both print production and web media using desktop publishing software (Adobe InDesign). Assignments focus on building portfolio work including brochures, posters, menus, newsletters and advertisements. Advanced techniques include setting up bleeds, PDF exporting, preflighting and packaging files to be delivered electronically to a service provider."
CIS 265,Computer Servicing I / A+ Hardware,3,"In this course, students learn how to work and troubleshoot computer and networking hardware commonly used in the small office/home office (SOHO) environment. Topics include motherboard components, memory, storage devices, expansion cards, PC connection interfaces, display devices, mobile devices, printers and monitors. Students devote time to troubleshooting PCs, laptops, and networking components. The course is also intended to serve the needs of individuals seeking to pass the Computing Technology Industry Association’s (CompTIA) A + certification exam."
CIS 266,Computer Servicing II / A+ Software,3,"In this course, students learn how to install, configure and troubleshoot operating systems used on personal computers and mobile devices. Other topics include software troubleshooting, security, cloud computing, and operational procedures. Students devote time to software troubleshooting. The course prepares students to take the Computing Technology Industry Association’s (CompTIA) A + certification exam."
CIS 268,AI for Cybersecurity,3,"AI for Cybersecurity explores the intersection of artificial intelligence (AI) and cybersecurity, providing a comprehensive overview of how AI is applied to enhance cybersecurity measures. Through hands-on projects, students will learn fundamental concepts in cybersecurity and AI, covering topics such as machine learning, deep learning, and network security. The course also addresses modern challenges, including AI-powered attacks and the application of AI techniques for defense and mitigation."
CIS 269,CCNA - CyberOps,3,"The Cisco CCNA® Cybersecurity Operations (CyberOps) course provides students with content to develop practical, relevant, and job-ready knowledge and skills required of cybersecurity analysts employed in a Security Operations Center (SOC). In this course, students learn how to detect and respond to security threats using the latest technology. This course aligns to the CCNA CyberOps certification which demonstrates that the students have the skills and knowledge needed to begin a career in cybersecurity operations, addressing cybersecurity threats that enterprises are faced with on a daily basis. This course prepares students for the CCNA CyberOps exam."
CIS 270,Artificial Intelligence for Computer Vision,3,"Computer Vision for AI delves into the theory, methods, and practical applications of AI techniques specifically tailored for analyzing and interpreting visual data. Students will explore the foundational principles of computer vision and its intersection with artificial intelligence, addressing various aspects of visual perception, object recognition, image analysis, and video understanding."
CIS 271,"Enterprise Networking, Security, and Automation (CCNA III)",3,"The third course in the CCNAv7 curriculum describes the architectures and considerations related to designing, securing, operating, and troubleshooting enterprise networks. This course covers wide area network (WAN) technologies and quality of service (QoS) mechanisms used for secure remote access. ENSA also introduces software-defined networking, virtualization, and automation concepts that support the digitalization of networks. Students gain skills to configure and troubleshoot enterprise networks and learn to identify and protect against cybersecurity threats. They are introduced to network management tools and learn key concepts of software-defined networking, including controller-based architectures and how application programming interfaces (APIs) enable network automation. This is the final course in the CCNA curriculum."
CIS 274,Secure Application Development For Mobile Devices,3,"In this class, students develop mobile applications for the Android and iPhone platforms, focused on secure software development. Students will learn how to use industry-standard platforms to create mobile applications. They will consider the security of the mobile environment as it applies to wireless transmission and mobile devices. This course will use a cross-platform tool to create mobile applications and address top mobile security issues and the best methods for ensuring high-level security."
CIS 276,Computer Forensics,3,"This course introduces students to the forensic investigation of computer crime. Students study a branch of forensic science that deals with the investigation and recovery of materials found in digital devices, often due to criminal activity, and learn the tools and methods used to conduct investigations involving digital material. Topics include investigation tools, evidence acquisition and control, and writing investigation reports. Ultimately, students begin the journey to becoming skilled digital forensics investigators."
CIS 278,Pen Testing,3,"This course develops students’ understanding of effectively protecting various computer systems and networks (mobile, traditional, and cloud) through the use of the assessment and exploitation of vulnerabilities. It focuses on the tools and techniques used by defenders of networks and their adversaries. This course supplies an overview of the legal framework surrounding “computer hacking,” intrusion detection, and penetration testing. This course prepares students for the CompTIA Pentest+ certification."
CIS 279,Digital Portfolio,3,"This course will focus on building a comprehensive portfolio to be used to present examples of work to transfer institutions or potential employers. Topics include creating a vision to display work, how to create a professional portfolio in paper and digital format, and how to market work in a professional way."
CIS 285,CIS Internship,3,This course provides a paid or unpaid structured and extended off-campus experience in a supervised setting for students enrolled in an academic program in the CIS department. Students have the option to work within a variety of professional settings that are related to their GRCC academic program and future career interests. Students are required to spend a minimum of 90 hours at their internship site. Students are responsible for identifying their own internship site. Lists of potential internship sites may be available through the academic department or GRCC Student Employment Services. Department consent is required to enroll in this course. Students must also have a 2.0 gpa in CIS courses and may not be on Academic Probation. Students must be a CIS major and have completed all 100 level CIS courses in their academic program prior to enrolling in this course. Course Fee: $15.00
CIS 288,Artificial Intelligence Capstone,3,The AI Capstone Project is the culminating experience for students enrolled in the AI Certificate Program at Grand Rapids Community College. This project-based course is designed to provide students with the opportunity to apply their knowledge of artificial intelligence to a comprehensive and practical project.
CIS 289,Sophomore Project,3,"This is a project based course where students work in teams to design and develop a solution to a real-world design problem. Teams will develop and present both project planning documentation and a working final-solution. Project planning documentation will include project timelines, project requirements, and user experience (UX) documentation."
DMP 215,Digital Video Production,3,"Digital Video Production explores the basics of camera operation, camera techniques, composition principles, and digital media theory. Through pre-production, organized workflow, and basic lighting techniques, this course facilitates the production, direction, and editing of single camera videos. With an emphasis on hands-on production experience, videos are created across many genres by assembling audio, voice-overs, music, and graphics within a digital editing program leveraging basic non-linear editing concepts."
CRB 101,"Introduction to Sensory Analysis, Beer Styles & Brewing History",3,"CRB 101 introduces students to brewing, ingredients, beer styles, and sensory analysis. It is intended to familiarize students with beer styles from regions around the world* through lecture and sensory analysis. Students will understand how people perceive flavor, biases & proper techniques for tasting beer. Students must be 18 or older to enroll. This course prepares students to take the Cicerone® Certification Program Certified Beer Server exam and the ServSafe Alcohol certification exam. (*Belgium, France, Britain, Ireland, Scotland, Germany, Czech Republic, Austria & United States) Course Fee: $65.00"
CRB 105,Craft Brewing Field Work,2,"CRB 105 Craft Brewing Field Work reinforces and extends the knowledge and concepts students learn in the classroom to workplace settings in craft brewing and related industries. Students will have opportunities to visit local businesses to receive hands-on learning from owners and operators. Field trip locations will include breweries varying in size and focus, hop farms, malt production operations, distributors, equipment manufacturers, and other craft beverage producers. Students must be 18 years or older to enroll."
CRB 110,Introduction to Craft Beverage Brewing,4,"CRB 110 Introduction to Craft Beverage Brewing introduces students to the basic concepts of craft beer production on commercial brewing equipment in GRCC’s Fountain Hill microbrewery. Brewing, cellaring, fermentation, conditioning, and storage knowledge will be supplemented by hands-on learning experience in a commercial brewhouse setting. Students apply safety and sanitation to produce 3.5-5 bbl batches of craft beer for public consumption in GRCC’s taproom, “Peter’s Pub.” Students must be 18 years or older to enroll in this course. Course Fee: $126.00"
CRB 112,Fermentation Biology,3,"This course will provide an in-depth explanation of the role of biology in fermentation with particular emphasis on yeast. Students will learn about yeast types, yeast cell biology and biochemistry, and growth requirements for heath and fermentation. Students will practice basic yeast management techniques and learn to calculate yeast cell density and pitch volumes. Course Fee: $50.00"
CRB 120,Draft Systems & Packaging,2,"CRB 120 Draft Systems and packaging introduces students to draft systems and maintenance fundamentals. Students apply the principles of sanitation and safety to draft system mechanics, operation, cleaning, and design, as well as beer packaging and various packaging systems. Draft line cleaning and troubleshooting exercises are also performed. The majority of the hands-on packaging skills will be covered in CRB 210 . Students must be 18 years or older to enroll in this course. Course Fee: $50.00"
CRB 180,Craft Brewing Internship,2,"CRB 180 is designed for students to participate in a brewery-related internship experience of paid or unpaid work and learning activities involving employers and departmental instructional staff. Students work a minimum of 8 hours per week (120 hours total) under supervision at department-approved employment locations. Performance is monitored by the instructional staff and the students’ work location supervisor. Students are responsible for identifying their internship site and are selected by the student’s interests and varying skills. GRCC recommends finding a paid position, given the many opportunities in the industry. Students must have the permission of the Department. Coursework is completed online through Canvas. Students must be 18 years or older to enroll in this course."
CRB 201,Sensory Analysis of Beer and Beer & Food Pairings,2,"CRB - 201 - Sensory Analysis of Beer and Beer & Food Pairings builds on the knowledge & skills acquired in CRB 101 . Students will review beer styles covered in CRB 101 with an emphasis on differentiating beer styles through sensory analysis and evaluation. This course also introduces students to pairing beer with food, cooking with beer, and beer brewing ingredients. Course Fee: $50.00"
CRB 205,Craft Brewery Taproom Business Operations and Management,3,"In CRB 205 - Craft Brewery Taproom Business Operations and Management, students integrate the knowledge and skills learned in previous courses with current beer and foodservice etiquette with GRCC’s Fountain Hill Brewery management. Students gain a working understanding of the point of sale (POS) system and financial reports, which are integral to managing costs. Students evaluate branding, marketing, and promotion ideas to boost traffic and apply suggestive selling to increase sales in GRCC’s taproom, “Peter’s Pub.” Students learn the laws governing the sale of alcoholic beverages and demonstrate the appropriate processes for managing craft-brewed beverages. Students must be 18 years or older. Students will earn the Certified CiceroneⓇ Program’s Beer Certified Server Certificate Restaurant Association’s ServSafe Alcohol Certificate as part of this course. Course Fee: $149.00"
CRB 210,Advanced Craft Beverage Brewing,4,"CRB 210 Advanced Craft Beverage Brewing expands on concepts taught in CRB 110 and applies them in a commercial production brewhouse setting. Students learn to manage and execute the principles of brewing, cellaring, scheduling, inventory, ordering, recipe development, packaging, storage, and evaluation of the finished product. Students produce seasonal and specialty craft beer varieties in large 3.5 - 5 barrel batches to be sold in the GRCC taproom, “Peter’s Pub.” In CRB 210, students review, reinforce, practice, and build on knowledge from the fermentation science course. Students continue to develop practical brewhouse operation skills with hands-on experience. Students must be 18 years or older to enroll in this course. Course Fee: $50.00"
CRB 230,Quality Control,2,"CRB 230 Quality Control introduces students to using standardized scientific testing and results to create a quality control program in small to mid-sized breweries. Students gain exposure to ATP testing, spectrophotometers, microbiological plating, infection identification, and defect sensory analyses. Students must be 18 years or older to enroll. Course Fee: $50.00"
CRB 235,Developing a Sensory Program,2,"In CRB 235 Developing a Sensory Program, students build on the sensory evaluation skills, beer style, and brewing knowledge taught in CRB 101 and CRB 110 . Students will learn and examine sensory evaluation for quality control, assess raw ingredients, how to create new products, and identify off-flavors. Students will gain hands-on experience in developing a sensory program for a brewery using sensory tests and panels. Students must be 18 years or older. Course Fee: $50.00"
CRB 240,Brewing Operations and Regulatory Affairs,3,"CRB 240 - Brewing Operations and Regulatory Affairs extends the classroom knowledge from CRB 110 and CRB 210 and focuses on managing a brewery’s business. Students will learn about professional brewery accounting, record keeping, legal affairs, DEI, and market trends. Sustainability, OSHA requirements, and TTB regulations. A student must be 18 to enroll in this course."
CJ 105,Introduction to Corrections,3,"This course is an introduction to the corrections system. It provides an overview of current institutional practices, policies, and legal issues. Specifically, this course reviews the historical development of crime and corrections, sentencing, jails, community corrections, correctional policies, agencies, and challenges facing correctional populations."
CJ 110,Introduction to Criminal Justice,3,"This course is a survey of Criminal Justice in the United States. Knowledge of agencies composing the criminal justice system, including the police, courts, and corrections. It provides an introduction to: philosophical and historical backgrounds; development of systems, services, and agencies; and analysis of criminal justice programs."
CJ 111,Criminology,3,"In this course, students analyze social-psychological perspectives on crime. Historical and current theories of the causes of criminal behavior are examined. Various crimes such as white collar crimes, violent sex, and victimless crimes are also studied."
CJ 115,Client Growth and Development,3,"In this course the psychological, social, and environmental causes of criminal behavior are examined. The impact of psychological, substance abuse, sexual, and medical problems of offenders and the intervention strategies used in institutional and community settings are examined. This course also presents a strong foundational research component and experience."
CJ 122,Spanish for Criminal Justice,3,"This is a practical course designed for Criminal Justice students stressing vocabulary, basic sentence structure and conversational drills. This course teaches students to participate in everyday conversations with Spanish speakers, while at the same time guiding them through various Criminal Justice related activities. This course also covers various aspects of the Hispanic culture."
CJ 135,Juvenile Residential Services,3,"This course is an exploration of the unique dynamics within juvenile facilities, and is designed to prepare students with the knowledge and tools needed to provide services and custodial care to youth in a residential setting. A thorough examination of the juvenile justice system will embody the challenges juveniles face in a residential setting. A strong emphasis will be placed on custodial care, behavior modification, and de-escalation techniques."
CJ 140,Juvenile Delinquency,3,"This course examines the nature, extent, and causes of juvenile delinquency in American society. Special emphasis is given to adolescent development and the role and impact of the family, community, school, peer groups, social class, and other cultural and social environments impacting the juvenile. Criminological theories are addressed along with current treatment protocols regarding juvenile offenders. The future of delinquency prevention and control is examined."
CJ 145,Juvenile Corrections,3,"This course includes a detailed examination of the justice process for juveniles in the United States and an analysis of the structure and function of the Juvenile Court. The nature of juvenile crime and society’s reaction to it is studied. Also covered are: the role and practice of diversion, probation, detention, institutions, waivers, law enforcement, and laws and theoretical premises as they relate to juveniles and the agencies, organizations, programs that are utilized to address the treatment/sanctions of juveniles. Also addressed are recommendations for future juvenile corrections programs."
