course_code,course_name,credit_hours,description
COMG-168B,PCs System Board Power & Memory,5,"Contact Hours Prerequisite: Placement into RDNG-016 (ACSR-016) Prerequisite: COMI-160 or COMG-153 This module is designed to provide beginning computer users with a practical hands-on experience with the internal components of a PC. This will address the system board power supplies and computer memory. Course Outcomes Acquire knowledge on the functionality of hardware components (System board, power supply and memory chips) within a microcomputer Comprehend the functionality of the system board and the connected components Acquire knowledge of computer memory Acquire knowledge on the function of a power supply"
COMG-168C,Pcs Hard Drives and Floppy Drives,5,Contact Hours Prerequisite: Placement into RDNG-016 (ACSR-016) Prerequisite: COMI-160 or COMG-153 This modules is designed to give beginners hands- on practice working with computer hard drives and floppy drives. Students will install drives learn about the different types of hard drives and simulate and correct common drive problems. Course Outcomes Acquire knowledge on the functionality of hardware components (hard drives and floppy drives) within a microcomputer Relate the purpose and use of floppy drives and hard drives Demonstrate the ability to install a hard drive Diagnose computer drive problems
COMG-168D,PCs I/O Multimedia and Troubleshooting,5,"Contact Hours Prerequisite: Placement into RDNG-016 (ACSR-016) Prerequisite: COMI-160 or COMG-153 This module is designed to give beginners hands-on experience with installing various I/O and multimedia devices into a computer. Students will learn about the different kinds of I/O and multimedia devices and practice computer troubleshooting techniques. Course Outcomes Acquire knowledge on the functionality of hardware components (drives, cabling, memory chips, network cards and video cards) within a microcomputer Install and support I/O devices Understand and apply multimedia technology Demonstrate the ability to troubleshoot various computer problems"
COMG-168E,PCs Bldg a PC Printers & Viruses,5,"Contact Hours Prerequisite: Placement into RDNG-016 (ACSR-016) Prerequisite: COMI-160 or COMG-153 This module is designed to give beginners hands-on practice assembling a computer learning about printer types and understanding computer viruses. Students will need to demonstrate the ability to successfully install all internal components into a computer and demonstrate that it works upon completion. Course Outcomes Acquire knowledge on the functionality of hardware components (printers, drives, cabling, memory, adapters) within a microcomputer Demonstrate the ability to assemble a computer system Lean how printers work and how to install a printer Acquire knowledge on computer anti-virus software and the different type of computer viruses"
COMG-168F,PCs Windows/Modems/Internet,5,Contact Hours Prerequisite: Placement into RDNG-016 (ACSR-016) Prerequisite: COMI-160 or COMG-153 This module is designed to give beginners hands-on practice installing a computer operating system and establish computer communication. Students will install a Windows operating system and configure a computer to access the Internet. Course Outcomes Acquire knowledge on the functionality of hardware components (modems and network card) within a microcomputer Understand how Windows operating system manages hardware resources Explain how computers communicate with each other via modem technology Learn the characteristics of different Windows operating systems Demonstrate the ability to configure a computer to access the Internet and learn about various communication protocols
CORR-101,Introduction to Corrections,3,Contact Hours Prerequisite: Placement into RDNG-016 (ACSR-016) This course addresses the historical and philosophical development of corrections to include definition of the correctional process through the criminal justice system the legal process and the role of the correctional officer. Course Outcomes Trace the historical and philosophical development of corrections Define the legal processes involved in crime and the elements of the Criminal Justice system that apply Understand the correctional processes that follow Understand prisoners’ rights within and outside the prison program Understand community based corrections programs Understand the job and responsibilities of correction officers Understand the various types of offenders and their offenses Be apprised of major improvements needed in the current corrections system
CORR-102,Client Relations to Corrections,3,Contact Hours Prerequisite: Placement into RDNG-016 (ACSR-016) The identification and analysis of various appropriate professional responses to correctional offender behavior meaning and function of culture the impact of discrimination and the process of attitude formation as it relates to the system of corrections. Course Outcomes Define the meanings and functions of inmate culture Identify social implication of discrimination Differentiate between group and peer perceptions and how it relates to offenders Identify various Criminal Justice correctional professional responses to human behavior include proper us of authority and identifying and reducing conflict
CORR-103,Legal Issues in Corrections,3,"Contact Hours Prerequisite: Placement into RDNG-016 (ACSR-016) This course provides an overview of the various procedural laws that have a direct impact upon the management of the convicted offender and the rights of prisoners. The law and the court process Constitutional law and various current legal topics are explored. Course Outcomes Define constitutional law that relates to search and seizure of physical evidence Describe procedure law as it relates to the Administration of Justice process Define the functions of the federal, district, appellate and Supreme Court List inmate constitutional rights Define section42, 1983 implications Discuss current topics related to the legal issues in corrections"
CORR-104,Client Growth and Development,3,Contact Hours Prerequisite: Placement into RDNG-016 (ACSR-016) This course examines the differences between normal and criminal behavior the criminal pattern of juvenile and adult offenders; the specific problems of inmates and various criminal justice corrections interventions strategies. Course Outcomes Differentiate between normal and criminal behavior Trace the human development of juvenile and young adult offenders from a legalistic standpoint Identify specific problems related to the offender Identify benefits of institutionalization and Criminal justice community based corrections
CORR-105,Correctional Institutions/Facilities,3,Contact Hours Prerequisite: Placement into RDNG-016 (ACSR-016) This course addresses the purpose and functions of prisons and various other correctional institutions; treatment and rehabilitative programs; the management and organization of correctional facilities; prisoner rights; and future incarceration system concerns. Course Outcomes List the major concerns related to safety and security in correctional institutions Identify Prisoner rights Discuss the future concerns of incarceration
CSMO-100,Basic Cosmetology Theory I,12,"Contact Hours Pre-requisite: Placement into RDNG-016 (ACSR-016). Co-requisite: CSMO-101 . Note: Coordinators signature required for registration. This course provides the student with the beginning cosmetology instruction in preparation for the advanced cosmetology courses and lays the foundation for CSMO-101 Basic Cosmetology Lab. In addition the student will be using the StrengthsFinder 0 to identify their top five Strengths or Themes which will be used to engage in class activities. Documentation will be collected in a Strengths-based portfolio. Course Outcomes Describe the origins of appearance enhancements Describe the advancements made in cosmetology during the 19t11, 20th, and early 21st Centuries List the career opportunities available to a licensed beauty practitioner Explain long term and short term goals Explain the concept of self-management Define ethics List the characteristics of a healthy, positive attitude Explain the concept of dressing for success Demonstrate an understanding of ergonomic principles, posture, and movement Identify the necessity of communication skills when servicing the public and explain the importance of verbal and non-verbal skills Complete the Strengths Finder 0 Assessment Define basic biology as related to cosmetologists Identify a variety of decontamination and infection control techniques and list sanitation and disinfecting methods in the cosmetology profession Define talent, themes, and strengths based on the Strengths Finder 0 assessment Define properties of the hair; its divisions, structure, and growth List the factors that should be considered in a hair analysis Identify scalp and hair disorders, their causes, and treatments Describe and list procedures for a variety of hair and scalp treatments Discuss the role that talent and strength play in the success of top achievers Identify and define their strengths (themes) Discuss their strengths with other students Analyze the five elements in hair design, five principles of hair design, and facial shapes. Demonstrate how to design hairstyles to enhance or camouflage facial features Identify proper draping procedures for a variety of cosmetology services Identify the proper procedure for shampooing, rinsing, and conditioning of the hair and scalp Identify the difficulties associated with affirming one’s own themes of talent Discuss the role of their themes of talent in their personal behavior Discuss the chemical composition and benefits of various shampoos, conditioners, and hair treatments List specific tools and equipment used for wet hairstyling; their use, procedures, and products used Define and identify different thermal hair straightening and thermal hairstyling tools and techniques Describe how their themes or strengths of talent work together Compare and contrast themes of talent, including those other than their own"
CSMO-101,Basic Cosmetology Lab,0,"Contact Hours Pre-requisite: Placement into RDNG-016 (ACSR-016). Co-requisite: CSMO-100 . Note: Coordinators signature required for registration. This course provides students with the beginning cosmetology skills to prepare them for the advanced cosmetology courses and functions in conjunction with CSMO-100 . Course Outcomes Demonstrate competence in communication skills with the public in a professional manner Demonstrate the use of a variety of disinfectants and antiseptics for decontamination procedures and sanitation Demonstrate the use of a variety of professional hairstyling products Perform a variety of hairstyling techniques including wet hairstyling, finger waving, thermal styling, hot-roller sets, blow dry styling, braiding, and comb outs Demonstrate proper procedure for shampooing and rinsing, using products suitable for the hair and scalp conditions 6 Demonstrate the use of conditioners to treat minor scalp and hair disorders Perform scalp and hair treatments for a variety of scalp and hair disorders"
CSMO-102,Basic Cosmetology Theory II,12,"Contact Hours Pre-requisite: Placement into RDNG-016 (ACSR-016); CSMO-100 and CSMO-101 or a minimum of 250 hours. Co-requisite: CSMO-103 . Note: Coordinators signature required for registration. This course is a continuation of Basic Cosmetology and provides students with the opportunity to learn basic cosmetology procedures in preparation for servicing clients and lays the foundation for CSMO-103 , CSMO-200 and CSMO-201 . In addition the student will be using the StrengthsFinder 0 to continue developing their strengths in more detail by participation in additional class activities. Student will continue work on a Strengths-based portfolio. Course Outcomes Define angles, elevations, and guidelines used in various haircutting procedures Explain the effects of different techniques used in haircutting Demonstrate mastery of four basic haircuts Discuss how their strengths can be applied to achieve academic success Evaluate their general academic goals in light of the talent and strengths, as well as other personal qualities and external considerations Explain the physical and chemical actions that take place during permanent waving. List the procedures and safety precautions Explain the different types of permanent waves and their uses Identify a variety of wrapping techniques for permanent waving Explain the physical and chemical actions that take place during chemical relaxing. List the procedures and safety precautions Explain the different types of relaxers and their uses Apply theme-specific strategies to achieve academic success and as a part of the career- exploration process Identify the principles of color theory List the four basic categories of hair color and explain their chemical effects on the hair Identify a variety hair coloring procedures Describe the concept of person-environment fit/calling as it pertains to career planning List the three types of hair lighteners and explain their chemical effects on the hair Identify a variety of lightening procedures Identify a variety of special effects hair coloring techniques and list their procedures Evaluate their career goals in light of their talents and strengths, as well as other personal qualities and external considerations Apply theme-specific strategies as a part of the career-exploration process Develop a strengths-based cover letter Analyze common labels that lead people to discount talents and the potential strength of others Work effectively by partnering with other complementary themes of talent."
CSMO-103,Basic Cosmetology Lab II,0,Contact Hours Pre-requisite: Placement into RDNG-016 (ACSR-016) is required. Pre-requisite: CSMO-100 and CSMO-101 or a minimum of 250 hours. Note: Coordinators signature required to register in this Course Co-requisite: CSMO-102 This course provides students with the basic cosmetology skills to work towards a cosmetology license and functions in conjunction with CSMO-102 . Course Outcomes Process and wrap a professional permanent wave Give a chemical relaxer in a professional manner Perform various professional facial treatements Recognize and style different types of artificial hair Understand the basic application of hair color Apply a basic set of artificial nails Give a basic haircut in a professional manner
CSMO-104,Nail Technology Theory I,12,"Contact Hours Pre-requisite: Placement into RDNG-016 (ACSR-016). Co-requisite: CSMO-105 . Note: Coordinators signature required for registration. This course is an introduction to the 400 hour State Specialty License for Nail Technology (Manicuring). It provides beginning instruction into the theory of Nail Technology and lays the foundation for CSMO-105 Nail Technician Lab I. In addition the student will be using the StrengthsFinder 0 to identify their top five Strengths or Themes which will be used to engage in class activities. Documentation will be added to a Strengths-based portfolio. Course Outcomes List the principles that contribute to personal and professional success Explain the concept of self-management Explain how to set long- and short-term goals Define ethics List the characteristics of a healthy, positive attitude Identify the four types of nail implements and/or tools required to perform a manicure Explain the safety, sanitation, and disinfection requirements preformed during a basic and conditioning manicure Name the five nail applications and the correct application for each Define and understand aromatherapy Understand professional hygiene Explain the ergonomically correct postures and movements for nail technicians Complete the Strengths Finder 0 Assessment Identify the supplies needed for nail tips and why they are needed Describe the three types of nail tips Explain the proper procedures and precautions for applying and removing nail tips Explain acrylic nail enhancement chemistry and how it works List the supplies needed for acrylic nail enhancements application Explain the golden rule of human relations Explain the importance of effective communication for a successful client consultation Define talent, themes, and strengths based on the Strengths Finder 0 assessment Describe the proper procedure for maintaining healthy acrylic nail enhancements Explain the difference between the application of odorless and traditional acrylic products Identify and define their strengths (themes) Discuss their strengths with other students List the equipment and materials needed for a pedicure and explain each Explain how to give a proper foot massage List the types and classifications of bacteria Explain Universal Precautions Identify the difficulties associated with affirming one’s own themes of talent Discuss the role of their themes of talent in their personal behavior Explain the benefits of using silk, linen, fiberglass, and paper wraps Define no-light gels and the proper procedure for applying Describe the structure and composition of nails and how they grow List and describe the disorders and irregularities of nails Explain the various diseases of the nail and how they should not be treated in the salon Explain the difference between organic and inorganic chemistry List the different forms of matter Explain the difference between solutions, suspensions and emulsions Describe how their themes or strengths of talent work together Compare and contrast themes of talent, including those other than their own."
CSMO-105,Nail Technology Lab I,0,Contact Hours Pre-requisite: Placement into RDNG-016 (ACSR-016). Co-requisite: CSMO-104 . Note: Coordinators signature required for registration. This course provides the student with the opportunity to obtain the knowledge and skills necessary to become a licensed Nail Technician in the State of Michigan. Course Outcomes Behave in a professional manner towards employers and co-workers Name the common sources of infection and how to cope with them in a salon Identify the different types and methods of sterilization and sanitation Mix different types of chemicals for sanitation and sterilization Use safety precautions when dealing with a variety of chemicals Identify common chemicals used by Nail technicians; problems and solutions Identify ways Nail technicians can protect themselves when using chemicals Identify specific nail chemicals Identify all parts of the nail
CSMO-106,Nail Technology Theory II,12,"Contact Hours Pre-requisite: Placement into RDNG-016 (ACSR-016). Prerequisite: CSMO-104 and CSMO-105 Note: Coordinators signature required to register in this course. Co-requisite: CSMO-107 . This course completes the required theory instruction for the State Specialty License in Nail Technology (Manicuring) and prepares the student for the State Board Theory Exam to become a licensed Nail Technician. In addition the student will be using the StrengthsFinder 0 to continue developing their strengths in more detail by participation in additional class activities. Student will complete a Strengths-based portfolio. Course Outcomes Describe the chemistry and main ingredients of UV gels Identify the supplies needed for the one-color and two- color methods for applying UV gels Explain how to safely and correctly remove UV gels Discuss how their strengths can be applied to achieve academic success Evaluate their general academic goals in light of the talent and strengths, as well as other personal qualities and external considerations Describe three different nail art supplies and how each is used for art application Explain the use of the color wheel Explain the airbrush equipment Describe the structure and composition of the skin Define important terms relating to skin disorders List the functions of the skin Apply theme specific strategies to achieve academic success and as a part of the career exploration process Describe cells, their structure, and their reproduction Define tissue and identify the types of tissues found in the body Name the 10 main body systems and explain their basic functions Identify the types of electric files and explain their power and speed Name the most frequently used types of drill bits Define the nature of electricity and the two types of electric current Define electrical measurements Explain the principles of electrical equipment safety Describe the concept of person-environment fit/calling as it pertains to career planning Explain the steps involved in preparing for employment Explain how to explore the job market and research potential employers List the habits of a good salon team player List the principles of selling products and services in the salon Describe the most effective ways to build a client base Evaluate their career goals in light of their talents and strengths, as well as other personal qualities and external considerations Apply theme-specific strategies as part of the career-exploration process Identify the laws, rules and regulations pertaining to the State Board of Cosmetology. Article 12: ACT 299 of 1989 Name and describe the types of ownership under which a salon may operate Explain the importance of the reception area to a salon’s success List the most effective forms of advertising Develop a strengths-based cover letter Analyze common labels that lead people to discount talents and the potential strength of others Work effectively by partnering with other complementary themes of talent."
CSMO-107,Nail Technology Lab II,0,Contact Hours Placement into RDNG-016 (ACSR-016) Prerequisite: CSMO-104 and CSMO-105 Note: Coordinators signature required to register in this course. Co-requisite: CSMO-106 This course provides the student with the opportunity to obtain the knowledge and skills necessary to become a licensed Nail Technician in the State of Michigan.
CSMO-109,Intro to Advanced Cosmetology,5,"Contact Hours Placement into RDNG-016 (ACSR-016) Prerequisite: Minimum 350 hours from GASC Technology program. Note: Coordinators signature required to register in this course. This 8-week course is a continuation of the 350 hour basic cosmetology course that allows GASC cosmetology students to accumulate up to 150 hours resulting in the 500 required hours and skills necessary to register for the advanced cosmetology courses. Emphasis will be on proper procedures including hair cutting chemical texture services haircoloring hairstyling facials nail services and sanitation methods. Course Outcomes Identify and demonstrate proper use of disinfectant products and procedures Identify and demonstrate proper safety procedures and practices as required by the State Board of Cosmetology Demonstrate personal hygiene and sanitation practices on a daily basis Identify and demonstrate the use of a variety of professional styling products Perform various wet hair styling techniques, including roller placement, wraps, comb-outs, and recombs Perform various thermal hair styling techniques, including thermal curling, pressing, blow-dry styling, and hot roller set Perform a variety of braiding techniques Perform a variety of styling techniques on wigs Demonstrate proper finger waving techniques Perform a variety of facial services, with proper manipulations, including plain and mask facials, and facial electrode application Perform proper shampooing techniques for a variety of services Perform various scalp and hair treatments, with proper manipulations, including hot oil, high frequency, and Malibu treatments Demonstrate a variety of manicuring services, including manicures, therapeutic paraffin wax treatments, and nail art Satisfactorily apply artificial nail enhancements, including blended tips and tips with overlay Demonstrate proper procedure for a pedicure Perform a variety of hair coloring services, including temporary color, semi and demi permanent, permanent, lightening and toning, and dimensional color Perform a variety of chemical restructuring services, including permanent waving and chemical relaxing Perform hair cutting services using a variety of professional tools, including shears, razor, thinning and texturizing shears, clippers, and trimmers."
CSMO-110,Esthetics Theory I,12,"Contact Hours Prerequisite: Placement into RDNG-016 (ACSR-016) Co-requisite: CSMO-111 Note: Coordinators signature required to take this course This course is an introduction to the 400 hour State Specialty License for Esthetics (Skin Care Specialist). It provides beginning instruction into the theory of Esthetics and lays the foundation for CSMO-111 Esthetics Lab I. In addition the student will be using the StrengthsFinder 0 to identify their top five Strengths or Themes which will be used to engage in class activities. Documentation will be added to a Strengths-based portfolio. Course Outcomes Complete the Strengths Finder 0 Assessment Name and describe the career options available to licensed estheticians List the basic habits of daily personal hygiene List the characteristics of a healthy, positive attitude Define ethics and human relations Explain the importance of effective communication Define talent, themes, and strengths based on the Strengths Finder 0 Assessment List the types and classifications of bacteria Explain the different types of disinfectants and how they are used Identify skin types Explain skin conditions and their causes Describe a skin analysis and how to fill out a chart List treatment contraindications Identify and define their strengths (themes) Discuss their strengths with other students Describe the benefits of massage and the different types of massage movements List the steps for a basic facial procedure List and describe the products used in a facial treatment Describe extraction methods Explain the treatment needs for different skin types Describe the functions of the skin Explain the layers of the skin Define collagen, elasticity, and the glands of the skin Describe what equipment and supplies are needed for facials Explain how to prepare and set up the treatment room for services Identify common skin conditions and disorders Explain how to recognize potential skin cancer growths Describe acne, its causes and different grades Identify the difficulties associated with affirming one’s own themes of talent Discuss the role of their themes of talent in their personal behavior Define chemistry and its branches Explain how acid, alkaline, and pH affects the skin Identify macro- and micronutrients Discuss the benefits of proper nutrition and vitamins Describe the most common cosmetic ingredients and their functions Explain FDA regulations regarding cosmetics claims and product safety Describe how their themes or strengths of talent work together Compare and contrast themes of talent, including those other than their own Describe methods of temporary and permanent hair removal Describe the benefits of AHA peels and micro-dermabrasion Explain light therapy and use of lasers."
CSMO-111,Esthetics Lab I,0,"Contact Hours Prerequisite: Placement into RDNG-016 (ACSR-016) Co-requisite: CSMO-110 Note: Coordinators signature required to register into this course This course provides the basic skills necessary to provide professional skin care to the public and completes the first 200 hours of the state required 400 hours. Course Outcomes Provide proper procedure when sanitizing, disinfecting, and sterilizing implements and equipment Properly dispose of hazardous waste materials Perform a basic room setup including workstation Perform proper maintenance on furniture and equipment Demonstrate galvanic and high-frequency machine procedures for a variety of skin conditions Demonstrate proper safety procedures using a variety of electrical apparatus Demonstrate a proper setup for a treatment room including workstation Demonstrate the proper use of cosmetic supplies, accessories, and small equipment for a variety skin conditions Perform a health screening consultation Analyze the skin using a variety of methods including a magnetic light and Wood’s lamp; record information properly Perform a complete basic facial Demonstrate proper massage manipulations for a variety of skin conditions Perform a man’s facial."
CSMO-112,Esthetics Theory II,12,"Contact Hours Placement into RDNG-016 (ACSR-016) Prerequisite: CSMO-110 , CSMO-111 or 200 hours in a State of Michigan approved Esthetician course. Note: Coordinators signature required to register in this course. Co-requisite: CSMO-113 This course completes the required theory instruction for the State Specialty License in Esthetics (Skin Care Specialist) and prepares the student for the State Board Theory Exam to become a licensed Esthetician. In addition the student will be using the StrengthsFinder 0 to continue developing their strengths in more detail by participation in additional class activities. Students will complete a Strengths-based portfolio. Course Outcomes Define the nature of electricity and the two types of electrical current Describe the four types of electrotherapy and their uses List the rays used in light therapy and their benefits Identify the machines used in skin care treatments Describe the mechanization used with each machine and their benefits Discuss how their strengths can be applied to achieve academic success Evaluate their general academic goals in light of the talent and strengths, as well as other personal qualities and external considerations Explain why the study of anatomy, physiology, and histology is important to the esthetician Describe cells, their structure and their reproduction Define tissue and identify the types of tissues found in the body List the 11 main body systems and explain their basic functions Identify the laws, rules and regulations pertaining to the State Board of Cosmetology. Article 12: ACT 299 of 1989 Describe the different types of cosmetics and their uses Explain the cosmetic color theory Identify different facial features and demonstrate procedures for basic corrective makeup Describe the concept of person-environment fit/calling as it pertains to career planning Describe the qualities necessary to be successful in a service profession Explain why it is necessary to keep accurate business records Name and describe the types of ownership under which a skin care salon may operate List the basic principles of selling products and services in the salon Explain the purpose of marketing and promotions List the most effective ways to build a clientele Evaluate their career goals in light of their talents and strengths, as well as other personal qualities and external considerations Explain the steps involved in preparing for and passing the licensing exam Discuss methods for exploring the job market and researching potential employers Describe the different methods of compensation that are utilized in esthetics Develop a strengths-based cover letter Analyze common labels that lead people to discount talents and the potential strength of others Work effectively by partnering with other complementary themes of talent."
CSMO-113,Esthetics Lab II,0,"Contact Hours Placement into RDNG-016 (ACSR-016) Prerequisite: CSMO-110 and CSMO-111 or 200 hours in a State of Michigan approved Esthetician course. Note: Coordinators signature required to register in this course. Co-requisite: CSMO-112 This course completes the required instruction for 400 hours for State licensing and prepares the student for the State Board Practical Exam and employment as an Esthetician. Course Outcomes Demonstrate a variety of proper procedures and treatments for: aging and sun damaged skin; sensitive skin including allergens, irritants and rosacea; hyperpigmentation; acne; ethnic skin Perform a variety of exfoliation treatments, including mechanical and chemical Demonstrate a variety of holistic therapies Provide a treatment plan for the client including professional treatments and home care recommendations Demonstrate a variety of epilation treatments including tweezing, waxing, and chemical depilatories Demonstrate makeup techniques including daytime, evening and corrective (camouflage therapy) procedures Demonstrate a variety of spa treatments including hydrotherapy body masks and wraps, aromatherapy and paraffin Demonstrate proper body massage manipulations Perform a variety of energy treatments including shiatsu and reflexology Perform State Board practical exam procedures"
CSMO-200,Advanced Cosmetology Theory I,12,"Contact Hours Placement into RDNG-016 (ACSR-016) Prerequisite: CSMO-100 , CSMO-101 , CSMO-102 and CSMO-103 or completion of 500 hours from a state licensed cosmetology school. Coordinators signature required to register in this course. Note: Cosmetology Textbook by Milady and StrengthFinder 0 by Tom Roth are required. Co-requisite: CSMO-201 This course provides the student with advanced instruction for CSMO-201 when servicing clients in the cosmetology lab and lays the foundation for CSMO-202 and CSMO-203 . In addition the student will continue to complete in-class activities to further develop their strengths using Strengths Finder 0 to added to their Strengths-based portfolio. Course Outcomes Identify examples of how their themes of talent have contributed to past success Recognize the personal difficulties associated with affirming their own themes of talent Identify each part of the human nail, its structure and composition Describe how nails grow Explain the proper use of implements, cosmetics and materials used during manicures and pedicures. Describe massage techniques List the steps for a professional manicure and pedicure List sanitation and disinfecting procedures and safety precautions for manicuring and pedicuring Define excellence in their academic lives Evaluate their general academic goals in light of their talents and strengths, as well as other personal qualities and external considerations Explain acrylic nail chemistry and how it works List the steps for proper procedures for applying acrylic nail enhancements Describe the structure and composition of the skin List the functions of the skin Apply theme-specific strategies to achieve academic success Define important terms relating to skin disorders Identify which skin disorders are treatable in the salon"
CSMO-201,Advanced Cosmetology Lab I,0,"Contact Hours Prerequisite: Placement into RDNG-016 (ACSR-016) Prerequisite: CSMO-100 , CSMO-101 , CSMO-102 , or CSMO-103 or minimum 500 hours from a state licensed cosmetology school. Note: Coordinators signature required to register in this course. Co-Requisite: CSMO-200 This course prepares the student with advance cosmetology skills necessary to provide cosmetology services to clients in a professional salon environment. Course Outcomes Demonstrate proper communication skills by conducting a client consultation Perform a variety of hair color services with a variety of application techniques Demonstrate a variety of permanent waving techniques and apply knowledge of chemical reactions on the hair Demonstrate a variety of chemical relaxing services, including soft-curl permanents, using acquired product knowledge Perform haircutting services using different professional tools Perform manicuring services, including manicuring, paraffin treatments, and nail art Demonstrate artificial nail enhancements, including blended tips, tips with overlay, acrylic nails, gel nails, and nail wraps Perform scalp and hair treatments for a variety of scalp and hair conditions Perform a variety of facial services, including plain and mask facials, using proper massage manipulations Demonstrate the use of a variety of professional styling products Demonstrate finger waving and other wet hair styling techniques Perform a variety of hairstyling techniques, including thermal styling, hot roller sets, blow dry styling, braiding, and comb outs Demonstrate cosmetic makeup applications, including daytime makeup and evening makeup Demonstrate the use of theatrical makeup Demonstrate proper hair removal, including tweezing and waxing Perform various services with artificial hair, including cleaning and styling wigs, braid extensions, and bonding Demonstrate competence in performing receptionist responsibilities, including keeping accurate client records, answering the phone, making appointments, taking messages, writing client service tickets, and recording daily money intake Demonstrate competence in performing dispensary responsibilities, including dispensing supplies, inventory, and sanitation procedures."
CSMO-202,Adv Cosmetology Theory II,12,"Contact Hours Placement into RDNG-016 (ACSR-016) Prerequisite: CSMO-200 and CSMO-201 or completion of 1000 hours from a state licensed cosmetology school. Coordinators signature required to register in this course. Note: Cosmetology Textbook by Milady and StrengthsFinder 0 by Tom Rath are required Co-requisite: CSMO-203 This course provides the student with advanced instruction for CSMO-203 when servicing clients in the cosmetology lab and lays the foundation for CSMO-204 and CSMO-205 . In addition the student will continue to complete in-class activities to further develop their strenghts using StrengthsFinder 0 to be added to their Strengths-based portfolio. Course Outcomes List and describe the various skin types and conditions Understand contraindications and the use of health screening forms to safely perform facial treatments Identify the various types of facial massage movements and their physiological effects List and describe the different types of electrical currents used in facial treatments List the different products used in facial treatments List the steps of a professional basic facial Evaluate the relationship between talent themes and person values Relate talent themes to specific occupations Describe the elements of a client consultation for hair removal Name the conditions that contraindicate hair removal Identify and describe the methods of permanent and temporary hair removal List the steps of a professional, temporary hair removal treatment Describe the different types of facial cosmetics and their uses Understand cosmetic color theory List the steps of a professional makeup procedure for any occasion List the steps of a professional basic corrective makeup procedure List the steps for application of artificial eyelashes List the safety measures to be followed during makeup application Apply theme-specific strategies to career planning List and describe the various disorders and irregularities of nails Recognize diseases of the nails that should not be treated in the salon Identify the supplies needed for applying nail tips, wraps, and no-light gels List the steps of a professional application of nail tips, wraps, and no-light gels Describe the chemistry and main ingredients of UV gels List the steps for a professional application of UV gels nails service Describe the concept of person-environment fit/calling as it pertains to career planning."
CSMO-203,Advanced Cosmetology Lab II,0,"Contact Hours Placement into RDNG-016 (ACSR-016) Prerequisite: CSMO-200 , CSMO-201 or 750 hours from a state licensed cosmetology school. Note: Coordinators signature required to register in this course. Co-requisite: CSMO-202 This course prepares the student with advanced cosmetology skills necessary to provide cosmetology services to clients in a professional salon environment. Course Outcomes Demonstrate proper communication skills by conducting a client consultation Perform a variety of hair color services with a variety of application techniques Demonstrate a variety of permanent waving techniques and apply knowledge of chemical reactions on the hair Demonstrate a variety of chemical relaxing services, including soft-curl permanents, using acquired product knowledge Perform haircutting services using different professional tools Perform manicuring services, including manicuring, paraffin treatments, and nail art Demonstrate artificial nail enhancements, including blended tips, tips with overlay, acrylic nails, gel nails, and nail wraps Perform scalp and hair treatments for a variety of scalp and hair conditions Perform a variety of facial services, including plain and mask facials, using proper massage manipulations Demonstrate the use of a variety of professional styling products Demonstrate finger waving and other wet hair styling techniques Perform a variety of hairstyling techniques, including thermal styling, hot roller sets, blow dry styling, braiding, and comb outs Demonstrate cosmetic makeup applications, including daytime makeup and evening makeup Demonstrate proper hair removal, including tweezing and waxing Perform various services with artificial hair, including cleaning and styling wigs, braid extensions, and bonding Demonstrate competence in performing receptionist responsibilities, including keeping accurate client records, answering the phone, making appointments, taking messages, writing client service tickets, and recording daily money intake Demonstrate competence in performing dispensary responsibilities, including dispensing supplies, inventory, and sanitation procedures Perform State Board of Cosmetology - Michigan licensing exam skills."
CSMO-204,Advanced Cosmetology Theory III,12,"Contact Hours Placement into RDNG-016 (ACSR-016) Prerequisite: CSMO-202 , CSMO-203 or minimum 1000 hours from a state licensed cosmetology school. Coordinators signature required to register in this course Note: Cosmetology Textbook by Milady and StrengthsFinder 0 by Tom Rath are required Co-requisite: CSMO-205 This course provides the student with advanced instruction for CSMO-205 when servicing clients in the cosmetology lab and lays the foundation for CSMO-206 and CSMO-207 . In addition the student will continue to complete in-class activities to further develop their strengths using StrengthsFinder 0 to be added to their Strengths-based portfolio. Course Outcomes Identify and describe various types of braids Explain how to prepare the hair for braiding List the procedures for the invisible braid, visible braid, rope braid, and fishtail braid List the procedures for single braids, with and without extensions List the procedure for corn rowing, with and without extensions List the elements of a client consultation for wig services Identify the different types of wigs Identify the difference between human and synthetic wigs; their advantages and disadvantages Explain how to custom fit a wig Apply theme-specific strategies to achieve academic success Understand the role their talents and strengths play in making them their own best educator and learner Explain the pH scale and its importance in the cosmetology profession Identify products’ pH by testing with litmus paper Explain the difference between organic and inorganic chemistry Explain the difference between solutions, suspensions, and emulsions Describe oxidation and reduction (redox) reactions Evaluate academic and co-curricular opportunities in light of their talents and strengths Identify the two types of current Define electrical measurements Understand the principles of electrical safety in the salon Identify the different types of modalities and artificial lights used for scalp and hair treatments and skin care Explain the importance of anatomy and physiology to the cosmetology profession. Describe cells, their structure, and their reproduction Identify the bones, muscles, nerves, and blood vessels of the head, face, neck, arm, hands, legs, and feet Name the 10 main body systems and their basic functions Relate talent themes to specific occupations."
